"analysis_version","stage","analysis_taxon_id","species","analysis_role","outcome","engine","n","converged","singular_fit","rank_deficient","convergence_message","maximum_absolute_gradient","event_block_variance","observer_variance","location_variance","residual_variance","status","analysis_variant","offset_days"
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_1930f23cc4f8","Surf Scoter","core_species","conditional_positive_numeric_count","lme4_lmer_REML",16632,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_3083477933a8","White-winged Scoter","core_species","checklist_reporting","lme4_glmer_nAGQ0",217199,TRUE,FALSE,FALSE,"",,0.984320441716942,0.800136184375577,10.5734437744774,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_3083477933a8","White-winged Scoter","core_species","conditional_positive_numeric_count","lme4_lmer_REML",4706,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_35518e24dfdd","Common Merganser","core_species","checklist_reporting","lme4_glmer_nAGQ0",217093,TRUE,FALSE,FALSE,"",,0.19515426330549,0.240534483624736,3.90931599279352,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_35518e24dfdd","Common Merganser","core_species","conditional_positive_numeric_count","lme4_lmer_REML",27776,TRUE,FALSE,FALSE,"",0.0122695928439498,0.048725220849184,0.0264431696796933,0.154143736789012,0.80164000822262,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_35707a9578d5","Pelagic Cormorant","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.119369957372696,0.970243111249948,11.7239533586616,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_35707a9578d5","Pelagic Cormorant","core_species","conditional_positive_numeric_count","lme4_lmer_REML",18881,TRUE,FALSE,FALSE,"",0.00658241333439946,0.021274586038454,0.0997717300967724,0.254569572927631,0.594759778176139,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_40f730f5ad72","Long-tailed Duck","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.75382614277252,0.947695952122248,11.9020196230377,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_40f730f5ad72","Long-tailed Duck","core_species","conditional_positive_numeric_count","lme4_lmer_REML",2946,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_4ae57d328ec6","Greater Scaup","core_species","checklist_reporting","lme4_glmer_nAGQ0",216227,TRUE,FALSE,FALSE,"",,0.665273589375659,0.769096701031674,7.28908268448165,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_4ae57d328ec6","Greater Scaup","core_species","conditional_positive_numeric_count","lme4_lmer_REML",4514,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_59441ff7abde","Brant","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,3.32340379296035,0.379401925404642,12.3792160909712,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_59441ff7abde","Brant","core_species","conditional_positive_numeric_count","lme4_lmer_REML",3796,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_5a9a3495d0ea","Western Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",216824,TRUE,FALSE,FALSE,"",,1.42528683755638,1.22070185795496,7.8494183997335,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_5a9a3495d0ea","Western Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",712,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_6b4cfd1ab927","Horned Grebe","core_species","checklist_reporting","lme4_glmer_nAGQ0",217142,TRUE,FALSE,FALSE,"",,1.97596217466658,0.903077227356322,10.7434405734668,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_6b4cfd1ab927","Horned Grebe","core_species","conditional_positive_numeric_count","lme4_lmer_REML",13054,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_6cbe5bbd310c","Rhinoceros Auklet","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.98857210737853,1.20539072660701,14.6304811696684,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_6cbe5bbd310c","Rhinoceros Auklet","core_species","conditional_positive_numeric_count","lme4_lmer_REML",1816,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_725074cbfcb6","Glaucous-winged Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217037,TRUE,FALSE,FALSE,"",,0.196037187187229,2.06519261629356,4.95887282552331,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_725074cbfcb6","Glaucous-winged Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",85053,TRUE,FALSE,FALSE,"",0.0125409860629588,0.0465403863918852,0.290396236200638,0.584165182834569,0.952924690730912,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_7571c026ae99","American Herring Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217179,TRUE,FALSE,FALSE,"",,0.439513419322885,2.04606378493226,4.07474883138568,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_7571c026ae99","American Herring Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",1851,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_7b80ddaff058","Great Blue Heron","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.0297749489126333,0.210456994661322,2.97533719632283,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_7b80ddaff058","Great Blue Heron","core_species","conditional_positive_numeric_count","lme4_lmer_REML",50285,TRUE,FALSE,FALSE,"",0.156377791427076,0.018083042444421,0.034402728771413,0.12465176231457,0.443394282356183,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_7d980a7c8c37","Northern Pintail","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.384624322770888,0.33394609139369,11.0244375215719,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_7d980a7c8c37","Northern Pintail","core_species","conditional_positive_numeric_count","lme4_lmer_REML",14278,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_815c98107028","Mallard","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.0755832447868287,0.523831413419769,4.79766762108108,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_815c98107028","Mallard","core_species","conditional_positive_numeric_count","lme4_lmer_REML",81526,TRUE,FALSE,FALSE,"",0.0705794082023203,0.0707915670704557,0.14016444637953,0.792975236166693,1.01874320578122,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_82312e6f2848","Common Goldeneye","core_species","checklist_reporting","lme4_glmer_nAGQ0",216892,TRUE,FALSE,FALSE,"",,0.653538308097161,0.614356825707097,6.8770552279464,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_82312e6f2848","Common Goldeneye","core_species","conditional_positive_numeric_count","lme4_lmer_REML",21195,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_8608f2ed61cf","Pigeon Guillemot","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.738239366172693,0.856283036716797,11.3113986070541,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_8608f2ed61cf","Pigeon Guillemot","core_species","conditional_positive_numeric_count","lme4_lmer_REML",6342,TRUE,FALSE,FALSE,"",0.0494198502565268,0.0323795347829127,0.0661963763337452,0.155184542194713,0.531012436090613,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_86eda7ed9025","Red-necked Grebe","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.30504367030403,1.20697937633225,9.48666393255581,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_86eda7ed9025","Red-necked Grebe","core_species","conditional_positive_numeric_count","lme4_lmer_REML",8109,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_87b306550dba","Harlequin Duck","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.60546945199736,0.484331207944295,14.3595566064426,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_87b306550dba","Harlequin Duck","core_species","conditional_positive_numeric_count","lme4_lmer_REML",12030,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_98ca0000b734","Brandt's Cormorant","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.276876524296263,1.34233860918641,10.7611448786184,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_98ca0000b734","Brandt's Cormorant","core_species","conditional_positive_numeric_count","lme4_lmer_REML",2573,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_99238953638b","Bufflehead","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.748546280000308,0.521976489042939,7.03056988887217,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_99238953638b","Bufflehead","core_species","conditional_positive_numeric_count","lme4_lmer_REML",50039,TRUE,FALSE,FALSE,"",0.00966072548180819,0.101237702415242,0.0935404252997629,0.501358804809407,0.704736098316241,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_9ae1aa9b7fdf","Common Loon","core_species","checklist_reporting","lme4_glmer_nAGQ0",217199,TRUE,FALSE,FALSE,"",,1.48741299461776,0.661973817957747,7.567399238311,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_9ae1aa9b7fdf","Common Loon","core_species","conditional_positive_numeric_count","lme4_lmer_REML",15359,TRUE,FALSE,FALSE,"",0.00706442733644508,0.0397057445733461,0.07958045401776,0.0967441368375506,0.394491447714395,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_a113baee5693","American Wigeon","core_species","checklist_reporting","lme4_glmer_nAGQ0",217190,TRUE,FALSE,FALSE,"",,0.181552852063194,0.376165477036303,7.12013775526788,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_a113baee5693","American Wigeon","core_species","conditional_positive_numeric_count","lme4_lmer_REML",34665,TRUE,FALSE,FALSE,"",0.00788633769843727,0.0694052346364124,0.132285507612679,0.6527041772601,1.28562614028491,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_a444854c6b66","Double-crested Cormorant","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.143532343569117,0.590777959544544,6.19101711432765,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_a444854c6b66","Double-crested Cormorant","core_species","conditional_positive_numeric_count","lme4_lmer_REML",29011,TRUE,FALSE,FALSE,"",0.0333147181663662,0.0108604980245708,0.0815270112112619,0.205614441573697,0.724669994695671,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_aa5353f6d6d2","Iceland Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217184,TRUE,FALSE,FALSE,"",,0.840065409855184,1.67856544223853,5.08487256310987,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_aa5353f6d6d2","Iceland Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",4317,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_acf526bb8010","Marbled Murrelet","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.338965969140296,1.01024384372452,10.7778306325065,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_acf526bb8010","Marbled Murrelet","core_species","conditional_positive_numeric_count","lme4_lmer_REML",3103,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_b3d3ea90f9cb","Canada Goose","core_species","checklist_reporting","lme4_glmer_nAGQ0",217083,TRUE,FALSE,FALSE,"",,1.01431645534608,0.333513985110858,3.12890317953872,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_b3d3ea90f9cb","Canada Goose","core_species","conditional_positive_numeric_count","lme4_lmer_REML",68271,TRUE,FALSE,FALSE,"",0.015120895113796,0.0683271215800959,0.07643272836609,0.509819488268148,1.15531659854061,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_c12b832d2b03","California Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.344299350934786,1.0691730296923,5.04635808523039,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_c12b832d2b03","California Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",6644,TRUE,FALSE,FALSE,"",0.0181866198545322,0.328067559068013,0.231670489746577,0.455752999754535,1.88728306029656,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_c2d1fbbaf6d3","Red-breasted Merganser","core_species","checklist_reporting","lme4_glmer_nAGQ0",217092,TRUE,FALSE,FALSE,"",,0.809515096817738,0.717204543213454,8.09928300693513,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_c2d1fbbaf6d3","Red-breasted Merganser","core_species","conditional_positive_numeric_count","lme4_lmer_REML",13364,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_c34f23342a55","Pacific Loon","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.44297492380038,1.05727054810203,9.54317896700251,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_c34f23342a55","Pacific Loon","core_species","conditional_positive_numeric_count","lme4_lmer_REML",6049,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_c9db024faf12","American Crow","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.13067335692899,0.886197495740869,2.4301637937806,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_c9db024faf12","American Crow","core_species","conditional_positive_numeric_count","lme4_lmer_REML",112180,TRUE,FALSE,FALSE,"",0.0534416176378727,0.0429606664195233,0.117903858536031,0.233601583925991,0.720879496961864,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_d002764a39e8","Lesser Scaup","core_species","checklist_reporting","lme4_glmer_nAGQ0",216290,TRUE,FALSE,FALSE,"",,0.502722598208421,0.475525606653977,9.12459229154324,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_d002764a39e8","Lesser Scaup","core_species","conditional_positive_numeric_count","lme4_lmer_REML",9378,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_d7dd9536145c","Barrow's Goldeneye","core_species","checklist_reporting","lme4_glmer_nAGQ0",216814,TRUE,FALSE,FALSE,"",,0.70259996935375,0.666337920070852,9.20645643402581,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_d7dd9536145c","Barrow's Goldeneye","core_species","conditional_positive_numeric_count","lme4_lmer_REML",10960,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_e0e678a61ad7","Short-billed Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.60114495551029,1.3116423555946,7.12275852873711,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_e0e678a61ad7","Short-billed Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",22003,TRUE,FALSE,FALSE,"",0.0736430956749246,0.165320003134405,0.328400933756219,0.558815556603904,1.75864121119652,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_ebf17f77fb66","Western Grebe","core_species","checklist_reporting","lme4_glmer_nAGQ0",217186,TRUE,FALSE,FALSE,"",,0.151199750338226,0.708647685728375,7.36508912674048,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_ebf17f77fb66","Western Grebe","core_species","conditional_positive_numeric_count","lme4_lmer_REML",1346,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_fadb8da1a816","Bonaparte's Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.663242170479649,0.461736045722879,7.87575081700061,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_fadb8da1a816","Bonaparte's Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",4025,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_fc0a9b777dcd","Bald Eagle","core_species","checklist_reporting","lme4_glmer_nAGQ0",217199,TRUE,FALSE,FALSE,"",,0.420352023529158,0.358469642888214,1.28551965833995,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_fc0a9b777dcd","Bald Eagle","core_species","conditional_positive_numeric_count","lme4_lmer_REML",83359,TRUE,FALSE,FALSE,"",0.0580943014938384,0.0250149277101584,0.042494581061661,0.109389999160281,0.350437715088064,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_v2_000002","Black Oystercatcher","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.27562687435889,0.228655025947411,11.1197069529512,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_v2_000002","Black Oystercatcher","core_species","conditional_positive_numeric_count","lme4_lmer_REML",13626,TRUE,FALSE,FALSE,"",0.0231006561079994,0.0256084838952206,0.0188596655905543,0.116359701571987,0.455065750143395,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_v2_000003","Dunlin","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.682085701873385,0.367117708522714,11.3586172564395,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_v2_000003","Dunlin","core_species","conditional_positive_numeric_count","lme4_lmer_REML",5908,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_v2_000006","Black-bellied Plover","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.07902540389409,0.424804715546551,13.2055211107353,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_v2_000006","Black-bellied Plover","core_species","conditional_positive_numeric_count","lme4_lmer_REML",3973,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_v2_000007","Common Raven","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.53491806828345,0.592253925347721,1.37890984640788,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_v2_000007","Common Raven","core_species","conditional_positive_numeric_count","lme4_lmer_REML",60940,TRUE,FALSE,FALSE,"",0.0737231312086806,0.014978657866523,0.0378582675003161,0.0929952785182251,0.287359918996874,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_v2_000011","Glaucous Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.53344890870537,0.554871627693624,8.77701993845455,,"completed","placebo_offset_p90",90
"post_stage4a_staged_refit_v1_s1_anchor","s1_anchor","atx_v2_000011","Glaucous Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",185,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90",90
