"model_version_id","analysis_taxon_id","unit_label","region","outcome","band","band_label","contrast","contrast_type","period","minimum_day","maximum_day","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","n","status","stage","bh_family_id","bh_family_size","p_value_bh_13","significant_nominal_0_05","significant_bh_0_05"
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_6_8","6–<8 km","within_band_6_8_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.0539236379798877,0.0447280541447511,-0.141589013202157,0.0337417372423819,0.947504457093754,0.867977910652914,1.03431744655484,0.227976106908605,217199,"completed","s1_anchor","bald_eagle__detection__spawn_start__13_bands",13,0.348693111588201,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_6_8","6–<8 km","within_band_6_8_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-4.64636529215272e-05,0.0318797585658448,-0.0625296422778096,0.0624367149719665,0.999953537426497,0.9393852168832,1.06442709448779,0.998837111074633,217199,"completed","s1_anchor","bald_eagle__detection__early_egg__13_bands",13,0.998837111074633,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_6_8","6–<8 km","within_band_6_8_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,0.0138653649728626,0.0292729123529639,-0.0435084889615443,0.0712392189072695,1.01396193495561,0.957424426517331,1.07383807751674,0.635743421964884,217199,"completed","s1_anchor","bald_eagle__detection__late_egg__13_bands",13,0.709944092089089,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_6_8","6–<8 km","within_band_6_8_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.0144137101401125,0.029250553160771,-0.0717437408630979,0.0429163205828728,0.985689670086319,0.930769383411435,1.04385054239091,0.622177162524142,217199,"completed","s1_anchor","bald_eagle__detection__active_0_14__13_bands",13,0.898700345868205,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_8_10","8–<10 km","within_band_8_10_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0669499691485677,0.0350848010980076,-0.135714915705414,0.00181497740827852,0.935241991119411,0.873091501687552,1.00181662547669,0.0563611307000564,217199,"completed","s1_anchor","bald_eagle__detection__early_pre__13_bands",13,0.244231566366911,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_8_10","8–<10 km","within_band_8_10_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.142221211263009,0.0354697677825607,-0.211740678656827,-0.0727017438691907,0.867429350118661,0.809174506581254,0.929878130523784,6.08098535259956e-05,217199,"completed","s1_anchor","bald_eagle__detection__immediate_pre__13_bands",13,0.000790528095837943,TRUE,TRUE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_8_10","8–<10 km","within_band_8_10_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.104918043303152,0.0440681570893764,-0.191290044063384,-0.0185460425429212,0.900398313234005,0.825893008044506,0.981624877045761,0.0172744764949937,217199,"completed","s1_anchor","bald_eagle__detection__spawn_start__13_bands",13,0.0748560648116392,TRUE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_8_10","8–<10 km","within_band_8_10_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.0970935990485488,0.030105471480378,-0.156099238887687,-0.0380879592094102,0.90747106372992,0.855474289841402,0.96262826514609,0.00125922201531852,217199,"completed","s1_anchor","bald_eagle__detection__early_egg__13_bands",13,0.0108797879199143,TRUE,TRUE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_8_10","8–<10 km","within_band_8_10_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.0442339773862515,0.0277246664068025,-0.0985733250269719,0.0101053702544689,0.956730078079693,0.906129248226716,1.01015660193474,0.110606336238248,217199,"completed","s1_anchor","bald_eagle__detection__late_egg__13_bands",13,0.287576474219446,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_8_10","8–<10 km","within_band_8_10_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.0991801175164431,0.0277318027906558,-0.153533452212496,-0.0448267828203904,0.905579582587758,0.857672072690506,0.956163091363411,0.000348353780324192,217199,"completed","s1_anchor","bald_eagle__detection__active_0_14__13_bands",13,0.0045285991442145,TRUE,TRUE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_10_12","10–<12 km","within_band_10_12_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,0.0179706875986962,0.0338022717700367,-0.0482805476662106,0.084221922863603,1.01813313202544,0.952866425123593,1.08787029031219,0.594974374889603,217199,"completed","s1_anchor","bald_eagle__detection__early_pre__13_bands",13,0.869832431348716,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_10_12","10–<12 km","within_band_10_12_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,0.0551063106797963,0.0344593396548042,-0.0124327539746528,0.122645375334245,1.05665294219717,0.987644213408663,1.13048345253855,0.109783037441687,217199,"completed","s1_anchor","bald_eagle__detection__immediate_pre__13_bands",13,0.475726495580643,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_10_12","10–<12 km","within_band_10_12_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,0.0567948386187887,0.0421078506879528,-0.0257350321959889,0.139324709433566,1.05843863738573,0.974593291243863,1.14949729202542,0.177402972616659,217199,"completed","s1_anchor","bald_eagle__detection__spawn_start__13_bands",13,0.329462663430937,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_10_12","10–<12 km","within_band_10_12_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,0.0908501431887987,0.0289080524579059,0.0341914015081086,0.147508884869489,1.09510488403558,1.03478264673408,1.15894358184648,0.00167381352614065,217199,"completed","s1_anchor","bald_eagle__detection__early_egg__13_bands",13,0.0108797879199143,TRUE,TRUE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_10_12","10–<12 km","within_band_10_12_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,0.0216182447085442,0.0261527485444914,-0.0296402005353912,0.0728766899524797,1.0218536119765,0.970794762154276,1.07559789670918,0.408455519268959,217199,"completed","s1_anchor","bald_eagle__detection__late_egg__13_bands",13,0.709944092089089,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_10_12","10–<12 km","within_band_10_12_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,0.0817687286367961,0.0269262634953034,0.0289942219477658,0.134543235325826,1.08520480401106,1.02941864642324,1.14401411975638,0.00239131982246478,217199,"completed","s1_anchor","bald_eagle__detection__active_0_14__13_bands",13,0.0105459869376892,TRUE,TRUE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_12_14","12–<14 km","within_band_12_14_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0188729815823536,0.0441596214501452,-0.105424249195561,0.0676782860308535,0.981303998008177,0.899942641643884,1.07002101239235,0.669101870268243,217199,"completed","s1_anchor","bald_eagle__detection__early_pre__13_bands",13,0.869832431348716,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_12_14","12–<14 km","within_band_12_14_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.0102624881983661,0.0426258088339755,-0.0938075383248475,0.0732825619281152,0.989789991456274,0.91045797364625,1.07603454035722,0.809742979437776,217199,"completed","s1_anchor","bald_eagle__detection__immediate_pre__13_bands",13,0.93383454707869,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_12_14","12–<14 km","within_band_12_14_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.0157101414205302,0.0500280699278555,-0.113763356695178,0.082343073854118,0.984412619148491,0.892469127739059,1.0858282652239,0.753500885884372,217199,"completed","s1_anchor","bald_eagle__detection__spawn_start__13_bands",13,0.890501046954258,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_12_14","12–<14 km","within_band_12_14_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.0318604903834221,0.035986993477844,-0.102393701511874,0.0386727207450299,0.968641707486544,0.902674097545122,1.03943024402065,0.375976794663941,217199,"completed","s1_anchor","bald_eagle__detection__early_egg__13_bands",13,0.91255094167088,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_12_14","12–<14 km","within_band_12_14_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.0163110399825305,0.0335132359105615,-0.0819957753726254,0.0493736954075644,0.983821264711039,0.921275850735306,1.05061288660189,0.626467813836284,217199,"completed","s1_anchor","bald_eagle__detection__late_egg__13_bands",13,0.709944092089089,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_12_14","12–<14 km","within_band_12_14_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.0275537306599842,0.0331140778120482,-0.0924561305528556,0.0373486692328871,0.97282241075899,0.911689205388597,1.03805489555133,0.405360913001269,217199,"completed","s1_anchor","bald_eagle__detection__active_0_14__13_bands",13,0.658711483627063,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_14_16","14–<16 km","within_band_14_16_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,0.0783991198538606,0.0395992849849385,0.000785947469843354,0.156012292237878,1.08155424230869,1.00078625640749,1.1688405706679,0.0477247135417665,217199,"completed","s1_anchor","bald_eagle__detection__early_pre__13_bands",13,0.244231566366911,TRUE,FALSE
