"model_version_id","analysis_taxon_id","unit_label","analysis_role","region","outcome","term","exposed_model_rows"
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","detection","es_near_immediate_pre",4585
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","detection","es_reference_immediate_pre",15160
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","detection","es_near_spawn_start",2988
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","detection","es_reference_spawn_start",9752
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","detection","es_near_early_egg",7012
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","detection","es_reference_early_egg",22919
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","detection","es_near_late_egg",8708
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","detection","es_reference_late_egg",28633
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",4261
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",11336
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",2249
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",6451
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",2344
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",6225
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",1535
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",3959
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",3431
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",8845
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",3979
"SOG_EVENT_STUDY_v1","atx_725074cbfcb6","Glaucous-winged Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",10518
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","detection","es_near_baseline",8068
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","detection","es_reference_baseline",25979
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","detection","es_near_early_pre",4511
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","detection","es_reference_early_pre",15466
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","detection","es_near_immediate_pre",4586
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","detection","es_reference_immediate_pre",15167
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","detection","es_reference_spawn_start",9759
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","detection","es_near_early_egg",7018
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","detection","es_reference_early_egg",22924
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","detection","es_near_late_egg",8711
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","detection","es_reference_late_egg",28653
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",171
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",377
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",113
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",278
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",183
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",377
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",221
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",349
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",311
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",460
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",194
"SOG_EVENT_STUDY_v1","atx_7571c026ae99","American Herring Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",343
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","detection","es_near_baseline",8077
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","detection","es_reference_baseline",25992
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","detection","es_near_early_pre",4512
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","detection","es_reference_early_pre",15467
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","detection","es_near_immediate_pre",4587
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","detection","es_reference_immediate_pre",15169
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","detection","es_reference_spawn_start",9759
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","detection","es_near_early_egg",7018
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","detection","es_reference_early_egg",22927
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","detection","es_near_late_egg",8712
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","detection","es_reference_late_egg",28655
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",1774
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",6059
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",958
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",3584
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",1031
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",3658
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",779
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",2424
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",1555
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",5502
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",1989
"SOG_EVENT_STUDY_v1","atx_7b80ddaff058","Great Blue Heron","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",6697
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","detection","es_near_baseline",8077
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","detection","es_reference_baseline",25992
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","detection","es_near_early_pre",4512
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","detection","es_reference_early_pre",15467
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","detection","es_near_immediate_pre",4587
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","detection","es_reference_immediate_pre",15169
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","detection","es_reference_spawn_start",9759
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","detection","es_near_early_egg",7018
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","detection","es_reference_early_egg",22927
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","detection","es_near_late_egg",8712
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","detection","es_reference_late_egg",28655
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",713
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",2743
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",430
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",1661
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",456
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",1693
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",354
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",1134
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",675
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",2262
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",755
"SOG_EVENT_STUDY_v1","atx_7d980a7c8c37","Northern Pintail","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",2441
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","detection","es_near_baseline",8077
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","detection","es_reference_baseline",25992
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","detection","es_near_early_pre",4512
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","detection","es_reference_early_pre",15467
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","detection","es_near_immediate_pre",4587
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","detection","es_reference_immediate_pre",15169
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","detection","es_reference_spawn_start",9759
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","detection","es_near_early_egg",7018
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","detection","es_reference_early_egg",22927
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","detection","es_near_late_egg",8712
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","detection","es_reference_late_egg",28655
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",3535
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",11007
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",1973
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",6654
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",2140
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",6733
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",1484
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",4432
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",3118
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",10003
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",3833
"SOG_EVENT_STUDY_v1","atx_815c98107028","Mallard","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",11711
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","detection","es_near_baseline",8060
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","detection","es_reference_baseline",25938
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","detection","es_near_early_pre",4501
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","detection","es_reference_early_pre",15419
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","detection","es_near_immediate_pre",4577
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","detection","es_reference_immediate_pre",15124
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","detection","es_near_spawn_start",2989
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","detection","es_reference_spawn_start",9727
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","detection","es_near_early_egg",7005
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","detection","es_reference_early_egg",22870
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","detection","es_near_late_egg",8703
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","detection","es_reference_late_egg",28595
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",1966
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",4698
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",1061
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",2664
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",1101
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",2624
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",693
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",1618
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",1249
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",2830
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",1052
"SOG_EVENT_STUDY_v1","atx_82312e6f2848","Common Goldeneye","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",2449
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","detection","es_near_baseline",8077
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","detection","es_reference_baseline",25992
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","detection","es_near_early_pre",4512
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","detection","es_reference_early_pre",15467
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","detection","es_near_immediate_pre",4587
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","detection","es_reference_immediate_pre",15169
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","detection","es_reference_spawn_start",9759
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","detection","es_near_early_egg",7018
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","detection","es_reference_early_egg",22927
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","detection","es_near_late_egg",8712
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","detection","es_reference_late_egg",28655
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",167
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",675
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",126
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",477
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",119
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",467
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",103
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",348
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",266
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",788
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",270
"SOG_EVENT_STUDY_v1","atx_8608f2ed61cf","Pigeon Guillemot","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",870
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","detection","es_near_baseline",8077
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","detection","es_reference_baseline",25992
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","detection","es_near_early_pre",4512
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","detection","es_reference_early_pre",15467
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","detection","es_near_immediate_pre",4587
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","detection","es_reference_immediate_pre",15169
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","detection","es_reference_spawn_start",9759
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","detection","es_near_early_egg",7018
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","detection","es_reference_early_egg",22927
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","detection","es_near_late_egg",8712
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","detection","es_reference_late_egg",28655
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",573
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",1241
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",324
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",823
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",304
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",720
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",214
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",546
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",544
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",1100
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",641
"SOG_EVENT_STUDY_v1","atx_86eda7ed9025","Red-necked Grebe","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",1262
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","es_near_baseline",8077
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","es_reference_baseline",25992
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","es_near_early_pre",4512
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","es_reference_early_pre",15467
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","es_near_immediate_pre",4587
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","es_reference_immediate_pre",15169
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","es_reference_spawn_start",9759
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","es_near_early_egg",7018
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","es_reference_early_egg",22927
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","es_near_late_egg",8712
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","es_reference_late_egg",28655
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",880
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",2283
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",426
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",1346
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",462
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",1283
