"model_version_id","analysis_taxon_id","unit_label","analysis_role","region","outcome","contrast","contrast_type","ecological_period","primary_estimand","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","status","multiplicity_family"
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","did_spawn_start","difference_in_differences","spawn_start",FALSE,0.0840606598155484,0.0643940753715651,-0.0421494087304768,0.210270728361574,1.08769487117798,0.958726527757754,1.23401209681121,0.191753328526811,0.330134868692432,217200,"completed","core_species__detection__did_spawn_start"
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","did_early_egg","difference_in_differences","early_egg",FALSE,0.0888248326430449,0.0540244954755494,-0.0170612327719789,0.194710898058069,1.09288920104567,0.983083485864933,1.2149596885064,0.100143469780936,0.20899506736891,217200,"completed","core_species__detection__did_early_egg"
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","did_late_egg","difference_in_differences","late_egg",FALSE,0.14236658151683,0.053435871997908,0.0376341969184376,0.247098966115222,1.15299923928533,1.03835133128142,1.28030581340128,0.00771599398183607,0.0370367711128131,217200,"completed","core_species__detection__did_late_egg"
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","did_pre_14_day","duration_weighted_difference_in_differences","pre_14_day",FALSE,-0.0524481501027031,0.0485793439760101,-0.147661914688266,0.0427656144828595,0.948903520330375,0.862722739528607,1.04369323960021,0.280303006298771,0.790863593413995,217200,"completed","core_species__detection__did_pre_14_day"
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","did_pre_7_day","difference_in_differences","pre_7_day",FALSE,-0.0807544906991976,0.0587098121034059,-0.195823607960987,0.0343146265625917,0.922420126367802,0.822157243881214,1.03491016573871,0.168981002073859,0.45061600553029,217200,"completed","core_species__detection__did_pre_7_day"
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","detection","did_active_0_14_day","duration_weighted_difference_in_differences","active_0_14_day",TRUE,0.0875543865557125,0.04856533830581,-0.00763192742067856,0.182740700532104,1.09150162584269,0.992397121789933,1.20050307790939,0.0714170595582382,0.163238993275973,217200,"completed","core_species__detection__did_active_0_14_day"
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","did_spawn_start","difference_in_differences","spawn_start",FALSE,0.132814853679534,0.031309910528544,0.0714485566844166,0.194181150674652,1.14203853452313,1.07406289592357,1.21431623723881,2.21593044509223e-05,0.000169888000790404,12030,"completed","core_species__positive_numeric_count_given_detection__did_spawn_start"
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","did_early_egg","difference_in_differences","early_egg",FALSE,0.225278573178357,0.02691396574287,0.172528169641187,0.278028976715527,1.25267162830776,1.18830529427728,1.32052446111637,5.74607524977861e-17,6.6079865372454e-16,12030,"completed","core_species__positive_numeric_count_given_detection__did_early_egg"
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","did_late_egg","difference_in_differences","late_egg",FALSE,0.0931241955507832,0.026435561387236,0.041311447320703,0.144936943780863,1.09759804359703,1.0421766381271,1.15596667708176,0.000427196336369668,0.00280729021042925,12030,"completed","core_species__positive_numeric_count_given_detection__did_late_egg"
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","did_pre_14_day","duration_weighted_difference_in_differences","pre_14_day",FALSE,0.0160344837504767,0.0230808138967215,-0.029203080220969,0.0612720477219224,1.0161637259383,0.971219209026365,1.06318811275156,0.487236746790143,0.800460369726663,12030,"completed","core_species__positive_numeric_count_given_detection__did_pre_14_day"
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","did_pre_7_day","difference_in_differences","pre_7_day",FALSE,0.0523755106827868,0.0285631111091336,-0.00360715837753099,0.108358179743105,1.05377137063431,0.99639933960282,1.11444684619236,0.0667020025918967,0.329448886360908,12030,"completed","core_species__positive_numeric_count_given_detection__did_pre_7_day"
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","did_active_0_14_day","duration_weighted_difference_in_differences","active_0_14_day",TRUE,0.200621581312004,0.023754665742441,0.154063291992032,0.247179870631976,1.22216219529059,1.16656471864681,1.28040940011467,3.02577576512635e-17,3.47964212989531e-16,12030,"completed","core_species__positive_numeric_count_given_detection__did_active_0_14_day"
"SOG_EVENT_STUDY_v1","atx_c9db024faf12","American Crow","core_species","SoG","detection","did_spawn_start","difference_in_differences","spawn_start",FALSE,0.0021950138200042,0.0368531289080463,-0.0700357915573785,0.0744258191973869,1.00219742462643,0.932360448676251,1.07726542814411,0.952505181074063,0.9953634914218,217200,"completed","core_species__detection__did_spawn_start"
"SOG_EVENT_STUDY_v1","atx_c9db024faf12","American Crow","core_species","SoG","detection","did_early_egg","difference_in_differences","early_egg",FALSE,0.0111965631632745,0.027186959051566,-0.0420888974269601,0.0644820237535092,1.01125947927208,0.958784543304945,1.06660640449268,0.680459775850247,0.742319755472996,217200,"completed","core_species__detection__did_early_egg"
"SOG_EVENT_STUDY_v1","atx_c9db024faf12","American Crow","core_species","SoG","detection","did_late_egg","difference_in_differences","late_egg",FALSE,-0.0603791964348669,0.0256485913747461,-0.110649511783554,-0.0101088810861799,0.941407487530203,0.895252469389422,0.98994204191625,0.018567912303819,0.0685584454294856,217200,"completed","core_species__detection__did_late_egg"
"SOG_EVENT_STUDY_v1","atx_c9db024faf12","American Crow","core_species","SoG","detection","did_pre_14_day","duration_weighted_difference_in_differences","pre_14_day",FALSE,-0.015454746749735,0.0265440918759163,-0.0674802108288533,0.0365707173293832,0.984664064992883,0.934746218285893,1.03724765280812,0.560412272571841,0.908495510604517,217200,"completed","core_species__detection__did_pre_14_day"
"SOG_EVENT_STUDY_v1","atx_c9db024faf12","American Crow","core_species","SoG","detection","did_pre_7_day","difference_in_differences","pre_7_day",FALSE,0.02685045233994,0.0319225429028382,-0.0357165820445575,0.0894174867244375,1.02721417380028,0.964913728609221,1.09353709826168,0.400284869646031,0.673251110782098,217200,"completed","core_species__detection__did_pre_7_day"
"SOG_EVENT_STUDY_v1","atx_c9db024faf12","American Crow","core_species","SoG","detection","did_active_0_14_day","duration_weighted_difference_in_differences","active_0_14_day",TRUE,0.00879615000506912,0.0250633948612753,-0.0403272012533367,0.057919501263475,1.00883494981206,0.960475119069407,1.05962969342547,0.725621322368204,0.8099958947366,217200,"completed","core_species__detection__did_active_0_14_day"
"SOG_EVENT_STUDY_v1","atx_c9db024faf12","American Crow","core_species","SoG","positive_numeric_count_given_detection","did_spawn_start","difference_in_differences","spawn_start",FALSE,-0.01159130685569,0.0181885764202979,-0.0472402615695284,0.0240576478581484,0.988475613527158,0.953858194590198,1.0243493677356,0.52393922215175,0.674507319349511,112180,"completed","core_species__positive_numeric_count_given_detection__did_spawn_start"
"SOG_EVENT_STUDY_v1","atx_c9db024faf12","American Crow","core_species","SoG","positive_numeric_count_given_detection","did_early_egg","difference_in_differences","early_egg",FALSE,0.00943461501353955,0.0136957111081862,-0.0174084855011706,0.0362777155282497,1.00947926129012,0.982742166706878,1.03694378189716,0.490902759132429,0.602930554292268,112180,"completed","core_species__positive_numeric_count_given_detection__did_early_egg"
"SOG_EVENT_STUDY_v1","atx_c9db024faf12","American Crow","core_species","SoG","positive_numeric_count_given_detection","did_late_egg","difference_in_differences","late_egg",FALSE,-0.0130436687149583,0.0128759818392505,-0.0382801293854811,0.0121927919555645,0.987041031265705,0.962443294476379,1.01226742707175,0.311049065135399,0.476941899874278,112180,"completed","core_species__positive_numeric_count_given_detection__did_late_egg"
"SOG_EVENT_STUDY_v1","atx_c9db024faf12","American Crow","core_species","SoG","positive_numeric_count_given_detection","did_pre_14_day","duration_weighted_difference_in_differences","pre_14_day",FALSE,-0.00419474433191669,0.0135597831125552,-0.0307714308706993,0.0223819422068659,0.995814041319275,0.969697190590138,1.02263429708931,0.757053874168784,0.885309144676756,112180,"completed","core_species__positive_numeric_count_given_detection__did_pre_14_day"
"SOG_EVENT_STUDY_v1","atx_c9db024faf12","American Crow","core_species","SoG","positive_numeric_count_given_detection","did_pre_7_day","difference_in_differences","pre_7_day",FALSE,-0.0254226356802604,0.0160690094117074,-0.0569173153944421,0.00607204403392117,0.974897798353304,0.944672175983624,1.00609051626243,0.113628790641301,0.3390915543495,112180,"completed","core_species__positive_numeric_count_given_detection__did_pre_7_day"
"SOG_EVENT_STUDY_v1","atx_c9db024faf12","American Crow","core_species","SoG","positive_numeric_count_given_detection","did_active_0_14_day","duration_weighted_difference_in_differences","active_0_14_day",TRUE,0.00382770251507833,0.0126093432136665,-0.0208861560524126,0.0285415610825692,1.00383503752411,0.979330449067736,1.02895277433708,0.761462507906847,0.814587799156161,112180,"completed","core_species__positive_numeric_count_given_detection__did_active_0_14_day"
"SOG_EVENT_STUDY_v1","atx_e0e678a61ad7","Short-billed Gull","core_species","SoG","detection","did_spawn_start","difference_in_differences","spawn_start",FALSE,0.214130578663261,0.0490004298337403,0.118091500962148,0.310169656364374,1.23878440304421,1.12534707699684,1.36365644750317,1.2426162943885e-05,9.94093035510798e-05,217200,"completed","core_species__detection__did_spawn_start"
"SOG_EVENT_STUDY_v1","atx_e0e678a61ad7","Short-billed Gull","core_species","SoG","detection","did_early_egg","difference_in_differences","early_egg",FALSE,0.187698743214535,0.0367673527910669,0.115636055937166,0.259761430491905,1.20647000332216,1.12258723881735,1.29662071559768,3.30727570541003e-07,5.97055543211294e-06,217200,"completed","core_species__detection__did_early_egg"
"SOG_EVENT_STUDY_v1","atx_e0e678a61ad7","Short-billed Gull","core_species","SoG","detection","did_late_egg","difference_in_differences","late_egg",FALSE,0.0130308412220631,0.0353120364833589,-0.0561794785060847,0.0822411609502109,1.01311611261699,0.945369447167037,1.08571761095089,0.712112954189726,0.794916786072253,217200,"completed","core_species__detection__did_late_egg"
"SOG_EVENT_STUDY_v1","atx_e0e678a61ad7","Short-billed Gull","core_species","SoG","detection","did_pre_14_day","duration_weighted_difference_in_differences","pre_14_day",FALSE,-0.0290043726651763,0.0351633939073879,-0.0979233582978516,0.0399146129674991,0.971412216796946,0.906718393532029,1.04072190624312,0.409459223272063,0.893365578048137,217200,"completed","core_species__detection__did_pre_14_day"
"SOG_EVENT_STUDY_v1","atx_e0e678a61ad7","Short-billed Gull","core_species","SoG","detection","did_pre_7_day","difference_in_differences","pre_7_day",FALSE,0.0538270310678134,0.0421879923705011,-0.0288599145584194,0.136513976694046,1.05530205189872,0.971552555302938,1.14627089874145,0.201996137211119,0.461705456482557,217200,"completed","core_species__detection__did_pre_7_day"
"SOG_EVENT_STUDY_v1","atx_e0e678a61ad7","Short-billed Gull","core_species","SoG","detection","did_active_0_14_day","duration_weighted_difference_in_differences","active_0_14_day",TRUE,0.194747232667529,0.0336269758773721,0.128839571038882,0.260654894296175,1.2150038343942,1.13750762036088,1.29777971696072,6.98025525069391e-09,1.13283972698756e-07,217200,"completed","core_species__detection__did_active_0_14_day"
"SOG_EVENT_STUDY_v1","atx_e0e678a61ad7","Short-billed Gull","core_species","SoG","positive_numeric_count_given_detection","did_spawn_start","difference_in_differences","spawn_start",FALSE,0.279134676617817,0.0386911283806279,0.203301458470571,0.354967894765063,1.32198537239989,1.22544183239129,1.42613486715152,5.415789754756e-13,8.30421095729254e-12,22003,"completed","core_species__positive_numeric_count_given_detection__did_spawn_start"
"SOG_EVENT_STUDY_v1","atx_e0e678a61ad7","Short-billed Gull","core_species","SoG","positive_numeric_count_given_detection","did_early_egg","difference_in_differences","early_egg",FALSE,0.318036336101268,0.0312187484084956,0.2568487135782,0.379223958624337,1.37442620160988,1.29284952138549,1.46115023629924,2.25834872364178e-24,5.19420206437609e-23,22003,"completed","core_species__positive_numeric_count_given_detection__did_early_egg"
"SOG_EVENT_STUDY_v1","atx_e0e678a61ad7","Short-billed Gull","core_species","SoG","positive_numeric_count_given_detection","did_late_egg","difference_in_differences","late_egg",FALSE,0.194664006117846,0.0309399665038561,0.134022786087412,0.25530522614828,1.21490271802505,1.14341887339021,1.29085556362069,3.14072068633186e-10,4.81577171904219e-09,22003,"completed","core_species__positive_numeric_count_given_detection__did_late_egg"
"SOG_EVENT_STUDY_v1","atx_e0e678a61ad7","Short-billed Gull","core_species","SoG","positive_numeric_count_given_detection","did_pre_14_day","duration_weighted_difference_in_differences","pre_14_day",FALSE,0.0454859773949577,0.0304814775186268,-0.0142566207371181,0.105228575527034,1.04653632934545,0.985844523650739,1.11096452063658,0.135633682968898,0.459282916673314,22003,"completed","core_species__positive_numeric_count_given_detection__did_pre_14_day"
"SOG_EVENT_STUDY_v1","atx_e0e678a61ad7","Short-billed Gull","core_species","SoG","positive_numeric_count_given_detection","did_pre_7_day","difference_in_differences","pre_7_day",FALSE,0.0304166715637199,0.0358795134944056,-0.0399058826681341,0.100739225795574,1.03088398451923,0.960879870346326,1.10598819096419,0.396580101833755,0.735840805368453,22003,"completed","core_species__positive_numeric_count_given_detection__did_pre_7_day"
"SOG_EVENT_STUDY_v1","atx_e0e678a61ad7","Short-billed Gull","core_species","SoG","positive_numeric_count_given_detection","did_active_0_14_day","duration_weighted_difference_in_differences","active_0_14_day",TRUE,0.307662560239014,0.0286188894410288,0.251570567657064,0.363754552820965,1.36024191178047,1.28604364994912,1.43872104079623,5.90487541288377e-27,1.35812134496327e-25,22003,"completed","core_species__positive_numeric_count_given_detection__did_active_0_14_day"
"SOG_EVENT_STUDY_v1","atx_fc0a9b777dcd","Bald Eagle","core_species","SoG","detection","did_spawn_start","difference_in_differences","spawn_start",FALSE,0.191449314074097,0.0367647222673918,0.119391782528391,0.263506845619802,1.21100345075322,1.12681129679939,1.30148620439088,1.91485357444152e-07,2.29782428932982e-06,217199,"completed","core_species__detection__did_spawn_start"
"SOG_EVENT_STUDY_v1","atx_fc0a9b777dcd","Bald Eagle","core_species","SoG","detection","did_early_egg","difference_in_differences","early_egg",FALSE,0.0391373521662256,0.0256443048286089,-0.0111245617064146,0.0893992660388657,1.03991330818687,0.98893708741192,1.09351717344757,0.126969634986388,0.243781699173865,217199,"completed","core_species__detection__did_early_egg"
"SOG_EVENT_STUDY_v1","atx_fc0a9b777dcd","Bald Eagle","core_species","SoG","detection","did_late_egg","difference_in_differences","late_egg",FALSE,0.0261256013216681,0.0239590808314658,-0.0208333342106889,0.0730845368540251,1.02646986634901,0.979382180471974,1.07582147963402,0.275525595596732,0.426588609918836,217199,"completed","core_species__detection__did_late_egg"
"SOG_EVENT_STUDY_v1","atx_fc0a9b777dcd","Bald Eagle","core_species","SoG","detection","did_pre_14_day","duration_weighted_difference_in_differences","pre_14_day",FALSE,0.0395129757271778,0.0250638422573719,-0.00961125241146422,0.0886372038658198,1.04030399749823,0.990434788054749,1.09268416281737,0.114912195299309,0.582644212166237,217199,"completed","core_species__detection__did_pre_14_day"
"SOG_EVENT_STUDY_v1","atx_fc0a9b777dcd","Bald Eagle","core_species","SoG","detection","did_pre_7_day","difference_in_differences","pre_7_day",FALSE,0.08729136692559,0.0308159221501102,0.0268932693609839,0.147689464490196,1.09121457724015,1.02725815699278,1.15915288233604,0.0046160878832469,0.0911809199147181,217199,"completed","core_species__detection__did_pre_7_day"
"SOG_EVENT_STUDY_v1","atx_fc0a9b777dcd","Bald Eagle","core_species","SoG","detection","did_active_0_14_day","duration_weighted_difference_in_differences","active_0_14_day",TRUE,0.0797538753416578,0.0236927893340081,0.0333168615537073,0.126190889129608,1.08302047682418,1.03387808356137,1.13449871108603,0.000762206679472724,0.00332599278315371,217199,"completed","core_species__detection__did_active_0_14_day"
"SOG_EVENT_STUDY_v1","atx_fc0a9b777dcd","Bald Eagle","core_species","SoG","positive_numeric_count_given_detection","did_spawn_start","difference_in_differences","spawn_start",FALSE,0.163329258932404,0.0118403030624829,0.140122691363898,0.18653582650091,1.17742430334144,1.15041493617645,1.20506779467477,2.75634249213549e-43,1.26791754638232e-41,83359,"completed","core_species__positive_numeric_count_given_detection__did_spawn_start"
"SOG_EVENT_STUDY_v1","atx_fc0a9b777dcd","Bald Eagle","core_species","SoG","positive_numeric_count_given_detection","did_early_egg","difference_in_differences","early_egg",FALSE,0.0285009073562331,0.00917327326543644,0.0105216221356335,0.0464801925768326,1.02891094442286,1.01057716904541,1.04757732905558,0.00189027950193713,0.00511487394641812,83359,"completed","core_species__positive_numeric_count_given_detection__did_early_egg"
"SOG_EVENT_STUDY_v1","atx_fc0a9b777dcd","Bald Eagle","core_species","SoG","positive_numeric_count_given_detection","did_late_egg","difference_in_differences","late_egg",FALSE,-0.0113338653311838,0.00883119755148654,-0.0286426944724557,0.00597496381008811,0.988730120955026,0.971763618955322,1.00599284951075,0.1993556854979,0.366814461316136,83359,"completed","core_species__positive_numeric_count_given_detection__did_late_egg"
"SOG_EVENT_STUDY_v1","atx_fc0a9b777dcd","Bald Eagle","core_species","SoG","positive_numeric_count_given_detection","did_pre_14_day","duration_weighted_difference_in_differences","pre_14_day",FALSE,0.0037548483727544,0.00902534682699418,-0.013934506356137,0.0214442031016459,1.00376190664739,0.986162129499178,1.02167578240718,0.677385348470699,0.842154757558166,83359,"completed","core_species__positive_numeric_count_given_detection__did_pre_14_day"
"SOG_EVENT_STUDY_v1","atx_fc0a9b777dcd","Bald Eagle","core_species","SoG","positive_numeric_count_given_detection","did_pre_7_day","difference_in_differences","pre_7_day",FALSE,0.0218145619243626,0.0108331370061757,0.000582003552670084,0.0430471202960551,1.02205423912522,1.0005821729496,1.04398708667224,0.0440422625521916,0.253243009675101,83359,"completed","core_species__positive_numeric_count_given_detection__did_pre_7_day"
"SOG_EVENT_STUDY_v1","atx_fc0a9b777dcd","Bald Eagle","core_species","SoG","positive_numeric_count_given_detection","did_active_0_14_day","duration_weighted_difference_in_differences","active_0_14_day",TRUE,0.064455134443212,0.0084026925265386,0.0479861597180325,0.0809241091683915,1.0665777245677,1.04915613460725,1.08428860588024,1.70964861885361e-14,1.57287672934532e-13,83359,"completed","core_species__positive_numeric_count_given_detection__did_active_0_14_day"
"SOG_EVENT_STUDY_v1","atx_v2_000007","Common Raven","core_species","SoG","detection","did_spawn_start","difference_in_differences","spawn_start",FALSE,-0.0651462332152546,0.0362738638151862,-0.13624169987313,0.00594923344262097,0.936930443008032,0.872631692028352,1.00596696527807,0.0725016472550611,0.193337726013496,217200,"completed","core_species__detection__did_spawn_start"
"SOG_EVENT_STUDY_v1","atx_v2_000007","Common Raven","core_species","SoG","detection","did_early_egg","difference_in_differences","early_egg",FALSE,-0.0617915001362735,0.0263982834477685,-0.11353118494758,-0.0100518153249675,0.940078872675709,0.892676357911689,0.989998535324332,0.0192455992992755,0.0577367978978265,217200,"completed","core_species__detection__did_early_egg"
"SOG_EVENT_STUDY_v1","atx_v2_000007","Common Raven","core_species","SoG","detection","did_late_egg","difference_in_differences","late_egg",FALSE,-0.00958390593540415,0.0247348491518019,-0.058063319435967,0.0388955075651587,0.990461873326312,0.943590197946049,1.0396618411769,0.698411464265467,0.794916786072253,217200,"completed","core_species__detection__did_late_egg"
"SOG_EVENT_STUDY_v1","atx_v2_000007","Common Raven","core_species","SoG","detection","did_pre_14_day","duration_weighted_difference_in_differences","pre_14_day",FALSE,-0.00354985506179183,0.0255660773176775,-0.0536584458304061,0.0465587357068225,0.996456438224734,0.947755761157833,1.04765961228925,0.889568520800256,0.908495510604517,217200,"completed","core_species__detection__did_pre_14_day"
"SOG_EVENT_STUDY_v1","atx_v2_000007","Common Raven","core_species","SoG","detection","did_pre_7_day","difference_in_differences","pre_7_day",FALSE,-0.019359938988772,0.0312007876104049,-0.0805123589944493,0.0417924810169052,0.980826261086605,0.92264350056739,1.04267808080318,0.534931812349952,0.814873608730698,217200,"completed","core_species__detection__did_pre_7_day"
"SOG_EVENT_STUDY_v1","atx_v2_000007","Common Raven","core_species","SoG","detection","did_active_0_14_day","duration_weighted_difference_in_differences","active_0_14_day",TRUE,-0.0626860956240018,0.0242559401693938,-0.110226864767172,-0.0151453264808315,0.939238258419027,0.895630925145483,0.984968787153828,0.00975597389370429,0.0260159303832114,217200,"completed","core_species__detection__did_active_0_14_day"
"SOG_EVENT_STUDY_v1","atx_v2_000007","Common Raven","core_species","SoG","positive_numeric_count_given_detection","did_spawn_start","difference_in_differences","spawn_start",FALSE,0.00232670785536176,0.0141334728889021,-0.0253743899833596,0.0300278056940831,1.0023294167406,0.97494483411162,1.03048318685541,0.869239994567949,0.931642670269836,60940,"completed","core_species__positive_numeric_count_given_detection__did_spawn_start"
"SOG_EVENT_STUDY_v1","atx_v2_000007","Common Raven","core_species","SoG","positive_numeric_count_given_detection","did_early_egg","difference_in_differences","early_egg",FALSE,0.0176306362681057,0.00995675346961564,-0.00188424193528519,0.0371455144714966,1.01778697335837,0.998117532134117,1.03784403117649,0.0766070449446429,0.130515706201984,60940,"completed","core_species__positive_numeric_count_given_detection__did_early_egg"
"SOG_EVENT_STUDY_v1","atx_v2_000007","Common Raven","core_species","SoG","positive_numeric_count_given_detection","did_late_egg","difference_in_differences","late_egg",FALSE,0.0148112987305949,0.0093699784052329,-0.00355352147957959,0.0331761189407695,1.01492152956386,0.996452784805822,1.03373258309772,0.113942403738291,0.249588122474352,60940,"completed","core_species__positive_numeric_count_given_detection__did_late_egg"
"SOG_EVENT_STUDY_v1","atx_v2_000007","Common Raven","core_species","SoG","positive_numeric_count_given_detection","did_pre_14_day","duration_weighted_difference_in_differences","pre_14_day",FALSE,0.0140748549070698,0.00966909682104582,-0.00487622662521076,0.0330259364393503,1.01417437202559,0.995135642867224,1.03357734620982,0.145488422495511,0.459282916673314,60940,"completed","core_species__positive_numeric_count_given_detection__did_pre_14_day"
"SOG_EVENT_STUDY_v1","atx_v2_000007","Common Raven","core_species","SoG","positive_numeric_count_given_detection","did_pre_7_day","difference_in_differences","pre_7_day",FALSE,0.0203538055636339,0.0117938775469739,-0.00276176966651059,0.0434693807937784,1.02056235679799,0.997242040510917,1.04442801426567,0.0843844421653071,0.329448886360908,60940,"completed","core_species__positive_numeric_count_given_detection__did_pre_7_day"
"SOG_EVENT_STUDY_v1","atx_v2_000007","Common Raven","core_species","SoG","positive_numeric_count_given_detection","did_active_0_14_day","duration_weighted_difference_in_differences","active_0_14_day",TRUE,0.013549588691374,0.00919089925385043,-0.00446424283170892,0.0315634202144569,1.01364180037434,0.995545707088528,1.03206682741967,0.140417060386012,0.215306159258551,60940,"completed","core_species__positive_numeric_count_given_detection__did_active_0_14_day"
