"outcome","row_coefficient","column_coefficient","covariance"
"positive_numeric_count_given_detection","db_band_20_22_baseline","db_band_2_4_early_pre",-1.70984523386354e-06
"positive_numeric_count_given_detection","db_band_22_24_baseline","db_band_2_4_early_pre",-4.17885748600542e-07
"positive_numeric_count_given_detection","db_band_24_26_baseline","db_band_2_4_early_pre",-8.50592624540551e-07
"positive_numeric_count_given_detection","db_band_0_2_early_pre","db_band_2_4_early_pre",-4.26702641542988e-05
"positive_numeric_count_given_detection","db_band_2_4_early_pre","db_band_2_4_early_pre",0.000209940815208782
"positive_numeric_count_given_detection","db_band_4_6_early_pre","db_band_2_4_early_pre",-4.05520991466009e-05
"positive_numeric_count_given_detection","db_band_6_8_early_pre","db_band_2_4_early_pre",-1.28967790346041e-05
"positive_numeric_count_given_detection","db_band_8_10_early_pre","db_band_2_4_early_pre",-7.24907730213821e-06
"positive_numeric_count_given_detection","db_band_10_12_early_pre","db_band_2_4_early_pre",-7.91433413191032e-06
"positive_numeric_count_given_detection","db_band_12_14_early_pre","db_band_2_4_early_pre",-4.19340210032381e-06
"positive_numeric_count_given_detection","db_band_14_16_early_pre","db_band_2_4_early_pre",-2.40432179930648e-06
"positive_numeric_count_given_detection","db_band_16_18_early_pre","db_band_2_4_early_pre",1.79374862999932e-06
"positive_numeric_count_given_detection","db_band_18_20_early_pre","db_band_2_4_early_pre",-1.62855564322026e-06
"positive_numeric_count_given_detection","db_band_20_22_early_pre","db_band_2_4_early_pre",-1.41989736187089e-06
"positive_numeric_count_given_detection","db_band_22_24_early_pre","db_band_2_4_early_pre",-1.21238732667947e-05
"positive_numeric_count_given_detection","db_band_24_26_early_pre","db_band_2_4_early_pre",-3.03977396047148e-06
"positive_numeric_count_given_detection","db_band_0_2_immediate_pre","db_band_2_4_early_pre",1.64037106698198e-06
"positive_numeric_count_given_detection","db_band_2_4_immediate_pre","db_band_2_4_early_pre",-3.81393663950825e-06
"positive_numeric_count_given_detection","db_band_4_6_immediate_pre","db_band_2_4_early_pre",4.42505674629541e-07
"positive_numeric_count_given_detection","db_band_6_8_immediate_pre","db_band_2_4_early_pre",1.02085312762047e-06
"positive_numeric_count_given_detection","db_band_8_10_immediate_pre","db_band_2_4_early_pre",8.0372939092935e-07
"positive_numeric_count_given_detection","db_band_10_12_immediate_pre","db_band_2_4_early_pre",-1.06847913229611e-06
"positive_numeric_count_given_detection","db_band_12_14_immediate_pre","db_band_2_4_early_pre",1.70025130240673e-06
"positive_numeric_count_given_detection","db_band_14_16_immediate_pre","db_band_2_4_early_pre",-1.1586122217062e-06
"positive_numeric_count_given_detection","db_band_16_18_immediate_pre","db_band_2_4_early_pre",5.57419301573266e-07
"positive_numeric_count_given_detection","db_band_18_20_immediate_pre","db_band_2_4_early_pre",-1.23878356106402e-06
"positive_numeric_count_given_detection","db_band_20_22_immediate_pre","db_band_2_4_early_pre",1.24202688127958e-06
"positive_numeric_count_given_detection","db_band_22_24_immediate_pre","db_band_2_4_early_pre",-5.64717783480163e-07
"positive_numeric_count_given_detection","db_band_24_26_immediate_pre","db_band_2_4_early_pre",-3.32952590701528e-07
"positive_numeric_count_given_detection","db_band_0_2_spawn_start","db_band_2_4_early_pre",4.69942189732497e-07
"positive_numeric_count_given_detection","db_band_2_4_spawn_start","db_band_2_4_early_pre",9.87641126989215e-07
"positive_numeric_count_given_detection","db_band_4_6_spawn_start","db_band_2_4_early_pre",1.53916193234282e-06
"positive_numeric_count_given_detection","db_band_6_8_spawn_start","db_band_2_4_early_pre",-2.62176352341082e-06
"positive_numeric_count_given_detection","db_band_8_10_spawn_start","db_band_2_4_early_pre",1.19629499872693e-06
"positive_numeric_count_given_detection","db_band_10_12_spawn_start","db_band_2_4_early_pre",-9.27612399132999e-07
"positive_numeric_count_given_detection","db_band_12_14_spawn_start","db_band_2_4_early_pre",1.72200146652691e-06
"positive_numeric_count_given_detection","db_band_14_16_spawn_start","db_band_2_4_early_pre",-1.69349172556519e-06
"positive_numeric_count_given_detection","db_band_16_18_spawn_start","db_band_2_4_early_pre",-3.16548465874464e-08
"positive_numeric_count_given_detection","db_band_18_20_spawn_start","db_band_2_4_early_pre",3.22763952512083e-07
"positive_numeric_count_given_detection","db_band_20_22_spawn_start","db_band_2_4_early_pre",-2.0048790540886e-07
"positive_numeric_count_given_detection","db_band_22_24_spawn_start","db_band_2_4_early_pre",3.94462998507933e-07
"positive_numeric_count_given_detection","db_band_24_26_spawn_start","db_band_2_4_early_pre",2.41667027430924e-07
"positive_numeric_count_given_detection","db_band_0_2_early_egg","db_band_2_4_early_pre",6.28447957610526e-07
"positive_numeric_count_given_detection","db_band_2_4_early_egg","db_band_2_4_early_pre",1.09950435913307e-06
"positive_numeric_count_given_detection","db_band_4_6_early_egg","db_band_2_4_early_pre",1.0686216187691e-06
"positive_numeric_count_given_detection","db_band_6_8_early_egg","db_band_2_4_early_pre",-4.68235211308032e-07
"positive_numeric_count_given_detection","db_band_8_10_early_egg","db_band_2_4_early_pre",-3.04070637319912e-07
"positive_numeric_count_given_detection","db_band_10_12_early_egg","db_band_2_4_early_pre",2.36659961629155e-07
"positive_numeric_count_given_detection","db_band_12_14_early_egg","db_band_2_4_early_pre",1.00465098853136e-06
"positive_numeric_count_given_detection","db_band_14_16_early_egg","db_band_2_4_early_pre",-1.33978369793359e-06
"positive_numeric_count_given_detection","db_band_16_18_early_egg","db_band_2_4_early_pre",6.91030068179738e-08
"positive_numeric_count_given_detection","db_band_18_20_early_egg","db_band_2_4_early_pre",7.04616808759086e-07
"positive_numeric_count_given_detection","db_band_20_22_early_egg","db_band_2_4_early_pre",-1.02902597780142e-07
"positive_numeric_count_given_detection","db_band_22_24_early_egg","db_band_2_4_early_pre",-1.91819414280103e-07
"positive_numeric_count_given_detection","db_band_24_26_early_egg","db_band_2_4_early_pre",-5.98087542452788e-08
"positive_numeric_count_given_detection","db_band_0_2_late_egg","db_band_2_4_early_pre",-1.19377144104554e-06
"positive_numeric_count_given_detection","db_band_2_4_late_egg","db_band_2_4_early_pre",4.64207286899451e-06
"positive_numeric_count_given_detection","db_band_4_6_late_egg","db_band_2_4_early_pre",-2.51171519161814e-08
"positive_numeric_count_given_detection","db_band_6_8_late_egg","db_band_2_4_early_pre",-5.48162414380042e-07
"positive_numeric_count_given_detection","db_band_8_10_late_egg","db_band_2_4_early_pre",-1.07839065191338e-07
"positive_numeric_count_given_detection","db_band_10_12_late_egg","db_band_2_4_early_pre",1.50808670550958e-07
"positive_numeric_count_given_detection","db_band_12_14_late_egg","db_band_2_4_early_pre",-8.07573687598831e-08
"positive_numeric_count_given_detection","db_band_14_16_late_egg","db_band_2_4_early_pre",-7.30595881446448e-07
"positive_numeric_count_given_detection","db_band_16_18_late_egg","db_band_2_4_early_pre",-2.9355901885505e-07
"positive_numeric_count_given_detection","db_band_18_20_late_egg","db_band_2_4_early_pre",-1.94154657543926e-07
"positive_numeric_count_given_detection","db_band_20_22_late_egg","db_band_2_4_early_pre",6.94881766836508e-07
"positive_numeric_count_given_detection","db_band_22_24_late_egg","db_band_2_4_early_pre",2.56501433781747e-07
"positive_numeric_count_given_detection","db_band_24_26_late_egg","db_band_2_4_early_pre",-4.41794020272379e-07
"positive_numeric_count_given_detection","db_band_0_2_baseline","db_band_4_6_early_pre",6.92570510435422e-07
"positive_numeric_count_given_detection","db_band_2_4_baseline","db_band_4_6_early_pre",2.361169341107e-06
"positive_numeric_count_given_detection","db_band_4_6_baseline","db_band_4_6_early_pre",4.36370490444815e-07
"positive_numeric_count_given_detection","db_band_6_8_baseline","db_band_4_6_early_pre",-4.14404201507719e-07
"positive_numeric_count_given_detection","db_band_8_10_baseline","db_band_4_6_early_pre",-2.93420136487143e-07
"positive_numeric_count_given_detection","db_band_10_12_baseline","db_band_4_6_early_pre",5.90667229460039e-07
"positive_numeric_count_given_detection","db_band_12_14_baseline","db_band_4_6_early_pre",-7.88117345965166e-07
"positive_numeric_count_given_detection","db_band_14_16_baseline","db_band_4_6_early_pre",4.37064560918507e-07
"positive_numeric_count_given_detection","db_band_16_18_baseline","db_band_4_6_early_pre",-1.98449011655876e-06
"positive_numeric_count_given_detection","db_band_18_20_baseline","db_band_4_6_early_pre",-4.70143574914307e-07
"positive_numeric_count_given_detection","db_band_20_22_baseline","db_band_4_6_early_pre",1.06881963984354e-06
"positive_numeric_count_given_detection","db_band_22_24_baseline","db_band_4_6_early_pre",-6.9097856800142e-07
"positive_numeric_count_given_detection","db_band_24_26_baseline","db_band_4_6_early_pre",7.28566766858483e-07
"positive_numeric_count_given_detection","db_band_0_2_early_pre","db_band_4_6_early_pre",-3.47736168413562e-05
"positive_numeric_count_given_detection","db_band_2_4_early_pre","db_band_4_6_early_pre",-4.05520991466009e-05
"positive_numeric_count_given_detection","db_band_4_6_early_pre","db_band_4_6_early_pre",0.000135156466596271
"positive_numeric_count_given_detection","db_band_6_8_early_pre","db_band_4_6_early_pre",-2.53194875904384e-05
"positive_numeric_count_given_detection","db_band_8_10_early_pre","db_band_4_6_early_pre",-1.17740825766154e-05
"positive_numeric_count_given_detection","db_band_10_12_early_pre","db_band_4_6_early_pre",-1.0803689163842e-05
"positive_numeric_count_given_detection","db_band_12_14_early_pre","db_band_4_6_early_pre",-4.23012695665356e-06
"positive_numeric_count_given_detection","db_band_14_16_early_pre","db_band_4_6_early_pre",-2.45932975387733e-06
"positive_numeric_count_given_detection","db_band_16_18_early_pre","db_band_4_6_early_pre",-1.93806049087545e-06
"positive_numeric_count_given_detection","db_band_18_20_early_pre","db_band_4_6_early_pre",-5.17363081447359e-07
"positive_numeric_count_given_detection","db_band_20_22_early_pre","db_band_4_6_early_pre",3.11351316250103e-06
"positive_numeric_count_given_detection","db_band_22_24_early_pre","db_band_4_6_early_pre",-3.9768476730315e-07
"positive_numeric_count_given_detection","db_band_24_26_early_pre","db_band_4_6_early_pre",-1.80257134437459e-05
"positive_numeric_count_given_detection","db_band_0_2_immediate_pre","db_band_4_6_early_pre",1.12803075777721e-06
"positive_numeric_count_given_detection","db_band_2_4_immediate_pre","db_band_4_6_early_pre",-5.33811952120386e-08
"positive_numeric_count_given_detection","db_band_4_6_immediate_pre","db_band_4_6_early_pre",8.36431877216073e-08
"positive_numeric_count_given_detection","db_band_6_8_immediate_pre","db_band_4_6_early_pre",-1.38452830103611e-06
"positive_numeric_count_given_detection","db_band_8_10_immediate_pre","db_band_4_6_early_pre",-1.17569932866111e-06
"positive_numeric_count_given_detection","db_band_10_12_immediate_pre","db_band_4_6_early_pre",2.22464441116848e-07
"positive_numeric_count_given_detection","db_band_12_14_immediate_pre","db_band_4_6_early_pre",8.2084681314361e-07
"positive_numeric_count_given_detection","db_band_14_16_immediate_pre","db_band_4_6_early_pre",5.52403957543728e-07
"positive_numeric_count_given_detection","db_band_16_18_immediate_pre","db_band_4_6_early_pre",-9.26417829956488e-07
"positive_numeric_count_given_detection","db_band_18_20_immediate_pre","db_band_4_6_early_pre",6.82975703548114e-07
"positive_numeric_count_given_detection","db_band_20_22_immediate_pre","db_band_4_6_early_pre",-1.07760368068696e-06
"positive_numeric_count_given_detection","db_band_22_24_immediate_pre","db_band_4_6_early_pre",1.98413991839194e-06
"positive_numeric_count_given_detection","db_band_24_26_immediate_pre","db_band_4_6_early_pre",-3.42486868471197e-06
"positive_numeric_count_given_detection","db_band_0_2_spawn_start","db_band_4_6_early_pre",1.7875508851868e-06
"positive_numeric_count_given_detection","db_band_2_4_spawn_start","db_band_4_6_early_pre",9.31171728789099e-07
"positive_numeric_count_given_detection","db_band_4_6_spawn_start","db_band_4_6_early_pre",1.33290264778108e-06
"positive_numeric_count_given_detection","db_band_6_8_spawn_start","db_band_4_6_early_pre",5.02234356680093e-07
"positive_numeric_count_given_detection","db_band_8_10_spawn_start","db_band_4_6_early_pre",1.19260605077605e-06
"positive_numeric_count_given_detection","db_band_10_12_spawn_start","db_band_4_6_early_pre",-2.47377369254908e-07
"positive_numeric_count_given_detection","db_band_12_14_spawn_start","db_band_4_6_early_pre",-9.93085314462477e-07
"positive_numeric_count_given_detection","db_band_14_16_spawn_start","db_band_4_6_early_pre",-5.53213754969542e-08
"positive_numeric_count_given_detection","db_band_16_18_spawn_start","db_band_4_6_early_pre",1.47352823213218e-06
"positive_numeric_count_given_detection","db_band_18_20_spawn_start","db_band_4_6_early_pre",-1.29517177967151e-06
"positive_numeric_count_given_detection","db_band_20_22_spawn_start","db_band_4_6_early_pre",-2.43144440858819e-06
"positive_numeric_count_given_detection","db_band_22_24_spawn_start","db_band_4_6_early_pre",5.57022881297806e-07
"positive_numeric_count_given_detection","db_band_24_26_spawn_start","db_band_4_6_early_pre",-1.6182531573291e-07
"positive_numeric_count_given_detection","db_band_0_2_early_egg","db_band_4_6_early_pre",-2.17004868844845e-08
"positive_numeric_count_given_detection","db_band_2_4_early_egg","db_band_4_6_early_pre",-8.04390509279324e-08
"positive_numeric_count_given_detection","db_band_4_6_early_egg","db_band_4_6_early_pre",1.73765091374788e-06
"positive_numeric_count_given_detection","db_band_6_8_early_egg","db_band_4_6_early_pre",-2.55704377151441e-07
"positive_numeric_count_given_detection","db_band_8_10_early_egg","db_band_4_6_early_pre",-3.14993372426416e-07
"positive_numeric_count_given_detection","db_band_10_12_early_egg","db_band_4_6_early_pre",2.70437253976533e-07
"positive_numeric_count_given_detection","db_band_12_14_early_egg","db_band_4_6_early_pre",-3.49593916939148e-07
"positive_numeric_count_given_detection","db_band_14_16_early_egg","db_band_4_6_early_pre",6.60173764568221e-07
"positive_numeric_count_given_detection","db_band_16_18_early_egg","db_band_4_6_early_pre",4.75507206120267e-07
"positive_numeric_count_given_detection","db_band_18_20_early_egg","db_band_4_6_early_pre",-1.05021870191759e-06
"positive_numeric_count_given_detection","db_band_20_22_early_egg","db_band_4_6_early_pre",4.87225562236241e-09
"positive_numeric_count_given_detection","db_band_22_24_early_egg","db_band_4_6_early_pre",7.47323833098778e-07
"positive_numeric_count_given_detection","db_band_24_26_early_egg","db_band_4_6_early_pre",-4.34427216847189e-07
"positive_numeric_count_given_detection","db_band_0_2_late_egg","db_band_4_6_early_pre",-4.17538530910058e-07
"positive_numeric_count_given_detection","db_band_2_4_late_egg","db_band_4_6_early_pre",-5.90746599545343e-07
"positive_numeric_count_given_detection","db_band_4_6_late_egg","db_band_4_6_early_pre",3.01839412360271e-06
"positive_numeric_count_given_detection","db_band_6_8_late_egg","db_band_4_6_early_pre",-3.16024623232468e-07
"positive_numeric_count_given_detection","db_band_8_10_late_egg","db_band_4_6_early_pre",-4.11065938509864e-07
"positive_numeric_count_given_detection","db_band_10_12_late_egg","db_band_4_6_early_pre",1.62411383969557e-08
"positive_numeric_count_given_detection","db_band_12_14_late_egg","db_band_4_6_early_pre",-9.20886560266974e-08
"positive_numeric_count_given_detection","db_band_14_16_late_egg","db_band_4_6_early_pre",-4.57256845465092e-08
"positive_numeric_count_given_detection","db_band_16_18_late_egg","db_band_4_6_early_pre",8.58696129635591e-08
"positive_numeric_count_given_detection","db_band_18_20_late_egg","db_band_4_6_early_pre",-2.56180609683957e-07
"positive_numeric_count_given_detection","db_band_20_22_late_egg","db_band_4_6_early_pre",-1.79526433526237e-07
"positive_numeric_count_given_detection","db_band_22_24_late_egg","db_band_4_6_early_pre",-2.72225827281097e-07
"positive_numeric_count_given_detection","db_band_24_26_late_egg","db_band_4_6_early_pre",-4.85378865179627e-08
"positive_numeric_count_given_detection","db_band_0_2_baseline","db_band_6_8_early_pre",1.06002370989233e-06
"positive_numeric_count_given_detection","db_band_2_4_baseline","db_band_6_8_early_pre",-7.97247326226231e-07
"positive_numeric_count_given_detection","db_band_4_6_baseline","db_band_6_8_early_pre",-2.20618969731798e-07
"positive_numeric_count_given_detection","db_band_6_8_baseline","db_band_6_8_early_pre",6.74530048611634e-07
"positive_numeric_count_given_detection","db_band_8_10_baseline","db_band_6_8_early_pre",1.22807695874671e-06
"positive_numeric_count_given_detection","db_band_10_12_baseline","db_band_6_8_early_pre",-9.26485800123185e-07
"positive_numeric_count_given_detection","db_band_12_14_baseline","db_band_6_8_early_pre",2.8776315201431e-07
"positive_numeric_count_given_detection","db_band_14_16_baseline","db_band_6_8_early_pre",2.98533603684499e-07
"positive_numeric_count_given_detection","db_band_16_18_baseline","db_band_6_8_early_pre",8.283075512785e-07
"positive_numeric_count_given_detection","db_band_18_20_baseline","db_band_6_8_early_pre",3.36899665582562e-07
"positive_numeric_count_given_detection","db_band_20_22_baseline","db_band_6_8_early_pre",-1.6627941793505e-06
"positive_numeric_count_given_detection","db_band_22_24_baseline","db_band_6_8_early_pre",9.57259554939152e-07
"positive_numeric_count_given_detection","db_band_24_26_baseline","db_band_6_8_early_pre",6.03093187051881e-07
"positive_numeric_count_given_detection","db_band_0_2_early_pre","db_band_6_8_early_pre",-3.85606987327405e-06
"positive_numeric_count_given_detection","db_band_2_4_early_pre","db_band_6_8_early_pre",-1.28967790346041e-05
"positive_numeric_count_given_detection","db_band_4_6_early_pre","db_band_6_8_early_pre",-2.53194875904384e-05
"positive_numeric_count_given_detection","db_band_6_8_early_pre","db_band_6_8_early_pre",0.00011738722833534
"positive_numeric_count_given_detection","db_band_8_10_early_pre","db_band_6_8_early_pre",-2.56437604584862e-05
"positive_numeric_count_given_detection","db_band_10_12_early_pre","db_band_6_8_early_pre",-6.4282941618207e-06
"positive_numeric_count_given_detection","db_band_12_14_early_pre","db_band_6_8_early_pre",-1.41721391151403e-05
"positive_numeric_count_given_detection","db_band_14_16_early_pre","db_band_6_8_early_pre",-7.48409254692336e-06
"positive_numeric_count_given_detection","db_band_16_18_early_pre","db_band_6_8_early_pre",-2.62995410797196e-06
"positive_numeric_count_given_detection","db_band_18_20_early_pre","db_band_6_8_early_pre",1.74482403072951e-06
"positive_numeric_count_given_detection","db_band_20_22_early_pre","db_band_6_8_early_pre",-7.74312448612589e-07
"positive_numeric_count_given_detection","db_band_22_24_early_pre","db_band_6_8_early_pre",-5.24644753314432e-06
"positive_numeric_count_given_detection","db_band_24_26_early_pre","db_band_6_8_early_pre",-3.45536353136779e-06
"positive_numeric_count_given_detection","db_band_0_2_immediate_pre","db_band_6_8_early_pre",2.68750985559228e-06
"positive_numeric_count_given_detection","db_band_2_4_immediate_pre","db_band_6_8_early_pre",9.26616594322551e-07
"positive_numeric_count_given_detection","db_band_4_6_immediate_pre","db_band_6_8_early_pre",-2.38057335868012e-06
"positive_numeric_count_given_detection","db_band_6_8_immediate_pre","db_band_6_8_early_pre",-4.20776137590367e-07
"positive_numeric_count_given_detection","db_band_8_10_immediate_pre","db_band_6_8_early_pre",1.15192357077081e-06
"positive_numeric_count_given_detection","db_band_10_12_immediate_pre","db_band_6_8_early_pre",-1.13685520083282e-06
"positive_numeric_count_given_detection","db_band_12_14_immediate_pre","db_band_6_8_early_pre",-4.63911270868973e-07
"positive_numeric_count_given_detection","db_band_14_16_immediate_pre","db_band_6_8_early_pre",1.01838830745429e-07
"positive_numeric_count_given_detection","db_band_16_18_immediate_pre","db_band_6_8_early_pre",-6.60097832595691e-07
"positive_numeric_count_given_detection","db_band_18_20_immediate_pre","db_band_6_8_early_pre",1.40515775665963e-06
"positive_numeric_count_given_detection","db_band_20_22_immediate_pre","db_band_6_8_early_pre",2.5628985072056e-07
"positive_numeric_count_given_detection","db_band_22_24_immediate_pre","db_band_6_8_early_pre",-1.78914940532922e-06
"positive_numeric_count_given_detection","db_band_24_26_immediate_pre","db_band_6_8_early_pre",-1.89764706467258e-06
"positive_numeric_count_given_detection","db_band_0_2_spawn_start","db_band_6_8_early_pre",-9.46591890253809e-09
"positive_numeric_count_given_detection","db_band_2_4_spawn_start","db_band_6_8_early_pre",6.60610308035374e-07
"positive_numeric_count_given_detection","db_band_4_6_spawn_start","db_band_6_8_early_pre",1.00715989882471e-06
"positive_numeric_count_given_detection","db_band_6_8_spawn_start","db_band_6_8_early_pre",-2.05163880903933e-07
"positive_numeric_count_given_detection","db_band_8_10_spawn_start","db_band_6_8_early_pre",3.13775512731329e-07
"positive_numeric_count_given_detection","db_band_10_12_spawn_start","db_band_6_8_early_pre",-6.47639284863446e-07
"positive_numeric_count_given_detection","db_band_12_14_spawn_start","db_band_6_8_early_pre",2.30812761679327e-07
"positive_numeric_count_given_detection","db_band_14_16_spawn_start","db_band_6_8_early_pre",-9.81729162771936e-07
"positive_numeric_count_given_detection","db_band_16_18_spawn_start","db_band_6_8_early_pre",-3.20242539816649e-06
"positive_numeric_count_given_detection","db_band_18_20_spawn_start","db_band_6_8_early_pre",4.88754195370504e-07
"positive_numeric_count_given_detection","db_band_20_22_spawn_start","db_band_6_8_early_pre",1.60154506579903e-06
"positive_numeric_count_given_detection","db_band_22_24_spawn_start","db_band_6_8_early_pre",1.79347000694097e-06
"positive_numeric_count_given_detection","db_band_24_26_spawn_start","db_band_6_8_early_pre",-2.02691665887668e-06
"positive_numeric_count_given_detection","db_band_0_2_early_egg","db_band_6_8_early_pre",1.59049380591956e-06
"positive_numeric_count_given_detection","db_band_2_4_early_egg","db_band_6_8_early_pre",9.03479317878144e-08
"positive_numeric_count_given_detection","db_band_4_6_early_egg","db_band_6_8_early_pre",-5.17916609454244e-07
"positive_numeric_count_given_detection","db_band_6_8_early_egg","db_band_6_8_early_pre",7.62833065367819e-07
"positive_numeric_count_given_detection","db_band_8_10_early_egg","db_band_6_8_early_pre",-4.86849436363791e-07
"positive_numeric_count_given_detection","db_band_10_12_early_egg","db_band_6_8_early_pre",-3.13037336557408e-07
"positive_numeric_count_given_detection","db_band_12_14_early_egg","db_band_6_8_early_pre",4.86566847085756e-08
"positive_numeric_count_given_detection","db_band_14_16_early_egg","db_band_6_8_early_pre",1.16386643064818e-07
"positive_numeric_count_given_detection","db_band_16_18_early_egg","db_band_6_8_early_pre",-5.19197908921211e-07
"positive_numeric_count_given_detection","db_band_18_20_early_egg","db_band_6_8_early_pre",6.83712210717334e-09
"positive_numeric_count_given_detection","db_band_20_22_early_egg","db_band_6_8_early_pre",-2.11031912952378e-07
"positive_numeric_count_given_detection","db_band_22_24_early_egg","db_band_6_8_early_pre",7.53662945513777e-08
"positive_numeric_count_given_detection","db_band_24_26_early_egg","db_band_6_8_early_pre",6.19125784461421e-07
"positive_numeric_count_given_detection","db_band_0_2_late_egg","db_band_6_8_early_pre",-1.4711097685509e-08
"positive_numeric_count_given_detection","db_band_2_4_late_egg","db_band_6_8_early_pre",-3.23201680929706e-07
"positive_numeric_count_given_detection","db_band_4_6_late_egg","db_band_6_8_early_pre",-6.3080187781419e-07
"positive_numeric_count_given_detection","db_band_6_8_late_egg","db_band_6_8_early_pre",2.25721247382544e-06
"positive_numeric_count_given_detection","db_band_8_10_late_egg","db_band_6_8_early_pre",-2.26342741743164e-07
"positive_numeric_count_given_detection","db_band_10_12_late_egg","db_band_6_8_early_pre",2.26168778183956e-07
"positive_numeric_count_given_detection","db_band_12_14_late_egg","db_band_6_8_early_pre",2.47631417738025e-07
"positive_numeric_count_given_detection","db_band_14_16_late_egg","db_band_6_8_early_pre",4.84472776979236e-08
"positive_numeric_count_given_detection","db_band_16_18_late_egg","db_band_6_8_early_pre",-1.03135796459131e-08
"positive_numeric_count_given_detection","db_band_18_20_late_egg","db_band_6_8_early_pre",2.53948747091867e-07
"positive_numeric_count_given_detection","db_band_20_22_late_egg","db_band_6_8_early_pre",-2.21944586760194e-07
"positive_numeric_count_given_detection","db_band_22_24_late_egg","db_band_6_8_early_pre",-3.01044857687788e-07
"positive_numeric_count_given_detection","db_band_24_26_late_egg","db_band_6_8_early_pre",2.04924057755901e-07
"positive_numeric_count_given_detection","db_band_0_2_baseline","db_band_8_10_early_pre",-9.05871028076552e-07
"positive_numeric_count_given_detection","db_band_2_4_baseline","db_band_8_10_early_pre",3.33667618829007e-07
"positive_numeric_count_given_detection","db_band_4_6_baseline","db_band_8_10_early_pre",2.96037140085795e-07
"positive_numeric_count_given_detection","db_band_6_8_baseline","db_band_8_10_early_pre",1.50744276042309e-06
"positive_numeric_count_given_detection","db_band_8_10_baseline","db_band_8_10_early_pre",-1.32984243980904e-06
"positive_numeric_count_given_detection","db_band_10_12_baseline","db_band_8_10_early_pre",-8.85508534864907e-07
"positive_numeric_count_given_detection","db_band_12_14_baseline","db_band_8_10_early_pre",-4.37431704553647e-07
"positive_numeric_count_given_detection","db_band_14_16_baseline","db_band_8_10_early_pre",4.97910710115403e-07
"positive_numeric_count_given_detection","db_band_16_18_baseline","db_band_8_10_early_pre",1.2040468382365e-06
"positive_numeric_count_given_detection","db_band_18_20_baseline","db_band_8_10_early_pre",-7.61736205612501e-07
"positive_numeric_count_given_detection","db_band_20_22_baseline","db_band_8_10_early_pre",-9.52737161893943e-07
"positive_numeric_count_given_detection","db_band_22_24_baseline","db_band_8_10_early_pre",-3.98866491002219e-07
"positive_numeric_count_given_detection","db_band_24_26_baseline","db_band_8_10_early_pre",-1.12510951189675e-06
"positive_numeric_count_given_detection","db_band_0_2_early_pre","db_band_8_10_early_pre",-9.70979160943509e-06
"positive_numeric_count_given_detection","db_band_2_4_early_pre","db_band_8_10_early_pre",-7.24907730213821e-06
"positive_numeric_count_given_detection","db_band_4_6_early_pre","db_band_8_10_early_pre",-1.17740825766154e-05
"positive_numeric_count_given_detection","db_band_6_8_early_pre","db_band_8_10_early_pre",-2.56437604584862e-05
"positive_numeric_count_given_detection","db_band_8_10_early_pre","db_band_8_10_early_pre",0.000107873440881618
"positive_numeric_count_given_detection","db_band_10_12_early_pre","db_band_8_10_early_pre",-1.69431630158291e-05
"positive_numeric_count_given_detection","db_band_12_14_early_pre","db_band_8_10_early_pre",-1.74861686305855e-05
"positive_numeric_count_given_detection","db_band_14_16_early_pre","db_band_8_10_early_pre",-2.31748069492839e-06
"positive_numeric_count_given_detection","db_band_16_18_early_pre","db_band_8_10_early_pre",-4.00852951710034e-06
"positive_numeric_count_given_detection","db_band_18_20_early_pre","db_band_8_10_early_pre",-2.65476599515249e-06
"positive_numeric_count_given_detection","db_band_20_22_early_pre","db_band_8_10_early_pre",-5.71778996469003e-06
"positive_numeric_count_given_detection","db_band_22_24_early_pre","db_band_8_10_early_pre",-1.82828054758205e-06
"positive_numeric_count_given_detection","db_band_24_26_early_pre","db_band_8_10_early_pre",-1.07461816589242e-06
"positive_numeric_count_given_detection","db_band_0_2_immediate_pre","db_band_8_10_early_pre",6.8209176132214e-07
"positive_numeric_count_given_detection","db_band_2_4_immediate_pre","db_band_8_10_early_pre",2.58133443844923e-06
"positive_numeric_count_given_detection","db_band_4_6_immediate_pre","db_band_8_10_early_pre",6.52891400949613e-08
"positive_numeric_count_given_detection","db_band_6_8_immediate_pre","db_band_8_10_early_pre",9.78563010408614e-07
"positive_numeric_count_given_detection","db_band_8_10_immediate_pre","db_band_8_10_early_pre",-1.9686754024798e-06
"positive_numeric_count_given_detection","db_band_10_12_immediate_pre","db_band_8_10_early_pre",1.08076838091802e-06
"positive_numeric_count_given_detection","db_band_12_14_immediate_pre","db_band_8_10_early_pre",-2.33290730414424e-06
"positive_numeric_count_given_detection","db_band_14_16_immediate_pre","db_band_8_10_early_pre",-4.34607560444226e-07
"positive_numeric_count_given_detection","db_band_16_18_immediate_pre","db_band_8_10_early_pre",9.22884703530505e-07
"positive_numeric_count_given_detection","db_band_18_20_immediate_pre","db_band_8_10_early_pre",-8.07850527714555e-07
"positive_numeric_count_given_detection","db_band_20_22_immediate_pre","db_band_8_10_early_pre",-7.10529027721579e-07
"positive_numeric_count_given_detection","db_band_22_24_immediate_pre","db_band_8_10_early_pre",-2.75509746648757e-06
"positive_numeric_count_given_detection","db_band_24_26_immediate_pre","db_band_8_10_early_pre",7.27482939033728e-07
"positive_numeric_count_given_detection","db_band_0_2_spawn_start","db_band_8_10_early_pre",-4.85693270884837e-07
