"dimension","candidate_id","analysis_taxon_id","common_name","eligible_checklists","detections","positive_numeric_reports","X_reports","lower_bound_reports","ambiguity_affected_reports","years","locations","observers","positive_count_q50","positive_count_q90","positive_count_q99","represented_events","represented_event_complexes","positive_numeric_events","regions","maximum_event_share","maximum_observer_share","maximum_location_share","support_label"
"distance","kernel_scale_1km","atx_725074cbfcb6","Glaucous-winged Gull",59061,27421,25799,1609,0,13,36,3153,2157,6,55,750,1383,890,1317,8,0.06572,0.03063,0.03176,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_e0e678a61ad7","Short-billed Gull",59061,10535,9795,731,0,9,37,1489,1087,9,200,1800,1172,775,1116,8,0.02487,0.03408,0.0429,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_4ae57d328ec6","Greater Scaup",59061,2835,2676,157,0,2,29,513,548,11,380,3000,741,531,715,5,0.02787,0.04868,0.05926,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_59441ff7abde","Brant",59061,2829,2698,123,0,8,33,434,578,32,300,1300,541,409,533,5,0.05196,0.06186,0.12549,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_40f730f5ad72","Long-tailed Duck",59061,2265,2131,124,0,10,27,471,414,6,100,2000,721,505,695,6,0.02958,0.06932,0.09757,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_1328b44be502","Black Scoter",59061,1451,1342,104,0,5,27,361,371,6,55,300,652,470,625,6,0.04893,0.05031,0.11509,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_d7dd9536145c","Barrow's Goldeneye",59061,4012,3861,149,0,2,24,656,933,7,61,276,672,471,656,6,0.14232,0.04138,0.12064,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_82312e6f2848","Common Goldeneye",59061,8923,8561,356,0,6,32,1216,1243,5,30,200,938,640,914,6,0.06242,0.03844,0.05346,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_99238953638b","Bufflehead",59061,15904,15339,554,0,11,37,1830,1730,7,40,185,1137,737,1076,6,0.04653,0.02892,0.04603,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_d002764a39e8","Lesser Scaup",59061,2124,2056,66,0,2,22,225,602,5,50,300,377,288,358,5,0.15443,0.05414,0.2081,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_35518e24dfdd","Common Merganser",59061,9421,9231,183,0,7,29,1303,1305,3,13,48,983,653,960,8,0.03651,0.03864,0.06072,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_c2d1fbbaf6d3","Red-breasted Merganser",59061,6764,6584,176,0,4,34,1118,984,4,20,100,1011,689,977,7,0.04125,0.03681,0.07806,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_9ae1aa9b7fdf","Common Loon",59061,7996,7798,188,0,10,34,1290,944,2,7,27,1119,734,1096,8,0.02489,0.03839,0.03127,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_c34f23342a55","Pacific Loon",59061,4525,4393,125,0,7,31,820,600,5,116,1327,957,648,926,7,0.02718,0.07956,0.07713,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_04cf65098f13","Red-throated Loon",59061,831,830,0,0,1,22,229,230,2,10,52,483,356,483,6,0.08544,0.26594,0.25632,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_ebf17f77fb66","Western Grebe",59061,609,595,14,0,0,24,256,271,2,90,560,576,423,563,6,0.03612,0.07061,0.04598,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_6b4cfd1ab927","Horned Grebe",59061,6376,6205,162,0,9,32,995,835,3,12,42,974,657,954,8,0.03231,0.0389,0.03827,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_86eda7ed9025","Red-necked Grebe",59061,4895,4779,110,0,6,32,867,630,2,14,61,991,648,970,8,0.02656,0.0762,0.06149,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_35707a9578d5","Pelagic Cormorant",59061,7512,7332,175,0,5,33,1137,1266,3,14,56,1082,713,1057,8,0.08573,0.06523,0.06416,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_98ca0000b734","Brandt's Cormorant",59061,1862,1835,25,0,2,26,407,391,4,90,689,706,498,689,6,0.07304,0.18045,0.17777,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_a444854c6b66","Double-crested Cormorant",59061,8510,8315,193,0,2,34,1150,1377,2,12,52,975,665,935,6,0.06627,0.0329,0.06005,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_fc0a9b777dcd","Bald Eagle",59061,26902,26547,341,0,14,35,3661,2330,2,6,38,1448,906,1404,8,0.02855,0.03163,0.02688,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_7b80ddaff058","Great Blue Heron",59061,12926,12748,173,0,5,35,1584,1921,1,6,21,1012,684,984,7,0.04564,0.03683,0.0588,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_c9db024faf12","American Crow",59061,30907,29842,1054,0,11,37,3863,2580,4,20,110,1353,878,1303,8,0.08069,0.03553,0.04323,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_c12b832d2b03","California Gull",59061,4762,4415,339,0,8,31,746,647,7,200,1630,873,604,849,6,0.03507,0.06762,0.05166,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_7571c026ae99","American Herring Gull",59061,1638,1545,87,0,6,27,383,412,2,12,60,694,488,676,7,0.02991,0.07509,0.07021,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_5a9a3495d0ea","Western Gull",59061,454,438,16,0,0,23,121,176,1,2,4,310,241,304,4,0.18282,0.04846,0.31278,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_aa5353f6d6d2","Iceland Gull",59061,1267,1200,65,0,2,12,273,237,6,160,1000,392,279,392,6,0.0442,0.10182,0.05446,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_fadb8da1a816","Bonaparte's Gull",59061,2150,2085,63,0,2,32,456,517,8,100,423,642,480,628,5,0.04372,0.04558,0.0586,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_08bb40b40c0a","Ring-billed Gull",59061,1118,1065,53,0,0,22,234,421,1,6,30,402,317,384,4,0.161,0.04919,0.10197,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_1812dd827ede","Surfbird",59061,383,377,5,0,1,19,137,142,11,100,600,319,247,318,5,0.13577,0.07572,0.13316,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_15dd5efcd8d6","Black Turnstone",59061,2123,2062,55,0,6,25,447,460,10,50,190,688,500,660,5,0.03627,0.04145,0.07254,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_b3d3ea90f9cb","Canada Goose",59061,19401,18618,770,0,13,33,2128,2192,8,50,165,976,678,933,7,0.08324,0.02758,0.0468,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_815c98107028","Mallard",59061,22656,21541,1097,0,18,35,2248,2195,10,70,250,1039,702,976,7,0.06453,0.02463,0.05456,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_a113baee5693","American Wigeon",59061,12630,12019,596,0,15,32,1279,1554,14,80,300,886,618,858,5,0.06801,0.02605,0.05669,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_7d980a7c8c37","Northern Pintail",59061,4699,4470,223,0,6,29,556,805,6,40,130,623,460,606,5,0.06491,0.05533,0.12641,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_8608f2ed61cf","Pigeon Guillemot",59061,2457,2425,29,0,3,30,565,534,2,7,40,912,607,896,8,0.04314,0.07814,0.08384,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_6cbe5bbd310c","Rhinoceros Auklet",59061,763,756,6,0,1,20,172,208,3,45,265,381,283,375,6,0.10747,0.2713,0.34469,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_136b0e66254b","Common Murre",59061,1316,1278,34,0,4,23,338,257,5,65,975,604,437,600,8,0.05547,0.16109,0.19377,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_acf526bb8010","Marbled Murrelet",59061,1671,1655,15,0,1,28,422,352,3,15,162,750,522,732,7,0.05386,0.1544,0.16577,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_eeefc021901e","Gadwall",59061,2666,2602,62,0,2,21,232,661,2,7,20,313,250,310,4,0.12266,0.02776,0.20255,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_8f0345249398","Northern Shoveler",59061,1502,1449,52,0,1,20,201,467,4,13,67,319,253,310,5,0.16844,0.0506,0.17843,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_04afbeb21fb0","Hooded Merganser",59061,4221,4137,81,0,3,23,622,1020,2,6,18,589,419,565,5,0.10898,0.04099,0.10614,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_3c2dd2107fbb","Clark's Grebe",59061,0,0,0,0,0,0,0,0,,,,0,0,0,0,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_v2_000001","Eared Grebe",59061,238,238,0,0,0,11,50,144,1,1,2,85,73,85,3,0.4958,0.07563,0.44538,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_v2_000002","Black Oystercatcher",59061,6726,6645,76,0,5,30,986,1169,2,9,23,900,629,887,7,0.04312,0.05456,0.07538,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_v2_000003","Dunlin",59061,3140,3052,84,0,4,27,473,651,25,250,1000,615,455,601,6,0.06083,0.03981,0.14108,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_v2_000004","Sanderling",59061,265,257,8,0,0,18,79,146,3,60,200,166,129,164,4,0.09434,0.06415,0.10189,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_v2_000005","Rock Sandpiper",59061,52,52,0,0,0,8,19,24,2,6,20,48,41,48,5,0.51923,0.30769,0.5,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_v2_000006","Black-bellied Plover",59061,2265,2198,63,0,4,27,373,422,6,28,65,544,414,530,5,0.03444,0.05607,0.08521,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_v2_000007","Common Raven",59061,17665,17384,277,0,4,32,2542,1587,2,4,17,1163,751,1121,8,0.03029,0.03334,0.04365,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_v2_000008","Osprey",59061,588,583,5,0,0,20,171,246,1,2,3,229,181,228,4,0.14796,0.10034,0.2585,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_v2_000009","Caspian Tern",59061,630,627,3,0,0,17,140,257,2,7,20,284,226,277,4,0.11111,0.13492,0.19841,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_v2_000010","Common Tern",59061,15,15,0,0,0,6,10,12,5,9,9,20,19,20,1,0.6,0.13333,0.2,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_1km","atx_v2_000011","Glaucous Gull",59061,137,133,1,0,3,19,53,63,1,2,4,166,135,163,3,0.10949,0.13869,0.12409,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_1930f23cc4f8","Surf Scoter",121189,13222,12706,501,0,15,35,1986,1509,17,340,7000,1605,989,1559,8,0.03986,0.04114,0.03298,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_3083477933a8","White-winged Scoter",121189,4796,4546,242,0,8,31,883,706,8,100,800,1242,786,1197,8,0.02523,0.06193,0.06088,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_87b306550dba","Harlequin Duck",121189,7434,7261,169,0,4,35,1264,1066,6,27,135,1443,896,1418,7,0.02556,0.03861,0.06201,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_725074cbfcb6","Glaucous-winged Gull",121189,51065,48254,2787,0,24,37,5726,2885,5,45,460,1948,1179,1894,8,0.06782,0.02368,0.01929,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_e0e678a61ad7","Short-billed Gull",121189,15417,14504,903,0,10,37,2204,1372,8,120,1477,1627,1026,1557,8,0.04346,0.03029,0.02932,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_4ae57d328ec6","Greater Scaup",121189,3668,3477,187,0,4,30,683,677,8,300,2800,1049,707,1015,5,0.03871,0.03871,0.0458,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_59441ff7abde","Brant",121189,3381,3230,141,0,10,33,523,700,30,300,1370,817,571,803,6,0.05797,0.05324,0.105,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_40f730f5ad72","Long-tailed Duck",121189,2721,2580,128,0,13,28,602,500,5,75,1500,1008,657,975,6,0.0419,0.06064,0.09408,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_1328b44be502","Black Scoter",121189,1756,1642,109,0,5,28,451,441,6,50,300,944,636,904,7,0.04214,0.04442,0.11503,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_d7dd9536145c","Barrow's Goldeneye",121189,6673,6465,206,0,2,27,1077,1174,6,56,250,1035,676,1013,6,0.12963,0.03761,0.07253,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_82312e6f2848","Common Goldeneye",121189,13411,12950,454,0,7,34,1828,1555,4,22,150,1307,850,1281,6,0.06748,0.03139,0.03557,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_99238953638b","Bufflehead",121189,29486,28616,851,0,19,37,3092,2331,6,30,150,1574,964,1534,6,0.05898,0.02316,0.03819,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_d002764a39e8","Lesser Scaup",121189,4280,4171,107,0,2,25,476,879,4,29,200,651,463,605,5,0.14953,0.03271,0.10958,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_35518e24dfdd","Common Merganser",121189,16618,16326,281,0,11,31,2198,1754,3,12,49,1383,874,1374,8,0.04339,0.03887,0.04435,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_c2d1fbbaf6d3","Red-breasted Merganser",121189,9451,9227,218,0,6,34,1597,1216,4,19,85,1382,875,1347,7,0.03947,0.03301,0.05587,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_9ae1aa9b7fdf","Common Loon",121189,10916,10678,224,0,14,35,1819,1227,2,7,26,1554,963,1526,8,0.02235,0.03545,0.02519,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_c34f23342a55","Pacific Loon",121189,5730,5573,149,0,8,34,1103,748,4,94,1150,1384,879,1340,7,0.0267,0.07679,0.06091,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_04cf65098f13","Red-throated Loon",121189,1203,1200,1,0,2,24,357,320,1,7,38,846,573,845,7,0.06318,0.19867,0.17706,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_ebf17f77fb66","Western Grebe",121189,959,940,18,0,1,26,400,390,2,75,585,942,639,920,6,0.04067,0.05109,0.0292,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_6b4cfd1ab927","Horned Grebe",121189,9140,8935,195,0,10,33,1430,1064,3,11,40,1379,875,1345,8,0.03873,0.03315,0.04759,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"distance","kernel_scale_2km","atx_86eda7ed9025","Red-necked Grebe",121189,6560,6430,122,0,8,33,1203,789,2,13,58,1398,863,1367,8,0.0282,0.05899,0.0471,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
