"definition","complex_id","source_records","region","regions","statistical_areas","sections","location_codes","methods","temporal_span_days","spatial_bbox_diameter_km","any_reversed_date","any_uncertain_date","generalized_easting_10km","generalized_northing_10km","crosses_region","crosses_statistical_area","crosses_section","crosses_location_code","mixed_method","temporal_review","spatial_review","review_required","review_reason","support_label"
"complex_2km_7d_antichain","ac2_a7346bdd81b3b059",4,"HG",1,1,1,3,2,7,2.47026,FALSE,FALSE,640,830,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_e72d60186c7ffe02",5,"NA",1,1,1,3,2,7,2.35345,FALSE,FALSE,900,630,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_7d89b1de05a0f0d2",22,"PRD",1,1,2,3,1,7,1.75446,FALSE,FALSE,700,990,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_5791b90848dd385f",3,"HG",1,1,1,2,2,7,1.08843,FALSE,FALSE,640,840,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_2edc4241d0630db4",5,"PRD",1,2,2,4,1,6,3.91465,FALSE,FALSE,710,1070,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_statistical_area;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_af14ae865307d289",2,"SoG",1,1,1,2,1,6,1.84977,FALSE,TRUE,1090,500,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_e937c195e9a79912",2,"SoG",1,1,2,2,1,6,1.7326,FALSE,FALSE,1080,520,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_95b7e25a22e0f293",4,"SoG",1,1,1,2,2,6,1.20129,FALSE,FALSE,1190,430,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_a7d63de1b17850ce",6,"WCVI",1,1,1,2,2,6,1.0021,FALSE,FALSE,1000,470,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_ebecff156df45667",6,"SoG",1,2,2,6,1,5,5.68415,FALSE,FALSE,1130,480,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_statistical_area;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_53e3908b0ba19ced",3,"SoG",1,2,2,3,1,5,2.15126,FALSE,FALSE,1130,480,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_statistical_area;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_797095313bb65e87",7,"PRD",1,1,2,3,1,5,1.75446,FALSE,FALSE,700,990,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_cc89a9f013028e30",3,"CC",1,1,1,3,1,5,1.74416,FALSE,TRUE,840,810,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_be0c46b2995c1439",6,"SoG",1,1,1,2,2,5,1.65256,FALSE,FALSE,1100,490,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_4426ddfa13ca3d5c",3,"WCVI",1,1,1,2,2,5,1.34715,FALSE,FALSE,930,530,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_5669f3223fd63326",6,"SoG",1,2,2,6,1,4,5.68415,FALSE,FALSE,1130,480,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_statistical_area;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_6e6f93e1f1466b63",7,"SoG",1,1,1,7,1,4,5.16416,FALSE,TRUE,1150,470,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_a9cbf1b313373273",5,"HG",1,1,1,4,2,4,4.26321,FALSE,FALSE,640,830,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_fef8d5e4a3b99091",6,"SoG",1,1,1,5,1,4,2.85442,FALSE,TRUE,1160,460,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_d667cdcb06596e2c",3,"WCVI",1,1,1,3,2,4,2.75909,FALSE,FALSE,1000,460,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_0b8c830baf9063a8",5,"CC",1,1,1,2,2,4,1.95452,FALSE,TRUE,840,800,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method;uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_e11eeba083e04df6",2,"SoG",1,1,2,2,1,4,1.7326,FALSE,FALSE,1080,520,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_36a198a91b0ea9f5",4,"HG",1,1,1,2,2,4,1.08843,FALSE,FALSE,640,840,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_6a8024e9a1e24be5",17,"CC",1,1,1,1,2,4,0,FALSE,FALSE,840,790,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_37faeedb39534b71",15,"WCVI",1,1,1,1,2,4,0,FALSE,TRUE,930,530,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method;uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_37edd9645f4d2254",6,"CC",1,1,1,1,2,4,0,FALSE,FALSE,830,800,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_9bdaf2be3a2cff0c",6,"NA",1,1,1,1,1,4,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_abcd5615e6e393ff",2,"CC",1,1,1,1,1,4,0,FALSE,TRUE,820,830,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_96f64afdab91a995",2,"HG",1,1,1,1,2,4,0,FALSE,FALSE,610,890,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_749d3f26ae7b412a",23,"WCVI",1,1,1,7,2,3,6.78408,FALSE,FALSE,1010,460,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_c22954b5eee5ba0c",8,"CC",1,1,1,6,2,3,4.8051,FALSE,FALSE,840,810,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_6582d7bddcc8be90",26,"WCVI",1,1,1,4,2,3,2.76147,FALSE,FALSE,1010,470,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_c81c638122462de7",14,"CC",1,1,1,3,2,3,2.3655,FALSE,FALSE,840,800,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_dc3db8d7e4f16301",2,"SoG",1,1,2,2,1,3,1.7326,FALSE,FALSE,1080,520,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_7de48d9761d6daf7",2,"SoG",1,1,2,2,1,3,1.7326,FALSE,FALSE,1080,520,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_622e0dc3520cdb10",3,"WCVI",1,1,1,2,2,3,1.57499,FALSE,FALSE,990,470,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_95dc208e6e40efce",4,"CC",1,1,1,2,1,3,1.46722,FALSE,TRUE,870,750,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_4af9efb40d39f04f",2,"CC",1,1,1,2,1,3,1.31263,FALSE,TRUE,810,840,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_5f51a8c364630cbc",2,"SoG",1,1,1,2,1,3,0.97076,FALSE,TRUE,1140,470,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_7bada04263d93d72",10,"CC",1,1,1,2,2,3,0.94816,FALSE,FALSE,840,790,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_9bff0e185e7f478c",6,"CC",1,1,1,1,2,3,0,FALSE,FALSE,830,790,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_fd01762c187470d2",5,"WCVI",1,1,1,1,2,3,0,FALSE,FALSE,960,490,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_85bba0e92e65385f",3,"HG",1,1,1,1,3,3,0,FALSE,FALSE,640,840,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_0c3a39d0f9f93c7c",2,"SoG",1,1,1,1,1,3,0,FALSE,TRUE,1160,460,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_0f0ae43a3e28c14c",2,"WCVI",1,1,1,1,2,3,0,FALSE,FALSE,1000,460,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_a3849652ec577859",7,"SoG",1,2,2,6,1,2,5.68415,FALSE,FALSE,1130,480,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_statistical_area;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_8077ae0232591a5b",6,"PRD",1,2,2,6,1,2,5.47605,FALSE,FALSE,710,1070,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_statistical_area;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_c62a8c9af49a2dca",7,"A27",1,1,1,6,2,2,4.6779,FALSE,FALSE,860,610,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_57c2fbeaa234e86e",34,"WCVI",1,1,1,5,1,2,2.92798,FALSE,TRUE,960,510,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_6011aaf22c845a91",7,"SoG",1,1,1,3,2,2,2.59032,FALSE,FALSE,1160,440,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_572fca9606af7697",3,"HG",1,1,1,2,2,2,1.88778,FALSE,FALSE,640,830,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_acb2408c10a9844d",3,"SoG",1,1,1,2,2,2,1.84977,FALSE,TRUE,1090,500,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method;uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_43717c977b457cf2",2,"WCVI",1,1,1,2,2,2,1.78307,FALSE,FALSE,970,490,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_1784d5ad7b2ee20d",4,"PRD",1,1,2,3,1,2,1.75446,FALSE,FALSE,700,990,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_1e448ba9eec20880",3,"PRD",1,1,2,3,1,2,1.75446,FALSE,FALSE,700,990,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_14bd5caf80687227",2,"SoG",1,1,2,2,1,2,1.7326,FALSE,FALSE,1080,520,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_b0e40078fc99d3ba",2,"SoG",1,1,2,2,1,2,1.7326,FALSE,FALSE,1080,520,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_8aad9c36add186ed",2,"HG",1,1,1,2,2,2,1.00997,FALSE,FALSE,640,820,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_419cd46428ad38e1",11,"CC",1,1,1,1,2,2,0,FALSE,FALSE,820,830,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_53a65c78b13ea45b",11,"HG",1,1,1,1,2,2,0,FALSE,FALSE,600,910,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_b17937afc7f19945",6,"CC",1,1,1,1,2,2,0,FALSE,TRUE,850,760,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method;uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_bee20a01f114ce0c",6,"CC",1,1,1,1,2,2,0,FALSE,FALSE,840,800,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_9de0ce7f434ad595",3,"HG",1,1,1,1,2,2,0,FALSE,FALSE,630,850,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_3ec5328c1827794a",2,"CC",1,1,1,1,2,2,0,FALSE,FALSE,810,850,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_09b7ab99fd78a3a7",2,"WCVI",1,1,1,1,2,2,0,FALSE,FALSE,960,490,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_5352abb87b9319bd",2,"NA",1,1,1,1,2,2,0,FALSE,FALSE,890,700,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_b5e95dedfd340875",8,"PRD",1,2,2,6,1,1,7.11985,FALSE,FALSE,710,1070,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_statistical_area;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_52df0d7d241e3ac5",13,"CC",1,1,1,12,1,1,6.01894,FALSE,TRUE,840,810,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_f08b40f0bcf981c3",6,"SoG",1,2,2,6,1,1,5.68415,FALSE,FALSE,1130,480,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_statistical_area;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_927c69f785635488",9,"WCVI",1,1,1,6,2,1,3.83531,FALSE,FALSE,1050,440,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_61aea65f1963be14",3,"WCVI",1,1,1,3,2,1,3.70826,FALSE,FALSE,970,490,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_7077729edd70d2cb",4,"SoG",1,1,1,4,1,1,3.11089,FALSE,TRUE,1150,470,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_19c83e1b5700dac8",5,"A27",1,1,1,4,2,1,2.7322,FALSE,FALSE,870,580,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_fabe814a303d155b",4,"CC",1,1,1,3,2,1,1.98922,FALSE,FALSE,840,810,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_5f6ad4db548fdc08",3,"A2W",1,1,1,2,2,1,1.89967,FALSE,FALSE,570,950,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_d095254a69a815a9",8,"HG",1,1,1,2,2,1,1.88778,FALSE,FALSE,640,830,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_7d52fefcddea9ac7",2,"PRD",1,1,1,2,2,1,1.88603,FALSE,FALSE,710,1060,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_afe677e1b7cf7493",3,"WCVI",1,1,1,2,1,1,1.78307,FALSE,TRUE,970,490,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_d53f610892cb49be",2,"SoG",1,1,2,2,2,1,1.7326,FALSE,FALSE,1080,520,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"crosses_section;mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_e2d862f7ebe83088",2,"SoG",1,1,2,2,1,1,1.7326,FALSE,FALSE,1080,520,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_235419198060099d",2,"SoG",1,1,2,2,1,1,1.7326,FALSE,FALSE,1080,520,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_f5c8677705836220",2,"SoG",1,1,2,2,1,1,1.7326,FALSE,FALSE,1080,520,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_934e29a67a2d742a",2,"SoG",1,1,2,2,1,1,1.7326,FALSE,FALSE,1080,520,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_eb8d17736f4f88f1",2,"SoG",1,1,2,2,1,1,1.7326,FALSE,FALSE,1080,520,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_547d133c241ac058",2,"SoG",1,1,2,2,1,1,1.7326,FALSE,FALSE,1080,520,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_eea36603820fc2e8",2,"WCVI",1,1,1,2,2,1,1.57499,FALSE,FALSE,990,470,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_9309bf59d2c6d584",2,"CC",1,1,1,2,1,1,1.51733,FALSE,TRUE,850,760,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_9990a4d83f31720f",2,"CC",1,1,1,2,1,1,1.39201,FALSE,TRUE,840,810,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_c58c9a637da2123c",16,"A2W",1,1,1,2,2,1,1.21385,FALSE,FALSE,540,990,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_12225bfc5a157eca",2,"HG",1,1,1,2,1,1,0.43713,FALSE,TRUE,640,820,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_456c48f6b2773ab0",10,"SoG",1,1,1,1,2,1,0,FALSE,FALSE,1060,550,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_2km_7d_antichain","ac2_2d642e0a09df67d0",3,"HG",1,1,1,1,2,1,0,FALSE,FALSE,640,840,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
