"analysis_taxon_id_1","common_name_1","analysis_taxon_id_2","common_name_2","species_1_detections","species_2_detections","n11","shared_events","n10","n01","n00","suppressed_below_20","record_type","exposure_specific_association_computed","eligible_checklists","richness_q0","richness_q25","richness_q50","richness_q75","richness_q100","support_label"
"atx_9ae1aa9b7fdf","Common Loon","atx_8f0345249398","Northern Shoveler",20865,13853,832,1094,20033,13021,228453,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_9ae1aa9b7fdf","Common Loon","atx_04afbeb21fb0","Hooded Merganser",20865,24754,1771,1777,19094,22983,218491,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_9ae1aa9b7fdf","Common Loon","atx_3c2dd2107fbb","Clark's Grebe",20865,4,,,20863,2,241472,TRUE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_9ae1aa9b7fdf","Common Loon","atx_v2_000001","Eared Grebe",20865,437,197,327,20668,240,241234,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_9ae1aa9b7fdf","Common Loon","atx_v2_000002","Black Oystercatcher",20865,18476,6049,1939,14816,12427,229047,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_9ae1aa9b7fdf","Common Loon","atx_v2_000003","Dunlin",20865,8961,2844,1539,18021,6117,235357,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_9ae1aa9b7fdf","Common Loon","atx_v2_000004","Sanderling",20865,1186,327,704,20538,859,240615,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_9ae1aa9b7fdf","Common Loon","atx_v2_000005","Rock Sandpiper",20865,201,82,302,20783,119,241355,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_9ae1aa9b7fdf","Common Loon","atx_v2_000006","Black-bellied Plover",20865,5626,2303,1337,18562,3323,238151,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_9ae1aa9b7fdf","Common Loon","atx_v2_000007","Common Raven",20865,73888,6826,2387,14039,67062,174412,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_9ae1aa9b7fdf","Common Loon","atx_v2_000008","Osprey",20865,5362,739,980,20126,4623,236851,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_9ae1aa9b7fdf","Common Loon","atx_v2_000009","Caspian Tern",20865,3516,654,902,20211,2862,238612,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_9ae1aa9b7fdf","Common Loon","atx_v2_000010","Common Tern",20865,232,68,82,20797,164,241310,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_9ae1aa9b7fdf","Common Loon","atx_v2_000011","Glaucous Gull",20865,231,80,537,20785,151,241323,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_04cf65098f13","Red-throated Loon",9164,2845,1101,1431,8063,1744,251431,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_ebf17f77fb66","Western Grebe",9164,2039,725,1414,8439,1314,251861,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_6b4cfd1ab927","Horned Grebe",9164,16696,3836,1712,5328,12860,240315,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_86eda7ed9025","Red-necked Grebe",9164,11458,3960,1869,5204,7498,245677,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_35707a9578d5","Pelagic Cormorant",9164,24918,4802,1973,4362,20116,233059,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_98ca0000b734","Brandt's Cormorant",9164,4674,2079,1505,7085,2595,250580,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_a444854c6b66","Double-crested Cormorant",9164,35338,3344,1781,5820,31994,221181,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_fc0a9b777dcd","Bald Eagle",9164,105279,6622,2189,2542,98657,154518,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_7b80ddaff058","Great Blue Heron",9164,58327,2598,1868,6566,55729,197446,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_c9db024faf12","American Crow",9164,138838,5582,2145,3582,133256,119919,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_c12b832d2b03","California Gull",9164,9499,2398,1595,6766,7101,246074,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_7571c026ae99","American Herring Gull",9164,3040,823,1502,8341,2217,250958,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_5a9a3495d0ea","Western Gull",9164,1170,284,956,8880,886,252289,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_aa5353f6d6d2","Iceland Gull",9164,2238,598,732,8566,1640,251535,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_fadb8da1a816","Bonaparte's Gull",9164,5141,1126,1477,8038,4015,249160,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_08bb40b40c0a","Ring-billed Gull",9164,5994,235,1082,8929,5759,247416,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_1812dd827ede","Surfbird",9164,1473,353,992,8811,1120,252055,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_15dd5efcd8d6","Black Turnstone",9164,5859,1367,1553,7797,4492,248683,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_b3d3ea90f9cb","Canada Goose",9164,81438,2864,1849,6300,78574,174601,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_815c98107028","Mallard",9164,99307,3321,1850,5843,95986,157189,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_a113baee5693","American Wigeon",9164,43079,2353,1653,6811,40726,212449,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_7d980a7c8c37","Northern Pintail",9164,18912,1132,1268,8032,17780,235395,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_8608f2ed61cf","Pigeon Guillemot",9164,9026,2674,1891,6490,6352,246823,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_6cbe5bbd310c","Rhinoceros Auklet",9164,3044,1324,1473,7840,1720,251455,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_136b0e66254b","Common Murre",9164,3322,2146,1614,7018,1176,251999,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_acf526bb8010","Marbled Murrelet",9164,5279,2345,1841,6819,2934,250241,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_eeefc021901e","Gadwall",9164,17150,274,967,8890,16876,236299,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_8f0345249398","Northern Shoveler",9164,13853,310,1043,8854,13543,239632,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_04afbeb21fb0","Hooded Merganser",9164,24754,503,1572,8661,24251,228924,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_3c2dd2107fbb","Clark's Grebe",9164,4,,,9161,1,253174,TRUE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_v2_000001","Eared Grebe",9164,437,92,327,9072,345,252830,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_v2_000002","Black Oystercatcher",9164,18476,3578,1718,5586,14898,238277,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_v2_000003","Dunlin",9164,8961,1347,1470,7817,7614,245561,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_v2_000004","Sanderling",9164,1186,215,679,8949,971,252204,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_v2_000005","Rock Sandpiper",9164,201,25,291,9139,176,252999,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_v2_000006","Black-bellied Plover",9164,5626,1120,1300,8044,4506,248669,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_v2_000007","Common Raven",9164,73888,2828,2033,6336,71060,182115,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_v2_000008","Osprey",9164,5362,85,922,9079,5277,247898,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_v2_000009","Caspian Tern",9164,3516,300,881,8864,3216,249959,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_v2_000010","Common Tern",9164,232,,,9152,220,252955,TRUE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_c34f23342a55","Pacific Loon","atx_v2_000011","Glaucous Gull",9164,231,42,524,9122,189,252986,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_ebf17f77fb66","Western Grebe",2845,2039,331,1238,2514,1708,257786,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_6b4cfd1ab927","Horned Grebe",2845,16696,1283,1316,1562,15413,244081,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_86eda7ed9025","Red-necked Grebe",2845,11458,1072,1356,1773,10386,249108,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_35707a9578d5","Pelagic Cormorant",2845,24918,1524,1494,1321,23394,236100,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_98ca0000b734","Brandt's Cormorant",2845,4674,815,1207,2030,3859,255635,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_a444854c6b66","Double-crested Cormorant",2845,35338,1341,1347,1504,33997,225497,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_fc0a9b777dcd","Bald Eagle",2845,105279,2029,1690,816,103250,156244,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_7b80ddaff058","Great Blue Heron",2845,58327,872,1419,1973,57455,202039,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_c9db024faf12","American Crow",2845,138838,1762,1621,1083,137076,122418,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_c12b832d2b03","California Gull",2845,9499,670,1319,2175,8829,250665,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_7571c026ae99","American Herring Gull",2845,3040,288,1176,2557,2752,256742,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_5a9a3495d0ea","Western Gull",2845,1170,140,796,2705,1030,258464,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_aa5353f6d6d2","Iceland Gull",2845,2238,113,649,2732,2125,257369,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_fadb8da1a816","Bonaparte's Gull",2845,5141,292,1178,2553,4849,254645,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_08bb40b40c0a","Ring-billed Gull",2845,5994,267,920,2578,5727,253767,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_1812dd827ede","Surfbird",2845,1473,87,902,2758,1386,258108,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_15dd5efcd8d6","Black Turnstone",2845,5859,292,1195,2553,5567,253927,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_b3d3ea90f9cb","Canada Goose",2845,81438,901,1412,1944,80537,178957,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_815c98107028","Mallard",2845,99307,1237,1368,1608,98070,161424,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_a113baee5693","American Wigeon",2845,43079,944,1209,1901,42135,217359,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_7d980a7c8c37","Northern Pintail",2845,18912,552,1051,2293,18360,241134,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_8608f2ed61cf","Pigeon Guillemot",2845,9026,765,1361,2080,8261,251233,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_6cbe5bbd310c","Rhinoceros Auklet",2845,3044,616,1227,2229,2428,257066,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_136b0e66254b","Common Murre",2845,3322,679,1297,2166,2643,256851,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_acf526bb8010","Marbled Murrelet",2845,5279,781,1425,2064,4498,254996,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_eeefc021901e","Gadwall",2845,17150,251,813,2594,16899,242595,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_8f0345249398","Northern Shoveler",2845,13853,314,906,2531,13539,245955,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_04afbeb21fb0","Hooded Merganser",2845,24754,431,1237,2414,24323,235171,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_3c2dd2107fbb","Clark's Grebe",2845,4,,,2845,4,259490,TRUE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_v2_000001","Eared Grebe",2845,437,69,305,2776,368,259126,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_v2_000002","Black Oystercatcher",2845,18476,886,1262,1959,17590,241904,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_v2_000003","Dunlin",2845,8961,467,1160,2378,8494,251000,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_v2_000004","Sanderling",2845,1186,133,622,2712,1053,258441,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_v2_000005","Rock Sandpiper",2845,201,27,253,2818,174,259320,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_v2_000006","Black-bellied Plover",2845,5626,241,992,2604,5385,254109,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_v2_000007","Common Raven",2845,73888,825,1617,2020,73063,186431,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_v2_000008","Osprey",2845,5362,57,810,2788,5305,254189,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_v2_000009","Caspian Tern",2845,3516,109,810,2736,3407,256087,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_v2_000010","Common Tern",2845,232,,,2829,216,259278,TRUE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_04cf65098f13","Red-throated Loon","atx_v2_000011","Glaucous Gull",2845,231,,,2835,221,259273,TRUE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_6b4cfd1ab927","Horned Grebe",2039,16696,944,1452,1095,15752,244548,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_86eda7ed9025","Red-necked Grebe",2039,11458,954,1461,1085,10504,249796,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_35707a9578d5","Pelagic Cormorant",2039,24918,1026,1501,1013,23892,236408,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_98ca0000b734","Brandt's Cormorant",2039,4674,368,1233,1671,4306,255994,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_a444854c6b66","Double-crested Cormorant",2039,35338,925,1424,1114,34413,225887,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_fc0a9b777dcd","Bald Eagle",2039,105279,1328,1587,711,103951,156349,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_7b80ddaff058","Great Blue Heron",2039,58327,670,1437,1369,57657,202643,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_c9db024faf12","American Crow",2039,138838,1181,1546,858,137657,122643,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_c12b832d2b03","California Gull",2039,9499,365,1345,1674,9134,251166,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_7571c026ae99","American Herring Gull",2039,3040,132,1290,1907,2908,257392,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_5a9a3495d0ea","Western Gull",2039,1170,57,842,1982,1113,259187,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_aa5353f6d6d2","Iceland Gull",2039,2238,79,679,1960,2159,258141,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_fadb8da1a816","Bonaparte's Gull",2039,5141,240,1263,1799,4901,255399,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_08bb40b40c0a","Ring-billed Gull",2039,5994,99,1002,1940,5895,254405,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_1812dd827ede","Surfbird",2039,1473,81,920,1958,1392,258908,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_15dd5efcd8d6","Black Turnstone",2039,5859,261,1306,1778,5598,254702,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_b3d3ea90f9cb","Canada Goose",2039,81438,717,1460,1322,80721,179579,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_815c98107028","Mallard",2039,99307,840,1476,1199,98467,161833,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"atx_ebf17f77fb66","Western Grebe","atx_a113baee5693","American Wigeon",2039,43079,610,1351,1429,42469,217831,FALSE,"pairwise_pooled",FALSE,,,,,,,"SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
