"model_id","region","unit_class","outcome","fold","validation_view","prediction_support_rule","n_validation","n_validation_supported","n_validation_unsupported_factor_levels","privacy_suppressed","metric_1_name","metric_1","metric_2_name","metric_2","conditional_observer_or_location_BLUP_used"
"M05","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",0.457622495382034,"brier",0.15193260051235,FALSE
"M05","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",0.0695024077335275,"brier",0.011734784008857,FALSE
"M05","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2052,55,FALSE,"log_loss",0.498120418943862,"brier",0.0924726250326655,FALSE
"M05","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",0.471221892406174,"brier",0.132381867037036,FALSE
"M05","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.840301205200853,"brier",0.318158483774429,FALSE
"M05","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",1.26585633828187,"brier",0.182331959326703,FALSE
"M05","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",146,121,25,FALSE,"rmse_log",1.05882015487963,"mae_log",0.845341811654664,FALSE
"M05","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",38,38,0,FALSE,"rmse_log",1.26497901605875,"mae_log",1.01951533245235,FALSE
"M05","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",156,155,1,FALSE,"rmse_log",1.00229782108626,"mae_log",0.849115494444386,FALSE
"M05","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",273,147,126,FALSE,"rmse_log",2.02031677398757,"mae_log",1.69477662815593,FALSE
"M05","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46083,46083,0,FALSE,"log_loss",0.196709760565312,"brier",0.0457540768412215,FALSE
"M05","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55725,55476,249,FALSE,"log_loss",0.151014555354028,"brier",0.0336696855880939,FALSE
"M05","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57050,57050,0,FALSE,"log_loss",0.158604555239349,"brier",0.0358798403707888,FALSE
"M05","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58342,57214,1128,FALSE,"log_loss",0.147090460951355,"brier",0.0330181802730871,FALSE
"M05","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2132,2132,0,FALSE,"rmse_log",1.00397769381557,"mae_log",0.807775015238816,FALSE
"M05","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1866,1828,38,FALSE,"rmse_log",0.993271492890263,"mae_log",0.782329794198421,FALSE
"M05","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2101,6,FALSE,"rmse_log",0.981526591696918,"mae_log",0.772302279412478,FALSE
"M05","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2004,1939,65,FALSE,"rmse_log",1.03297741856024,"mae_log",0.793752590222092,FALSE
"M05","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2164,1943,221,FALSE,"log_loss",0.405107107550186,"brier",0.120862812495709,FALSE
"M05","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1795,1795,0,FALSE,"log_loss",0.330947531168954,"brier",0.09317328092365,FALSE
"M05","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",0.533964962715153,"brier",0.096116546552963,FALSE
"M05","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",1.00290653459091,"brier",0.112415567288896,FALSE
"M05","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",247,214,33,FALSE,"rmse_log",1.33851195985002,"mae_log",1.0650094658205,FALSE
"M05","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",206,206,0,FALSE,"rmse_log",1.54448400056203,"mae_log",1.27616316796796,FALSE
"M05","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",226,162,64,FALSE,"rmse_log",1.31688645413347,"mae_log",1.14163222644057,FALSE
"M05","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",259,126,133,FALSE,"rmse_log",1.54014465251835,"mae_log",1.26762767178593,FALSE
"M05","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",2.3236646123649,"brier",0.147322585714755,FALSE
"M05","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",4.72410807995397,"brier",0.272822604739495,FALSE
"M05","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",3.16211352767763,"brier",0.200313433397978,FALSE
"M05","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",0.741930997915443,"brier",0.264115019428706,FALSE
"M05","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",31,31,0,FALSE,"rmse_log",1.12345880932974,"mae_log",0.915410863665586,FALSE
"M05","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2052,55,FALSE,"log_loss",0.492155043066773,"brier",0.11852516997757,FALSE
"M05","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",0.353166512620647,"brier",0.0963439590107989,FALSE
"M05","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.57985567624238,"brier",0.195948407892142,FALSE
"M05","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",1.66334413027775,"brier",0.160000871564484,FALSE
"M05","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",171,150,21,FALSE,"rmse_log",0.966223295971132,"mae_log",0.789056348503513,FALSE
"M05","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",85,85,0,FALSE,"rmse_log",0.946795674525755,"mae_log",0.780220149170722,FALSE
"M05","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",213,212,1,FALSE,"rmse_log",0.890528089911263,"mae_log",0.723065368780783,FALSE
"M05","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",371,175,196,FALSE,"rmse_log",1.35519842152152,"mae_log",1.06077746190889,FALSE
"M05","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46083,46083,0,FALSE,"log_loss",0.220106984035842,"brier",0.0545350835898767,FALSE
"M05","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55725,55476,249,FALSE,"log_loss",0.20577189056156,"brier",0.0467435948486464,FALSE
"M05","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57050,57050,0,FALSE,"log_loss",0.25066964921791,"brier",0.06388322048022,FALSE
"M05","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58342,57214,1128,FALSE,"log_loss",0.195112357419344,"brier",0.0464622388102547,FALSE
"M05","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2654,2654,0,FALSE,"rmse_log",1.06874400697939,"mae_log",0.831660452442625,FALSE
"M05","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2598,2534,64,FALSE,"rmse_log",0.967345976401965,"mae_log",0.750115614321818,FALSE
"M05","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",3899,3899,0,FALSE,"rmse_log",0.870272907945007,"mae_log",0.691721871314701,FALSE
"M05","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2879,2794,85,FALSE,"rmse_log",0.9734054665204,"mae_log",0.766997453077072,FALSE
"M05","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2164,1943,221,FALSE,"log_loss",0.252369695709569,"brier",0.0393501649403451,FALSE
"M05","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1795,1795,0,FALSE,"log_loss",0.722075947005844,"brier",0.053421046870012,FALSE
"M05","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",0.32088199729058,"brier",0.0519902260269915,FALSE
"M05","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",0.413145353063613,"brier",0.0330636425403855,FALSE
"M05","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",118,93,25,FALSE,"rmse_log",1.12286445573024,"mae_log",0.954476937223081,FALSE
"M05","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",112,91,21,FALSE,"rmse_log",1.09290174574177,"mae_log",0.934366149356268,FALSE
"M05","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",0.646005422515529,"brier",0.0612326568025396,FALSE
"M05","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",0.549617640992586,"brier",0.133591006947081,FALSE
"M05","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",3.19329059128336,"brier",0.235260133729275,FALSE
"M05","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",0.680347463705591,"brier",0.209197464911481,FALSE
"M05","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",33,28,5,FALSE,"rmse_log",4.89065755411267,"mae_log",3.6582130153179,FALSE
"M05","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57,57,0,FALSE,"rmse_log",1.90903191056451,"mae_log",1.60636188047384,FALSE
"M05","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2052,55,FALSE,"log_loss",0.382129999726522,"brier",0.105719751967572,FALSE
"M05","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",0.590328688241652,"brier",0.193248262508976,FALSE
"M05","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.489378462356608,"brier",0.153801678374174,FALSE
"M05","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",1.18422453851718,"brier",0.135860051339428,FALSE
"M05","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",116,112,4,FALSE,"rmse_log",1.2633038295205,"mae_log",1.00794640322124,FALSE
"M05","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",104,104,0,FALSE,"rmse_log",1.14810106739994,"mae_log",0.984347717865789,FALSE
"M05","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",147,145,2,FALSE,"rmse_log",0.774761820318638,"mae_log",0.630875541122595,FALSE
"M05","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",277,162,115,FALSE,"rmse_log",1.13698775955224,"mae_log",0.902232705571055,FALSE
"M05","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46083,46083,0,FALSE,"log_loss",0.0632026803007217,"brier",0.011477923944742,FALSE
"M05","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55725,55476,249,FALSE,"log_loss",0.0589056068978366,"brier",0.0105376567793596,FALSE
"M05","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57050,57050,0,FALSE,"log_loss",0.0763611604125318,"brier",0.0146016339275827,FALSE
"M05","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58342,57214,1128,FALSE,"log_loss",0.0591972189800238,"brier",0.0106584361537641,FALSE
"M05","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",518,516,2,FALSE,"rmse_log",1.19928726137449,"mae_log",0.896507015273825,FALSE
"M05","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",588,573,15,FALSE,"rmse_log",1.39055927525077,"mae_log",0.997162185850013,FALSE
"M05","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",841,839,2,FALSE,"rmse_log",1.27545801560504,"mae_log",0.955447999692973,FALSE
"M05","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",626,605,21,FALSE,"rmse_log",1.14349390814025,"mae_log",0.903138833155894,FALSE
"M05","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2164,1943,221,FALSE,"log_loss",0.293469444129106,"brier",0.0809774105313038,FALSE
"M05","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1795,1795,0,FALSE,"log_loss",0.600757020937912,"brier",0.196539513139115,FALSE
"M05","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",0.534614003878313,"brier",0.111993032587644,FALSE
"M05","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",0.288438417416162,"brier",0.0815462266192493,FALSE
"M05","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",221,193,28,FALSE,"rmse_log",2.2148471427434,"mae_log",1.78670032264394,FALSE
"M05","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",279,279,0,FALSE,"rmse_log",1.85245917554292,"mae_log",1.5242992201298,FALSE
"M05","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",333,276,57,FALSE,"rmse_log",1.70364338892455,"mae_log",1.40054596222045,FALSE
"M05","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",229,229,0,FALSE,"rmse_log",1.69610740621429,"mae_log",1.36206821427345,FALSE
"M05","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",1.50276979771002,"brier",0.0916476068540385,FALSE
"M05","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",1.09792137824882,"brier",0.0596026478145696,FALSE
"M05","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",3.56922038650146,"brier",0.208957716102912,FALSE
"M05","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",0.558246443921573,"brier",0.194616067621323,FALSE
"M05","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2052,55,FALSE,"log_loss",0.157770571702462,"brier",0.0160968766156331,FALSE
"M05","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",0.238171887351415,"brier",0.0153179357917463,FALSE
"M05","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.250706768737735,"brier",0.0623918317839323,FALSE
"M05","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",0.580530699145922,"brier",0.0321515752487517,FALSE
"M05","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",40,21,19,FALSE,"rmse_log",2.12285352392546,"mae_log",1.99791064320998,FALSE
"M05","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",152,152,0,FALSE,"rmse_log",2.05747242209593,"mae_log",1.72908538280515,FALSE
"M05","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46083,46083,0,FALSE,"log_loss",0.524186993964849,"brier",0.170742889742644,FALSE
"M05","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55725,55476,249,FALSE,"log_loss",0.539399208337558,"brier",0.170198428980981,FALSE
"M05","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57050,57050,0,FALSE,"log_loss",0.524271151406746,"brier",0.172500952849832,FALSE
"M05","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58342,57214,1128,FALSE,"log_loss",0.490683101715752,"brier",0.158009823230956,FALSE
"M05","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",11130,11130,0,FALSE,"rmse_log",1.13672812461513,"mae_log",0.919798820535199,FALSE
"M05","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",13159,13079,80,FALSE,"rmse_log",1.18478973407898,"mae_log",0.965397844085148,FALSE
"M05","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",13682,13682,0,FALSE,"rmse_log",1.11878578459353,"mae_log",0.910175069147136,FALSE
"M05","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",12068,11818,250,FALSE,"rmse_log",1.11135945877602,"mae_log",0.904243955025601,FALSE
"M05","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2164,1943,221,FALSE,"log_loss",0.545980851005268,"brier",0.176196521350972,FALSE
"M05","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1795,1795,0,FALSE,"log_loss",0.526045799254723,"brier",0.170702197834776,FALSE
"M05","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",0.611654290946788,"brier",0.139612731291514,FALSE
"M05","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",0.463300987899349,"brier",0.145591823696993,FALSE
"M05","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",356,329,27,FALSE,"rmse_log",1.78472407111137,"mae_log",1.43982007284815,FALSE
"M05","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",353,353,0,FALSE,"rmse_log",1.99948106903341,"mae_log",1.59736987322202,FALSE
"M05","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",353,284,69,FALSE,"rmse_log",1.38416432648855,"mae_log",1.08822596232101,FALSE
"M05","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",359,359,0,FALSE,"rmse_log",1.65712078384305,"mae_log",1.36478990595938,FALSE
"M05","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",0.724925621564766,"brier",0.0434106395952233,FALSE
"M05","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",0.621549394568974,"brier",0.0991358826821198,FALSE
"M05","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",3.60545018547419,"brier",0.222667008469389,FALSE
"M05","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",2.820538091634,"brier",0.163636339485872,FALSE
"M05","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",31,25,6,FALSE,"rmse_log",3.1857189322083,"mae_log",2.58750450596644,FALSE
"M05","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2052,55,FALSE,"log_loss",0.749888779482509,"brier",0.256055925764259,FALSE
"M05","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",0.534015927377005,"brier",0.174037213845579,FALSE
"M05","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.65557750417632,"brier",0.226256371566953,FALSE
"M05","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",1.14527199082754,"brier",0.237440887186217,FALSE
"M05","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",552,522,30,FALSE,"rmse_log",1.23150659585081,"mae_log",0.987164155237379,FALSE
"M05","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",405,400,5,FALSE,"rmse_log",1.24348529069743,"mae_log",0.954164898327302,FALSE
"M05","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",815,814,1,FALSE,"rmse_log",2.14794422414178,"mae_log",1.79510521100265,FALSE
"M05","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",691,580,111,FALSE,"rmse_log",1.649591072017,"mae_log",1.38916895968921,FALSE
"M05","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46083,46083,0,FALSE,"log_loss",0.309073952172449,"brier",0.0844124114729645,FALSE
"M05","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55725,55476,249,FALSE,"log_loss",0.233146496779012,"brier",0.059910760196184,FALSE
"M05","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57049,57049,0,FALSE,"log_loss",0.23037225813367,"brier",0.0594354832547394,FALSE
"M05","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58342,57214,1128,FALSE,"log_loss",0.244531623288527,"brier",0.0616420432934296,FALSE
"M05","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",4285,4285,0,FALSE,"rmse_log",0.767000674680422,"mae_log",0.606068604578116,FALSE
"M05","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",3497,3448,49,FALSE,"rmse_log",0.742168919555901,"mae_log",0.593107004328078,FALSE
"M05","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",3696,3696,0,FALSE,"rmse_log",0.739045346637606,"mae_log",0.585912139017177,FALSE
"M05","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",3881,3755,126,FALSE,"rmse_log",0.744866815178504,"mae_log",0.595431141108369,FALSE
"M05","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2164,1943,221,FALSE,"log_loss",0.486826793137156,"brier",0.156262608571686,FALSE
"M05","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1795,1795,0,FALSE,"log_loss",0.497469503348759,"brier",0.15887121928014,FALSE
