"analysis_version","analysis_taxon_id","species","outcome","comparison","primary_comparison","active_estimate","active_standard_error","pre_estimate","pre_standard_error","active_pre_covariance","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","n","full_covariance_used","status","multiplicity_family","sensitivity_id","sensitivity_q_value","primary_estimate","primary_standard_error","primary_conf_low","primary_conf_high","primary_ratio","primary_ratio_conf_low","primary_ratio_conf_high","primary_q_value","primary_status","estimate_difference_from_primary","direction_concordant","model_n","model_event_blocks","model_observer_clusters","model_generalized_locations","retained_checklists","retained_fraction","changed_component"
"editorial_requested_analysis_v1","atx_c34f23342a55","Pacific Loon","checklist_reporting","active_minus_pre14",TRUE,-0.0951646909560538,0.159806626533766,-0.0839573160452942,0.159278238199715,0.0136882387498561,-0.0112073749107596,0.153398948980741,-0.311863790179308,0.289449040357789,0.988855193753801,0.732081238091599,1.33569137321823,0.941758124496315,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.947489946738463,-0.0653232331257248,0.051747959969191,-0.16674737093876,0.03610090468731,0.936764621079169,0.846413412955736,1.03676045520263,0.367695042933349,"completed",0.0541158582149652,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c34f23342a55","Pacific Loon","checklist_reporting","active_minus_pre7",FALSE,-0.0951646909560538,0.159806626533766,-0.0257911053494657,0.193995396698468,0.0132622111132356,-0.0693735856065881,0.191436541960586,-0.444582313174228,0.305835141961052,0.932978067786602,0.64109199579767,1.35775845070063,0.717064915606037,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.800444556955576,-0.0848287146411094,0.0644654263089626,-0.211178628454697,0.0415211991724782,0.918669625582472,0.809629431109472,1.04239525953414,0.376429171293959,"completed",0.0154551290345213,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.243226554636764,0.181346876998938,-0.159848222916671,0.175389651713914,0.0164426809072669,0.403074777553435,0.175393437480033,0.0593099569678934,0.746839598138976,1.49641878601567,1.06110408637876,2.11032000713764,0.0215550864406459,6049,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.0495766988134857,0.145567611611047,0.0562690273163306,0.0352823446259385,0.255852878596155,1.15669593801429,1.03591215174182,1.29156269744407,0.0275557361574524,"completed_with_convergence_warning",0.257507165942388,TRUE,6049,50,1728,1053,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","active_minus_pre7",FALSE,0.243226554636764,0.181346876998938,-0.014992259170522,0.214468258691063,0.0157092050722422,0.258218813807286,0.217864438674053,-0.168787639505894,0.685225267120465,1.29462206881746,0.844688262757783,1.98421876444352,0.235927709616898,6049,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.374230160081977,0.126005559007798,0.0719949640898904,-0.015101977676642,0.267113095692237,1.13428847378397,0.985011485298365,1.30618816223188,0.184192909900861,"completed_with_convergence_warning",0.132213254799488,TRUE,6049,50,1728,1053,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c9db024faf12","American Crow","checklist_reporting","active_minus_pre14",TRUE,-0.135275972196597,0.0579898546538048,-0.117623454788531,0.0610540300510553,0.00200145026153403,-0.0176525174080651,0.055565432646354,-0.126558764180305,0.0912537293641749,0.982502375521491,0.88112236958833,1.09554694242569,0.750720983316511,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.878606157613763,0.0242508708268168,0.0248201929854989,-0.0243958135140947,0.0728975551677282,1.02454731468472,0.97589935914681,1.07562033952495,0.508704604764138,"completed",-0.0419033882348819,FALSE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c9db024faf12","American Crow","checklist_reporting","active_minus_pre7",FALSE,-0.135275972196597,0.0579898546538048,-0.101724192227181,0.0729399359181705,0.00191283818946186,-0.0335517799694157,0.0696949145604792,-0.170151302413551,0.10304774247472,0.967004838454071,0.843537177729682,1.10854433246242,0.630225628885678,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.775662312474681,-0.0180543135463242,0.0307227301132436,-0.0782697580750257,0.0421611309823774,0.982107689158214,0.924714943571904,1.0430625349018,0.835147547238306,"completed",-0.0154974664230915,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c9db024faf12","American Crow","conditional_positive_numeric_count","active_minus_pre14",TRUE,-0.0288800590169838,0.0243446164937414,-0.0509663227823259,0.0261037303534575,0.000375825761389936,0.0220862637653421,0.022856368211365,-0.0227113947463194,0.0668839222770037,1.02233197087198,0.977544567563793,1.06917136399387,0.333890690122998,112180,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.416479481006754,0.00802244685238313,0.0124082122270762,-0.0162972022252158,0.032342095929982,1.00805471290565,0.983834878685135,1.03287078576578,0.680704773653228,"completed",0.014063816912959,TRUE,112180,58,15644,11090,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_c9db024faf12","American Crow","conditional_positive_numeric_count","active_minus_pre7",FALSE,-0.0288800590169838,0.0243446164937414,-0.087740306261855,0.0305816837976474,0.000358669539360831,0.0588602472448712,0.0284703469842743,0.00305939252833493,0.114661101961407,1.06062700483612,1.0030640772459,1.12149330128176,0.0386943225365541,112180,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.0889969418340745,0.029250338195251,0.0153182963761192,-0.000772971006453033,0.0592736473969551,1.02968233102956,0.999227327658677,1.06106555884413,0.161566922461496,"completed",0.0296099090496202,TRUE,112180,58,15644,11090,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_d002764a39e8","Lesser Scaup","checklist_reporting","active_minus_pre14",TRUE,0.62259438594499,0.115346050493399,0.121790593788459,0.126708687379245,0.00830048635548554,0.500803792156531,0.112954991526828,0.279416076889922,0.72219150742314,1.65004703267298,1.32235743178975,2.05894045329932,9.26475901416812e-06,216290,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.000222354216340035,0.232836335714045,0.0661033031528695,0.103276242275288,0.362396429152803,1.26217488947,1.10879766356326,1.43676840595878,0.00228161775534749,"completed",0.267967456442486,TRUE,216290,58,29119,22938,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_d002764a39e8","Lesser Scaup","checklist_reporting","active_minus_pre7",FALSE,0.62259438594499,0.115346050493399,0.120524864166235,0.148850447392489,0.00770941276851969,0.502069521778755,0.141570976956191,0.224595505688472,0.779543537869039,1.65213686838478,1.25181626121295,2.18047673324793,0.000390509803220828,216290,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.00624815685153324,0.228787802360348,0.0856861342153023,0.0608460653238904,0.396729539396806,1.25707526230262,1.06273530977962,1.48695371326365,0.0330920264885561,"completed",0.273281719418407,TRUE,216290,58,29119,22938,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.217091865159129,0.0938932637292479,0.0143583474752641,0.104804362020406,0.00564992765927702,0.202733517683865,0.0921956829449207,0.0220332995817465,0.383433735785983,1.22474605159279,1.02227782532767,1.46731431879717,0.0278816160893079,9378,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.0610740161956268,0.0847311271662611,0.062252005844645,-0.03728056225462,0.206742816587142,1.0884243796051,0.963405802124219,1.22966628133926,0.306930551311193,"completed",0.118002390517604,TRUE,9378,49,2680,753,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","active_minus_pre7",FALSE,0.217091865159129,0.0938932637292479,-0.0415195070212223,0.125921691202326,0.00543541387935439,0.258611372180351,0.117479315329445,0.0283561452062142,0.488866599154488,1.29513038331555,1.02876200784282,1.6304671994102,0.0277122906124981,9378,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.0670929141144691,0.098458594320516,0.0836901496340292,-0.0655710848229492,0.262488273463981,1.10346871357659,0.9365324711485,1.3001612216917,0.407881680928784,"completed",0.160152777859835,TRUE,9378,49,2680,753,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","active_minus_pre14",TRUE,0.148832785911158,0.0956718918109197,0.105548462898027,0.102249746647923,0.00541586396892239,0.0432843230131307,0.0936824083507677,-0.140329823339348,0.22689846936561,1.04423475261815,0.869071548043206,1.2547024707352,0.644057970798965,216814,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.858743961065287,0.0512408005838287,0.0428355640052509,-0.0327153621239234,0.135196963291581,1.05257632376216,0.967813996907743,1.14476223828604,0.395917766159165,"completed",-0.00795647757069803,TRUE,216814,58,29202,22963,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","active_minus_pre7",FALSE,0.148832785911158,0.0956718918109197,0.0332895654947182,0.120218548187055,0.00516073214038915,0.11554322041644,0.115256869340206,-0.110356092461203,0.341442533294083,1.1224830276838,0.895515192304429,1.4069757367219,0.316109668285718,216814,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.632219336571436,0.106858782627236,0.052274382214493,0.0044028761727487,0.209314689081724,1.11277709992459,1.00441258307291,1.23283289654555,0.140347733741538,"completed",0.00868443778920379,TRUE,216814,58,29202,22963,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","active_minus_pre14",TRUE,-0.19442000290009,0.0745771813243144,-0.176436321888643,0.0788318527548776,0.00308587263797835,-0.0179836810114472,0.0748630196231067,-0.164712503246652,0.128745141223757,0.982177060363725,0.848137505819449,1.137400210798,0.810158814753038,10960,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.846984215423631,0.0949054344736054,0.0416416658921865,0.01328926906867,0.176521599878541,1.09955487022438,1.01337796386571,1.19306019643662,0.0521208626686396,"completed",-0.112889115485053,FALSE,10960,55,2474,1522,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","active_minus_pre7",FALSE,-0.19442000290009,0.0745771813243144,-0.219853463759193,0.0933209645791959,0.00293822079971128,0.0254334608591031,0.0916194128165458,-0.154137288546034,0.20500421026424,1.02575965083371,0.857154335460761,1.22753023317894,0.781320170701149,10960,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.85573161552983,0.0786133282958686,0.0504280437344376,-0.0202238212344397,0.177450477826177,1.08178594517335,0.979979308579857,1.19416891859736,0.260699780504077,"completed",-0.0531798674367655,TRUE,10960,55,2474,1522,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","active_minus_pre14",TRUE,0.380999595861899,0.0771516466667227,0.0703138351315006,0.0814451736143432,0.00358158064626007,0.310685760730398,0.0736378407881246,0.166358244886379,0.455013276574417,1.36436041819503,1.18099611176603,1.57619430935612,2.45274350635186e-05,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.00033045629103977,0.223751605336081,0.0335759207126769,0.157944009991462,0.2895592006807,1.25076029865524,1.17110062293813,1.33583852151601,1.27863966180429e-09,"completed",0.0869341553943172,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","active_minus_pre7",FALSE,0.380999595861899,0.0771516466667227,0.133740046484399,0.0956430034829794,0.00341349406929746,0.2472595493775,0.0909558824927619,0.0689892955096295,0.425529803245371,1.28051142559401,1.07142474003115,1.53040101634122,0.00655874113554331,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.0349799527228977,0.140920201564645,0.0410232886119521,0.0605160333578271,0.221324369771464,1.15133276976532,1.06238463102671,1.24772809020631,0.00473821155580004,"completed",0.106339347812855,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.715309517946669,0.0704731203120944,0.130041256795561,0.0732923976438704,0.00287437833806409,0.585268261151108,0.0677456977437089,0.452489133465902,0.718047388836314,1.79547257658112,1.57222078633256,2.05042561533272,5.66107148868407e-18,22003,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",1.30204644239734e-16,0.262176582277994,0.0285699637397326,0.206180482308503,0.318172682247485,1.29975603604821,1.22897499222397,1.37461361210179,1.02282689923671e-18,"completed",0.323091678873114,TRUE,22003,57,4526,2458,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","active_minus_pre7",FALSE,0.715309517946669,0.0704731203120944,0.114405855582231,0.0873669656501351,0.0028814427603787,0.600903662364438,0.0826835041146504,0.438846972184154,0.762960352544722,1.82376612477438,1.55091793564322,2.14461565079206,3.66158855144117e-13,22003,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",1.68433073366294e-11,0.277245888034115,0.0341390722785511,0.210334535902546,0.344157240165685,1.31949077814288,1.23409083860077,1.41080045256486,2.12557307002223e-14,"completed",0.323657774330323,TRUE,22003,57,4526,2458,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_ebf17f77fb66","Western Grebe","checklist_reporting","active_minus_pre14",TRUE,-0.209850547529751,0.260326750203417,-0.120882422129127,0.26168992230476,0.0343428581256383,-0.0889681254006246,0.259934445689807,-0.598430277294029,0.42049402649278,0.914874734375342,0.549673794678425,1.52271363070531,0.732146660282867,217186,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.878606157613763,-0.264085044550445,0.117772984635889,-0.494915852788577,-0.0332542363123124,0.767908230469407,0.609622203146494,0.967292607419933,0.0798096623456756,"completed",0.17511691914982,TRUE,217186,58,29245,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_ebf17f77fb66","Western Grebe","checklist_reporting","active_minus_pre7",FALSE,-0.209850547529751,0.260326750203417,-0.0843480452612241,0.317190513138477,0.0347289884002535,-0.125502502268527,0.314518460024233,-0.741947356389026,0.490942351851971,0.882053557289416,0.476185708757366,1.63385516116642,0.689870628088072,217186,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.788423574957797,-0.12104119470954,0.143494421721044,-0.402285093265188,0.160202703846108,0.885997460433059,0.668790050969392,1.17374877026955,0.660305620906454,"completed",-0.00446130755898738,TRUE,217186,58,29245,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","active_minus_pre14",TRUE,-0.071224020189267,0.361192385349962,-0.68967530098104,0.359814699265339,0.0680824292451104,0.618451280791773,0.351797809191559,-0.0710597550637767,1.30796231664732,1.85605131247923,0.93140623422576,3.69862939281215,0.0787519918649022,1346,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.164663255717523,0.111248546375569,0.178424775734405,-0.238457588013501,0.460954680764639,1.1176726658252,0.787842101497147,1.58558699206218,0.680996049081459,"completed",0.507202734416204,TRUE,1346,48,639,449,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","active_minus_pre7",FALSE,-0.071224020189267,0.361192385349962,-0.618575453419894,0.447827520921441,0.0732915005486422,0.547351433230627,0.429448980243468,-0.294353101244023,1.38905596770528,1.7286684554612,0.74501337984227,4.01106169333399,0.202470844340736,1346,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.344950327395328,0.0211190898993416,0.239762286188894,-0.448806355881876,0.491044535680559,1.02134367611084,0.638389707137217,1.63402212327242,0.950472800590439,"completed",0.526232343331286,TRUE,1346,48,639,449,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","active_minus_pre14",TRUE,0.710569822987791,0.23975897748775,-0.0288282539152713,0.275105980793064,0.0483650787052676,0.739398076903062,0.190886119305596,0.365268157915478,1.11352799589065,2.09467430211301,1.44090034518021,3.04508250456687,0.000107281806010371,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.00102990533769956,0.392652922068867,0.0971740197761988,0.202195343074534,0.583110501063199,1.48090431091735,1.2240871016959,1.79160255430778,0.000321095707698144,"completed",0.346745154834195,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","active_minus_pre7",FALSE,0.710569822987791,0.23975897748775,-0.277085854253356,0.297909921770694,0.0479028393951786,0.987655677241147,0.224564044283664,0.547518238222507,1.42779311625979,2.68493273966012,1.72895683003937,4.16948745697408,1.09201423256897e-05,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.000524166831633105,0.413833566718925,0.112142321926856,0.19403865459959,0.63362847883826,1.51260535806091,1.21414321426896,1.88443582465859,0.00268837099436012,"completed",0.573822110522222,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","active_minus_pre14",TRUE,1.03499331735948,0.356611835086453,0.590173778248496,0.403889728133574,0.106033819022386,0.444819539110981,0.279698543740878,-0.10337953314944,0.993018611371403,1.56020861379266,0.901784651355483,2.69937053696119,0.111755160756088,4025,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.205629495791201,0.150675829331046,0.148575405750638,-0.140526614928629,0.441878273590721,1.16261970977827,0.868900538899201,1.55562636809657,0.476126592641651,"completed",0.294143709779935,TRUE,4025,47,1362,741,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","active_minus_pre7",FALSE,1.03499331735948,0.356611835086453,0.600019155264523,0.437098133557612,0.107417882203402,0.434974162094955,0.321544732310254,-0.195241932651715,1.06519025684163,1.54492314085823,0.822635611564166,2.90139094102793,0.176131013349648,4025,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.311616408233993,-0.0481832050081021,0.174378468321564,-0.389958722597625,0.293592312581421,0.952959184188871,0.677084822224005,1.34123698674414,0.855694460056022,"completed",0.483157367103057,FALSE,4025,47,1362,741,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","active_minus_pre14",TRUE,0.157058586673655,0.0533598937212092,0.0556380157408302,0.0566644304693225,0.00172538902407735,0.101420570932825,0.051062294212038,0.00134031330924264,0.201500828556408,1.10674200741539,1.00134121193056,1.22323725058345,0.0470097250143805,217199,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.132733341217074,0.0402408996766001,0.0239716857756079,-0.00674274109230239,0.0872245404455027,1.04106153537422,0.993279940179803,1.09114165764744,0.203374973279404,"completed",0.061179671256225,TRUE,217199,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","active_minus_pre7",FALSE,0.157058586673655,0.0533598937212092,0.106975833681248,0.0674034420708133,0.00163775623571072,0.0500827529924073,0.064148186174753,-0.0756453815836788,0.175810887568493,1.05135809580476,0.927144930937187,1.19221257511152,0.434958197856537,217199,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.693620253823085,-0.00753749148721851,0.0301750925708214,-0.0666795861561906,0.0516046031817536,0.992490844163803,0.935494898836999,1.05295932342717,0.963298009145457,"completed",0.0576202444796258,FALSE,217199,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0902456684303084,0.0203520626369016,-0.0084798449886777,0.0217186991358375,0.000255725576358248,0.0987255134189861,0.0193508964395167,0.060798453328969,0.136652573509003,1.10376328976307,1.06268471203599,1.14642977924701,3.36336211519157e-07,83359,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",1.71905174776458e-06,0.0607002860305954,0.00828090570019805,0.0444700090988348,0.076930562962356,1.06258039626907,1.04547362154422,1.07996708407394,1.76252229644815e-12,"completed",0.0380252273883907,TRUE,83359,58,14529,9421,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","active_minus_pre7",FALSE,0.0902456684303084,0.0203520626369016,0.0175294192816542,0.0256194290763718,0.000242985306185739,0.0727162491486542,0.024178316471668,0.0253276196573734,0.120104878639935,1.07542534076092,1.02565108894484,1.12761510811688,0.00263407473796895,83359,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.0100972864955476,0.0426405725249311,0.0102866194753967,0.0224791688304852,0.062801976219377,1.04356274231304,1.02273372920286,1.06481595947043,0.000195182870979705,"completed",0.0300756766237231,TRUE,83359,58,14529,9421,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_v2_000002","Black Oystercatcher","checklist_reporting","active_minus_pre14",TRUE,-0.04884872858225,0.111497443102359,0.151863947689326,0.114637210068177,0.00703291024677946,-0.200712676271576,0.107273245765289,-0.410964374476257,0.00953902193310407,0.818147470967801,0.66301055127813,1.00958466341241,0.0613393528125601,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.154962575526467,-0.0394852625153214,0.0421724808224419,-0.122141806066014,0.0431712810353709,0.961284120796209,0.885022857993937,1.04411671692808,0.523693341358451,"completed",-0.161227413756255,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_v2_000002","Black Oystercatcher","checklist_reporting","active_minus_pre7",FALSE,-0.04884872858225,0.111497443102359,0.0742095044575891,0.138514383314623,0.00663450230433778,-0.123058233039839,0.135458147022313,-0.388551322616104,0.142434856536426,0.884212170699009,0.678038422281237,1.15307796301839,0.36363553117834,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.64646316653927,-0.0447916180474641,0.0514232191281816,-0.145579275507811,0.0559960394128831,0.956196715212583,0.864521351988101,1.05759349503715,0.657827964188502,"completed",-0.078266614992375,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0316120223147282,0.054122434854083,0.0899882926271253,0.0548675877399058,0.00162068003600976,-0.0583762703123971,0.0519454528030241,-0.160187486966949,0.0434349463421553,0.943294946768578,0.851984038087885,1.04439205057894,0.261098122861101,13626,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.387435924245505,-0.00730913121653948,0.0215337765310852,-0.0495145576686003,0.0348962952355214,0.992717515522004,0.95169130362901,1.03551231567032,0.804220814194581,"completed",-0.0510671390958576,TRUE,13626,54,3244,1692,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","active_minus_pre7",FALSE,0.0316120223147282,0.054122434854083,0.149896828315161,0.0672714766204763,0.00152322533568311,-0.118284806000433,0.0663945694305454,-0.248415770853346,0.0118461588524799,0.888442982685899,0.780035559797771,1.01191660247958,0.0748237238299441,13626,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre7","binary_any_link",0.149647447659888,-0.021695676791201,0.0262181194949633,-0.0730822467436966,0.0296908931612946,0.978537981561806,0.929524376528654,1.03013606263346,0.58642779367503,"completed",-0.0965891292092322,TRUE,13626,54,3244,1692,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_v2_000003","Dunlin","checklist_reporting","active_minus_pre14",TRUE,-0.0507897755777734,0.14702429449283,-0.0415844383313401,0.149500671823325,0.0122150441956803,-0.00920533724643331,0.139773050533282,-0.283155482300962,0.264744807808096,0.990836902161781,0.753402637976883,1.30309839280876,0.947489946738463,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre14","binary_any_link",0.947489946738463,-0.0386944219854713,0.0561466710451594,-0.148739875085802,0.071351031114859,0.962044643926255,0.8617932596426,1.07395815243557,0.670604342596355,"completed",0.029489084739038,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_v2_000003","Dunlin","checklist_reporting","active_minus_pre7",FALSE,-0.0507897755777734,0.14702429449283,-0.124209131540821,0.18015410966932,0.0117217928943387,0.0734193559630473,0.175008744390622,-0.269591480022149,0.416430191948243,1.07618174553189,0.763691413819304,1.51653813105472,0.674837445836542,217200,TRUE,"completed","support_qualified_49_species__checklist_reporting__active_minus_pre7","binary_any_link",0.788423574957797,0.00209947825636959,0.0669665130565681,-0.129152475504735,0.133351432017474,1.002101683704,0.878839953763554,1.14265149209702,0.974989486003189,"completed",0.0713198777066777,TRUE,217200,58,29248,22980,217200,1,"each joint period-by-zone additive count replaced by 0/1"
"editorial_requested_analysis_v1","atx_v2_000003","Dunlin","conditional_positive_numeric_count","active_minus_pre14",TRUE,-0.231770378296773,0.178394709045139,-0.0461504887469323,0.180491639076859,0.0177148227932357,-0.185619889549841,0.170212392044409,-0.519230047679294,0.147990268579613,0.830589250640083,0.594978476714838,1.15950161271044,0.275484479826182,5908,TRUE,"completed","support_qualified_49_species__conditional_positive_numeric_count__active_minus_pre14","binary_any_link",0.389658127502863,0.0152898168886663,0.0730800649512383,-0.127944478403609,0.158524112180941,1.01540730416149,0.879902231365008,1.17178017806024,0.872198095614585,"completed",-0.200909706438507,FALSE,5908,43,1859,652,217200,1,"each joint period-by-zone additive count replaced by 0/1"
