"analysis_version","analysis_taxon_id","species","outcome","comparison","primary_comparison","active_estimate","active_standard_error","pre_estimate","pre_standard_error","active_pre_covariance","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","full_covariance_used","status","multiplicity_family"
"editorial_requested_analysis_v1","atx_725074cbfcb6","Glaucous-winged Gull","finite_numeric_vs_x","active_minus_pre7",FALSE,-0.1006414847742,0.0805844349298353,-0.0752079275308866,0.100402436386533,0.00376326416086547,-0.0254335572433132,0.0951208287578584,-0.211866955788318,0.160999841301691,0.974887151003672,0.80907233279693,1.17468478239337,0.789175382298952,0.97658516932772,89309,TRUE,"completed","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_7571c026ae99","American Herring Gull","finite_numeric_vs_x","active_minus_pre14",TRUE,0.211782548219274,0.537024900474042,0.0108515657956999,0.539246945421365,0.24755159588613,0.200930982423575,0.289965204987025,-0.367390376120769,0.769252340967918,1.22254039213657,0.692539241485708,2.15815208853589,0.488341809579966,0.932556520034105,1946,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_7571c026ae99","American Herring Gull","finite_numeric_vs_x","active_minus_pre7",FALSE,0.211782548219274,0.537024900474042,-0.0705281896071961,0.565826186724484,0.249313584347627,0.28231073782647,0.331553688890761,-0.367522551340818,0.932144026993759,1.32619075359852,0.692447711008236,2.53994906325756,0.394503768775249,0.97658516932772,1946,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_7b80ddaff058","Great Blue Heron","finite_numeric_vs_x","active_minus_pre14",TRUE,-0.0258357110732024,0.233156437072863,0.0492131964951231,0.246212167463675,0.0310349765340031,-0.0750489075683255,0.230026960349579,-0.525893465326723,0.375795650190071,0.927698113760147,0.591027066203107,1.45614953948383,0.744226624762888,0.95354036297745,50992,TRUE,"completed","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_7b80ddaff058","Great Blue Heron","finite_numeric_vs_x","active_minus_pre7",FALSE,-0.0258357110732024,0.233156437072863,-0.0642846097907984,0.281828205295577,0.0290053549119935,0.038448898717596,0.275278679931176,-0.501087399659238,0.57798519709443,1.03919762266992,0.605871476942458,1.78244353804657,0.888918648157385,0.97658516932772,50992,TRUE,"completed","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_7d980a7c8c37","Northern Pintail","finite_numeric_vs_x","active_minus_pre14",TRUE,0.102625469960233,0.194408412654026,-0.292145948497103,0.189859321813958,0.0189316746957311,0.394771418457335,0.189678263379998,0.0230088535824362,0.766533983332235,1.48404492686887,1.02327559916198,2.1522934259049,0.0374093252542237,0.545457145703265,15318,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_7d980a7c8c37","Northern Pintail","finite_numeric_vs_x","active_minus_pre7",FALSE,0.102625469960233,0.194408412654026,-0.157787799520141,0.231616426157966,0.0188562423196758,0.260413269480374,0.231793690892343,-0.193894016512229,0.714720555472976,1.29746617905645,0.823745203032034,2.04361552528505,0.261237913661889,0.97658516932772,15318,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_815c98107028","Mallard","finite_numeric_vs_x","active_minus_pre14",TRUE,-0.0622505603590767,0.0946602793316579,-0.11869978959299,0.0988905082654282,0.00528189515692515,0.0564492292339137,0.0904218490979471,-0.120774338413578,0.233672796881406,1.0580728942651,0.886233925983339,1.26323109142583,0.53243879799935,0.932556520034105,85878,TRUE,"completed","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_815c98107028","Mallard","finite_numeric_vs_x","active_minus_pre7",FALSE,-0.0622505603590767,0.0946602793316579,-0.0538784627387359,0.120125579928019,0.00515670946180771,-0.00837209762034081,0.114356042746218,-0.232505822817452,0.21576162757677,0.991662850790433,0.792545134487702,1.24080656967691,0.941638370583053,0.97658516932772,85878,TRUE,"completed","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_82312e6f2848","Common Goldeneye","finite_numeric_vs_x","active_minus_pre14",TRUE,,,,,,,,,,,,,,,21399,TRUE,"failed_numerical_fit_no_fallback","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_82312e6f2848","Common Goldeneye","finite_numeric_vs_x","active_minus_pre7",FALSE,,,,,,,,,,,,,,,21399,TRUE,"failed_numerical_fit_no_fallback","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_8608f2ed61cf","Pigeon Guillemot","finite_numeric_vs_x","active_minus_pre14",TRUE,0.53093849721784,1.07240335596847,-0.00828826479695742,1.19842344244674,0.966829859189907,0.539226762014797,0.807841560529359,-1.04411360183738,2.12256712586698,1.71468049336161,0.352003696563834,8.35255204140065,0.504458721815428,0.932556520034105,6402,TRUE,"completed","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_8608f2ed61cf","Pigeon Guillemot","finite_numeric_vs_x","active_minus_pre7",FALSE,0.53093849721784,1.07240335596847,-0.318341681297545,1.53006045132564,0.978277065788066,0.849280178515385,1.2387815832612,-1.57868710938807,3.27724746641884,2.33796332984594,0.206245698573081,26.5027225756538,0.49297988068858,0.97658516932772,6402,TRUE,"completed","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
