"model_version_id","analysis_taxon_id","unit_label","region","outcome","band","band_label","contrast","contrast_type","period","minimum_day","maximum_day","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","n","status","stage","bh_family_id","bh_family_size","p_value_bh_13","significant_nominal_0_05","significant_bh_0_05"
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_12_14","12–<14 km","within_band_12_14_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.00997021250130128,0.0500794689908847,-0.108124168088326,0.0881837430857231,0.99007932529654,0.897516146647154,1.09218878573003,0.842194045734222,217199,"completed","s2_detectability","bald_eagle__detection__spawn_start__13_bands",13,0.915661845853719,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_12_14","12–<14 km","within_band_12_14_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.0304837923364307,0.0360116575659959,-0.101065344189372,0.0400977595165106,0.969976152986968,0.903873968044377,1.04091252832409,0.397275047478012,217199,"completed","s2_detectability","bald_eagle__detection__early_egg__13_bands",13,0.737796516744879,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_12_14","12–<14 km","within_band_12_14_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.0111299642468874,0.0335435365868852,-0.076874087871284,0.0546141593775092,0.988931744653712,0.926006441708694,1.05613303702211,0.740035358369723,217199,"completed","s2_detectability","bald_eagle__detection__late_egg__13_bands",13,0.8017049715672,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_12_14","12–<14 km","within_band_12_14_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.0250135043803962,0.0331314695755886,-0.0899499915034344,0.0399229827426421,0.975296741161209,0.913976890738589,1.04073061688792,0.450262658138026,217199,"completed","s2_detectability","bald_eagle__detection__active_0_14__13_bands",13,0.731676819474293,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_14_16","14–<16 km","within_band_14_16_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,0.0829301151893533,0.0395496300222041,0.00541426474394908,0.160445965634757,1.0864658784329,1.00542894836368,1.17403433322669,0.0360057957512498,217199,"completed","s2_detectability","bald_eagle__detection__early_pre__13_bands",13,0.234037672383124,TRUE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_14_16","14–<16 km","within_band_14_16_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,0.0257355619059273,0.0383797289898455,-0.0494873246505778,0.100958448462432,1.02606958071073,0.951717221408341,1.10623067522298,0.502506668938054,217199,"completed","s2_detectability","bald_eagle__detection__immediate_pre__13_bands",13,0.89863428193098,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_14_16","14–<16 km","within_band_14_16_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,0.0598198027229605,0.0459226538212197,-0.0301869448411309,0.149826550287052,1.06164522372945,0.970264130719103,1.16163274038816,0.19270426296316,217199,"completed","s2_detectability","bald_eagle__detection__spawn_start__13_bands",13,0.313144427315135,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_14_16","14–<16 km","within_band_14_16_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,0.029901055651941,0.0318255026529468,-0.0324757833377187,0.0922778946416007,1.03035258134535,0.968045892387904,1.09666953832766,0.347458033516893,217199,"completed","s2_detectability","bald_eagle__detection__early_egg__13_bands",13,0.737796516744879,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_14_16","14–<16 km","within_band_14_16_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,0.0214675352075432,0.0305135108089721,-0.0383378470199158,0.0812729174350021,1.02169962053283,0.962387746129219,1.08466688067822,0.481718066943984,217199,"completed","s2_detectability","bald_eagle__detection__late_egg__13_bands",13,0.569303170024709,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_14_16","14–<16 km","within_band_14_16_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,0.0378793882042129,0.0296628607713833,-0.0202587505861243,0.0960175269945501,1.03860595719417,0.979945079135754,1.10077835716117,0.201603258940391,217199,"completed","s2_detectability","bald_eagle__detection__active_0_14__13_bands",13,0.37440605231787,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_16_18","16–<18 km","within_band_16_18_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,0.0834884413397732,0.0338049015078893,0.0172320518833864,0.14974483079616,1.08707265011685,1.01738138020074,1.16153781623064,0.0135221080876374,217199,"completed","s2_detectability","bald_eagle__detection__early_pre__13_bands",13,0.175787405139287,TRUE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_16_18","16–<18 km","within_band_16_18_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.00423115624902321,0.0346015476039778,-0.0720489433621678,0.0635866308641214,0.99577778248108,0.930485353615067,1.06565180013907,0.902675462520361,217199,"completed","s2_detectability","bald_eagle__detection__immediate_pre__13_bands",13,0.902675462520361,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_16_18","16–<18 km","within_band_16_18_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,0.0864393727984008,0.0416890191517226,0.00473039671022382,0.168148348886578,1.09028526476943,1.00474160269937,1.18311211099421,0.038132034461067,217199,"completed","s2_detectability","bald_eagle__detection__spawn_start__13_bands",13,0.123929111998468,TRUE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_16_18","16–<18 km","within_band_16_18_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,0.0202125105100834,0.0288606338220285,-0.036353292352091,0.0767783133722578,1.02041816657206,0.964299553638851,1.07980267204422,0.483709497384084,217199,"completed","s2_detectability","bald_eagle__detection__early_egg__13_bands",13,0.786027933249137,FALSE,FALSE
"SOG_STAGED_REFIT_S2_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_16_18","16–<18 km","within_band_16_18_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,0.0267677046688453,0.027311171743228,-0.0267612083234697,0.0802966176611602,1.02712917773634,0.973593699840521,1.08360843741095,0.327036302976287,217199,"completed","s2_detectability","bald_eagle__detection__late_egg__13_bands",13,0.503007423714226,FALSE,FALSE
