"outcome","row_coefficient","column_coefficient","covariance"
"detection","db_band_8_10_baseline","db_band_0_2_spawn_start",-2.18490397749003e-06
"detection","db_band_10_20_baseline","db_band_0_2_spawn_start",2.45459396181504e-06
"detection","db_band_0_2_early_pre","db_band_0_2_spawn_start",9.10744516287234e-06
"detection","db_band_2_4_early_pre","db_band_0_2_spawn_start",1.3183023838684e-05
"detection","db_band_4_6_early_pre","db_band_0_2_spawn_start",1.18783302348423e-05
"detection","db_band_6_8_early_pre","db_band_0_2_spawn_start",-4.57824038370063e-07
"detection","db_band_8_10_early_pre","db_band_0_2_spawn_start",-2.74841388204586e-07
"detection","db_band_10_20_early_pre","db_band_0_2_spawn_start",-1.50319978312765e-06
"detection","db_band_0_2_immediate_pre","db_band_0_2_spawn_start",1.83982976962596e-05
"detection","db_band_2_4_immediate_pre","db_band_0_2_spawn_start",-3.53501334915326e-05
"detection","db_band_4_6_immediate_pre","db_band_0_2_spawn_start",-6.52663410981975e-06
"detection","db_band_6_8_immediate_pre","db_band_0_2_spawn_start",-1.24400780814085e-05
"detection","db_band_8_10_immediate_pre","db_band_0_2_spawn_start",-1.38391468030086e-06
"detection","db_band_10_20_immediate_pre","db_band_0_2_spawn_start",-1.3363685984417e-05
"detection","db_band_0_2_spawn_start","db_band_0_2_spawn_start",0.00384578301965998
"detection","db_band_2_4_spawn_start","db_band_0_2_spawn_start",-0.000569382925449527
"detection","db_band_4_6_spawn_start","db_band_0_2_spawn_start",-0.000412961042276472
"detection","db_band_6_8_spawn_start","db_band_0_2_spawn_start",-7.00139257152352e-05
"detection","db_band_8_10_spawn_start","db_band_0_2_spawn_start",-7.85828544384734e-05
"detection","db_band_10_20_spawn_start","db_band_0_2_spawn_start",-9.18074683412606e-05
"detection","db_band_0_2_early_egg","db_band_0_2_spawn_start",-4.17780859745838e-07
"detection","db_band_2_4_early_egg","db_band_0_2_spawn_start",1.24055322909579e-05
"detection","db_band_4_6_early_egg","db_band_0_2_spawn_start",-6.6546937339481e-06
"detection","db_band_6_8_early_egg","db_band_0_2_spawn_start",1.20350567227599e-05
"detection","db_band_8_10_early_egg","db_band_0_2_spawn_start",7.26765968953296e-06
"detection","db_band_10_20_early_egg","db_band_0_2_spawn_start",2.74110312221859e-06
"detection","db_band_0_2_late_egg","db_band_0_2_spawn_start",3.92371314030271e-05
"detection","db_band_2_4_late_egg","db_band_0_2_spawn_start",-8.52495094661098e-06
"detection","db_band_4_6_late_egg","db_band_0_2_spawn_start",4.59473438080571e-06
"detection","db_band_6_8_late_egg","db_band_0_2_spawn_start",-7.24173193388265e-08
"detection","db_band_8_10_late_egg","db_band_0_2_spawn_start",-1.92907539102214e-06
"detection","db_band_10_20_late_egg","db_band_0_2_spawn_start",-8.90697680292951e-07
"detection","db_band_0_2_baseline","db_band_2_4_spawn_start",7.15326623978247e-06
"detection","db_band_2_4_baseline","db_band_2_4_spawn_start",-3.02174564800471e-06
"detection","db_band_4_6_baseline","db_band_2_4_spawn_start",5.40563595608633e-07
"detection","db_band_6_8_baseline","db_band_2_4_spawn_start",-2.99049827117098e-07
"detection","db_band_8_10_baseline","db_band_2_4_spawn_start",2.97974573224543e-07
"detection","db_band_10_20_baseline","db_band_2_4_spawn_start",4.10161462931384e-08
"detection","db_band_0_2_early_pre","db_band_2_4_spawn_start",7.7680311443995e-06
"detection","db_band_2_4_early_pre","db_band_2_4_spawn_start",-2.16089089126323e-05
"detection","db_band_4_6_early_pre","db_band_2_4_spawn_start",1.19664728140512e-05
"detection","db_band_6_8_early_pre","db_band_2_4_spawn_start",7.07738166379516e-06
"detection","db_band_8_10_early_pre","db_band_2_4_spawn_start",6.23022753790321e-06
"detection","db_band_10_20_early_pre","db_band_2_4_spawn_start",-3.35711784768221e-06
"detection","db_band_0_2_immediate_pre","db_band_2_4_spawn_start",6.23729878517047e-06
"detection","db_band_2_4_immediate_pre","db_band_2_4_spawn_start",-1.46797129865513e-05
"detection","db_band_4_6_immediate_pre","db_band_2_4_spawn_start",-1.58954000916128e-05
"detection","db_band_6_8_immediate_pre","db_band_2_4_spawn_start",-3.32090384148841e-05
"detection","db_band_8_10_immediate_pre","db_band_2_4_spawn_start",1.576888426388e-05
"detection","db_band_10_20_immediate_pre","db_band_2_4_spawn_start",-4.7920664056824e-06
"detection","db_band_0_2_spawn_start","db_band_2_4_spawn_start",-0.000569382925449527
"detection","db_band_2_4_spawn_start","db_band_2_4_spawn_start",0.00250438480113928
"detection","db_band_4_6_spawn_start","db_band_2_4_spawn_start",-0.000440940375554382
"detection","db_band_6_8_spawn_start","db_band_2_4_spawn_start",-0.000161839532365847
"detection","db_band_8_10_spawn_start","db_band_2_4_spawn_start",-6.46728492672861e-05
"detection","db_band_10_20_spawn_start","db_band_2_4_spawn_start",-6.45669704889766e-05
"detection","db_band_0_2_early_egg","db_band_2_4_spawn_start",-1.093157531144e-05
"detection","db_band_2_4_early_egg","db_band_2_4_spawn_start",-4.1376085679306e-05
"detection","db_band_4_6_early_egg","db_band_2_4_spawn_start",1.53639343938257e-05
"detection","db_band_6_8_early_egg","db_band_2_4_spawn_start",-3.76770624331973e-06
"detection","db_band_8_10_early_egg","db_band_2_4_spawn_start",1.07101476235997e-05
"detection","db_band_10_20_early_egg","db_band_2_4_spawn_start",8.42508115907193e-07
"detection","db_band_0_2_late_egg","db_band_2_4_spawn_start",-6.34667104904899e-06
"detection","db_band_2_4_late_egg","db_band_2_4_spawn_start",1.27472222559452e-05
"detection","db_band_4_6_late_egg","db_band_2_4_spawn_start",7.51649006273701e-06
"detection","db_band_6_8_late_egg","db_band_2_4_spawn_start",-1.57891852935922e-07
"detection","db_band_8_10_late_egg","db_band_2_4_spawn_start",3.07790938490258e-07
"detection","db_band_10_20_late_egg","db_band_2_4_spawn_start",-3.22873606110411e-07
"detection","db_band_0_2_baseline","db_band_4_6_spawn_start",4.18614304155111e-06
"detection","db_band_2_4_baseline","db_band_4_6_spawn_start",8.06695605108574e-06
"detection","db_band_4_6_baseline","db_band_4_6_spawn_start",1.24483979875273e-05
"detection","db_band_6_8_baseline","db_band_4_6_spawn_start",3.39169316072256e-06
"detection","db_band_8_10_baseline","db_band_4_6_spawn_start",4.30550869385629e-06
"detection","db_band_10_20_baseline","db_band_4_6_spawn_start",-6.88634144836611e-06
"detection","db_band_0_2_early_pre","db_band_4_6_spawn_start",1.06982311804958e-05
"detection","db_band_2_4_early_pre","db_band_4_6_spawn_start",1.41692988713123e-05
"detection","db_band_4_6_early_pre","db_band_4_6_spawn_start",7.05478840879022e-07
"detection","db_band_6_8_early_pre","db_band_4_6_spawn_start",8.26753839955093e-06
"detection","db_band_8_10_early_pre","db_band_4_6_spawn_start",-3.90540069945231e-06
"detection","db_band_10_20_early_pre","db_band_4_6_spawn_start",-2.02016638817058e-06
"detection","db_band_0_2_immediate_pre","db_band_4_6_spawn_start",1.83157834176334e-05
"detection","db_band_2_4_immediate_pre","db_band_4_6_spawn_start",7.2727922224502e-06
"detection","db_band_4_6_immediate_pre","db_band_4_6_spawn_start",-1.56038260296106e-05
"detection","db_band_6_8_immediate_pre","db_band_4_6_spawn_start",-7.08494470298223e-06
"detection","db_band_8_10_immediate_pre","db_band_4_6_spawn_start",8.28332152298451e-06
"detection","db_band_10_20_immediate_pre","db_band_4_6_spawn_start",-7.23344062193597e-07
"detection","db_band_0_2_spawn_start","db_band_4_6_spawn_start",-0.000412961042276472
"detection","db_band_2_4_spawn_start","db_band_4_6_spawn_start",-0.000440940375554382
"detection","db_band_4_6_spawn_start","db_band_4_6_spawn_start",0.0018550406366453
"detection","db_band_6_8_spawn_start","db_band_4_6_spawn_start",-0.000406497341624739
"detection","db_band_8_10_spawn_start","db_band_4_6_spawn_start",-0.00021559629173459
"detection","db_band_10_20_spawn_start","db_band_4_6_spawn_start",-4.43935964721943e-05
"detection","db_band_0_2_early_egg","db_band_4_6_spawn_start",2.40854465647295e-05
"detection","db_band_2_4_early_egg","db_band_4_6_spawn_start",-1.86489037697378e-06
"detection","db_band_4_6_early_egg","db_band_4_6_spawn_start",-1.68232832429911e-05
"detection","db_band_6_8_early_egg","db_band_4_6_spawn_start",-5.40804101459784e-06
"detection","db_band_8_10_early_egg","db_band_4_6_spawn_start",-7.490888224584e-06
"detection","db_band_10_20_early_egg","db_band_4_6_spawn_start",-1.57873199490617e-06
"detection","db_band_0_2_late_egg","db_band_4_6_spawn_start",1.73009563629041e-06
"detection","db_band_2_4_late_egg","db_band_4_6_spawn_start",5.99307348941231e-06
"detection","db_band_4_6_late_egg","db_band_4_6_spawn_start",5.87354263354904e-06
"detection","db_band_6_8_late_egg","db_band_4_6_spawn_start",2.85431782646879e-06
"detection","db_band_8_10_late_egg","db_band_4_6_spawn_start",3.24969075036835e-06
"detection","db_band_10_20_late_egg","db_band_4_6_spawn_start",-1.07680102271684e-06
"detection","db_band_0_2_baseline","db_band_6_8_spawn_start",-1.87986095662666e-06
"detection","db_band_2_4_baseline","db_band_6_8_spawn_start",2.96339056220028e-06
"detection","db_band_4_6_baseline","db_band_6_8_spawn_start",-4.32577915705151e-06
"detection","db_band_6_8_baseline","db_band_6_8_spawn_start",1.07443000049967e-05
"detection","db_band_8_10_baseline","db_band_6_8_spawn_start",-1.21076580601925e-07
"detection","db_band_10_20_baseline","db_band_6_8_spawn_start",-2.14441294959645e-07
"detection","db_band_0_2_early_pre","db_band_6_8_spawn_start",7.04712470535261e-06
"detection","db_band_2_4_early_pre","db_band_6_8_spawn_start",-1.14261944110233e-05
"detection","db_band_4_6_early_pre","db_band_6_8_spawn_start",1.79904100153422e-06
"detection","db_band_6_8_early_pre","db_band_6_8_spawn_start",-1.34415093575363e-05
"detection","db_band_8_10_early_pre","db_band_6_8_spawn_start",8.47745300751322e-06
"detection","db_band_10_20_early_pre","db_band_6_8_spawn_start",8.40778219085e-07
"detection","db_band_0_2_immediate_pre","db_band_6_8_spawn_start",1.1210250183675e-05
"detection","db_band_2_4_immediate_pre","db_band_6_8_spawn_start",-8.25356080555828e-06
"detection","db_band_4_6_immediate_pre","db_band_6_8_spawn_start",-1.56594839364241e-05
"detection","db_band_6_8_immediate_pre","db_band_6_8_spawn_start",4.42060483551257e-06
"detection","db_band_8_10_immediate_pre","db_band_6_8_spawn_start",2.30491768845297e-06
"detection","db_band_10_20_immediate_pre","db_band_6_8_spawn_start",-1.39054586214228e-06
"detection","db_band_0_2_spawn_start","db_band_6_8_spawn_start",-7.00139257152352e-05
"detection","db_band_2_4_spawn_start","db_band_6_8_spawn_start",-0.000161839532365847
"detection","db_band_4_6_spawn_start","db_band_6_8_spawn_start",-0.000406497341624739
"detection","db_band_6_8_spawn_start","db_band_6_8_spawn_start",0.00158428928526617
"detection","db_band_8_10_spawn_start","db_band_6_8_spawn_start",-0.000323281074010027
"detection","db_band_10_20_spawn_start","db_band_6_8_spawn_start",-7.15587884740603e-05
"detection","db_band_0_2_early_egg","db_band_6_8_spawn_start",-1.20296917257395e-05
"detection","db_band_2_4_early_egg","db_band_6_8_spawn_start",2.67064172048237e-06
"detection","db_band_4_6_early_egg","db_band_6_8_spawn_start",-3.72348562576434e-07
"detection","db_band_6_8_early_egg","db_band_6_8_spawn_start",-6.02246564145708e-06
"detection","db_band_8_10_early_egg","db_band_6_8_spawn_start",8.61243269125478e-06
"detection","db_band_10_20_early_egg","db_band_6_8_spawn_start",-2.27297437272146e-06
"detection","db_band_0_2_late_egg","db_band_6_8_spawn_start",2.80897707099683e-06
"detection","db_band_2_4_late_egg","db_band_6_8_spawn_start",-2.61340655440019e-06
"detection","db_band_4_6_late_egg","db_band_6_8_spawn_start",1.18176092645993e-06
"detection","db_band_6_8_late_egg","db_band_6_8_spawn_start",6.90497024795656e-06
"detection","db_band_8_10_late_egg","db_band_6_8_spawn_start",-3.61322779130674e-06
"detection","db_band_10_20_late_egg","db_band_6_8_spawn_start",-7.39919386898093e-07
"detection","db_band_0_2_baseline","db_band_8_10_spawn_start",1.91658813712459e-06
"detection","db_band_2_4_baseline","db_band_8_10_spawn_start",2.16641690994664e-06
"detection","db_band_4_6_baseline","db_band_8_10_spawn_start",-7.39885340513478e-06
"detection","db_band_6_8_baseline","db_band_8_10_spawn_start",-6.25044250598941e-07
"detection","db_band_8_10_baseline","db_band_8_10_spawn_start",1.36116177992312e-05
"detection","db_band_10_20_baseline","db_band_8_10_spawn_start",4.78201402274617e-08
"detection","db_band_0_2_early_pre","db_band_8_10_spawn_start",-7.8544711563589e-06
"detection","db_band_2_4_early_pre","db_band_8_10_spawn_start",5.6285207240703e-06
"detection","db_band_4_6_early_pre","db_band_8_10_spawn_start",7.43908425759199e-06
"detection","db_band_6_8_early_pre","db_band_8_10_spawn_start",-2.92115323424573e-08
"detection","db_band_8_10_early_pre","db_band_8_10_spawn_start",-1.73513174501138e-05
"detection","db_band_10_20_early_pre","db_band_8_10_spawn_start",4.90142643431597e-06
"detection","db_band_0_2_immediate_pre","db_band_8_10_spawn_start",3.90364113339768e-06
"detection","db_band_2_4_immediate_pre","db_band_8_10_spawn_start",4.09775330822052e-06
"detection","db_band_4_6_immediate_pre","db_band_8_10_spawn_start",-4.95135795300764e-06
"detection","db_band_6_8_immediate_pre","db_band_8_10_spawn_start",1.52092772379413e-05
"detection","db_band_8_10_immediate_pre","db_band_8_10_spawn_start",-3.38134668480658e-05
"detection","db_band_10_20_immediate_pre","db_band_8_10_spawn_start",-7.51146949499131e-06
"detection","db_band_0_2_spawn_start","db_band_8_10_spawn_start",-7.85828544384734e-05
"detection","db_band_2_4_spawn_start","db_band_8_10_spawn_start",-6.46728492672861e-05
"detection","db_band_4_6_spawn_start","db_band_8_10_spawn_start",-0.00021559629173459
"detection","db_band_6_8_spawn_start","db_band_8_10_spawn_start",-0.000323281074010027
"detection","db_band_8_10_spawn_start","db_band_8_10_spawn_start",0.0014775689773134
"detection","db_band_10_20_spawn_start","db_band_8_10_spawn_start",-0.000137832145655079
"detection","db_band_0_2_early_egg","db_band_8_10_spawn_start",-7.38577912933153e-06
"detection","db_band_2_4_early_egg","db_band_8_10_spawn_start",4.83179447543402e-06
"detection","db_band_4_6_early_egg","db_band_8_10_spawn_start",9.65822430952453e-07
"detection","db_band_6_8_early_egg","db_band_8_10_spawn_start",-1.3433007926504e-06
"detection","db_band_8_10_early_egg","db_band_8_10_spawn_start",-2.49688490981147e-05
"detection","db_band_10_20_early_egg","db_band_8_10_spawn_start",1.72611793717232e-06
"detection","db_band_0_2_late_egg","db_band_8_10_spawn_start",-1.5807909350418e-06
"detection","db_band_2_4_late_egg","db_band_8_10_spawn_start",2.94809993726384e-06
"detection","db_band_4_6_late_egg","db_band_8_10_spawn_start",1.52029737376995e-06
"detection","db_band_6_8_late_egg","db_band_8_10_spawn_start",-8.93020595607443e-07
"detection","db_band_8_10_late_egg","db_band_8_10_spawn_start",9.53331576401277e-06
"detection","db_band_10_20_late_egg","db_band_8_10_spawn_start",-1.45325219970121e-07
"detection","db_band_0_2_baseline","db_band_10_20_spawn_start",-3.35821933198521e-07
"detection","db_band_2_4_baseline","db_band_10_20_spawn_start",6.52091440657634e-07
"detection","db_band_4_6_baseline","db_band_10_20_spawn_start",5.79241144067971e-10
"detection","db_band_6_8_baseline","db_band_10_20_spawn_start",-9.68112423483911e-07
"detection","db_band_8_10_baseline","db_band_10_20_spawn_start",-1.97970917016071e-06
"detection","db_band_10_20_baseline","db_band_10_20_spawn_start",2.11890870483573e-06
"detection","db_band_0_2_early_pre","db_band_10_20_spawn_start",1.10345412015363e-06
"detection","db_band_2_4_early_pre","db_band_10_20_spawn_start",-1.05470404301042e-06
"detection","db_band_4_6_early_pre","db_band_10_20_spawn_start",-1.73601102239291e-06
"detection","db_band_6_8_early_pre","db_band_10_20_spawn_start",-5.64306685553734e-07
"detection","db_band_8_10_early_pre","db_band_10_20_spawn_start",4.23162048796623e-06
"detection","db_band_10_20_early_pre","db_band_10_20_spawn_start",-4.57810205436361e-07
"detection","db_band_0_2_immediate_pre","db_band_10_20_spawn_start",-9.77540960267807e-06
"detection","db_band_2_4_immediate_pre","db_band_10_20_spawn_start",2.02062161427584e-06
"detection","db_band_4_6_immediate_pre","db_band_10_20_spawn_start",3.75456578300416e-07
"detection","db_band_6_8_immediate_pre","db_band_10_20_spawn_start",-4.20598011883097e-06
"detection","db_band_8_10_immediate_pre","db_band_10_20_spawn_start",-6.12762680165069e-06
"detection","db_band_10_20_immediate_pre","db_band_10_20_spawn_start",-2.9352500758028e-06
"detection","db_band_0_2_spawn_start","db_band_10_20_spawn_start",-9.18074683412606e-05
"detection","db_band_2_4_spawn_start","db_band_10_20_spawn_start",-6.45669704889766e-05
"detection","db_band_4_6_spawn_start","db_band_10_20_spawn_start",-4.43935964721943e-05
"detection","db_band_6_8_spawn_start","db_band_10_20_spawn_start",-7.15587884740603e-05
"detection","db_band_8_10_spawn_start","db_band_10_20_spawn_start",-0.000137832145655079
"detection","db_band_10_20_spawn_start","db_band_10_20_spawn_start",0.000178713546043002
"detection","db_band_0_2_early_egg","db_band_10_20_spawn_start",-4.88688727818735e-06
"detection","db_band_2_4_early_egg","db_band_10_20_spawn_start",-2.68318160135251e-06
"detection","db_band_4_6_early_egg","db_band_10_20_spawn_start",8.00644664420422e-07
"detection","db_band_6_8_early_egg","db_band_10_20_spawn_start",2.77565117709216e-06
"detection","db_band_8_10_early_egg","db_band_10_20_spawn_start",-6.16126470789585e-06
"detection","db_band_10_20_early_egg","db_band_10_20_spawn_start",-3.83987855148981e-06
"detection","db_band_0_2_late_egg","db_band_10_20_spawn_start",2.5568273883424e-06
"detection","db_band_2_4_late_egg","db_band_10_20_spawn_start",-5.26111075500374e-07
"detection","db_band_4_6_late_egg","db_band_10_20_spawn_start",-3.90320849957313e-06
"detection","db_band_6_8_late_egg","db_band_10_20_spawn_start",-7.44541291512438e-07
"detection","db_band_8_10_late_egg","db_band_10_20_spawn_start",-4.8109619058601e-07
"detection","db_band_10_20_late_egg","db_band_10_20_spawn_start",1.75121923133589e-06
"detection","db_band_0_2_baseline","db_band_0_2_early_egg",2.17596395495076e-05
"detection","db_band_2_4_baseline","db_band_0_2_early_egg",2.77285250187574e-06
"detection","db_band_4_6_baseline","db_band_0_2_early_egg",3.47106111945498e-07
"detection","db_band_6_8_baseline","db_band_0_2_early_egg",-7.33071220522877e-07
"detection","db_band_8_10_baseline","db_band_0_2_early_egg",-1.96341135801335e-06
"detection","db_band_10_20_baseline","db_band_0_2_early_egg",5.14230084686203e-08
"detection","db_band_0_2_early_pre","db_band_0_2_early_egg",9.47556258349378e-06
"detection","db_band_2_4_early_pre","db_band_0_2_early_egg",5.17815604692235e-06
"detection","db_band_4_6_early_pre","db_band_0_2_early_egg",3.60183640092658e-06
"detection","db_band_6_8_early_pre","db_band_0_2_early_egg",5.91310830355556e-06
"detection","db_band_8_10_early_pre","db_band_0_2_early_egg",-1.61197691612483e-06
"detection","db_band_10_20_early_pre","db_band_0_2_early_egg",-3.03529039308011e-06
"detection","db_band_0_2_immediate_pre","db_band_0_2_early_egg",-2.2235980491822e-05
"detection","db_band_2_4_immediate_pre","db_band_0_2_early_egg",1.65415558146978e-05
"detection","db_band_4_6_immediate_pre","db_band_0_2_early_egg",1.14880370362995e-05
"detection","db_band_6_8_immediate_pre","db_band_0_2_early_egg",2.44623619289601e-06
"detection","db_band_8_10_immediate_pre","db_band_0_2_early_egg",9.50980545094147e-06
"detection","db_band_10_20_immediate_pre","db_band_0_2_early_egg",-9.01808295116456e-07
"detection","db_band_0_2_spawn_start","db_band_0_2_early_egg",-4.17780859745838e-07
"detection","db_band_2_4_spawn_start","db_band_0_2_early_egg",-1.093157531144e-05
"detection","db_band_4_6_spawn_start","db_band_0_2_early_egg",2.40854465647295e-05
"detection","db_band_6_8_spawn_start","db_band_0_2_early_egg",-1.20296917257395e-05
"detection","db_band_8_10_spawn_start","db_band_0_2_early_egg",-7.38577912933153e-06
"detection","db_band_10_20_spawn_start","db_band_0_2_early_egg",-4.88688727818735e-06
"detection","db_band_0_2_early_egg","db_band_0_2_early_egg",0.00137478057047323
"detection","db_band_2_4_early_egg","db_band_0_2_early_egg",-0.000210553362732119
"detection","db_band_4_6_early_egg","db_band_0_2_early_egg",-0.000157580027912807
"detection","db_band_6_8_early_egg","db_band_0_2_early_egg",-1.8615137213547e-05
"detection","db_band_8_10_early_egg","db_band_0_2_early_egg",-3.05802086113952e-05
"detection","db_band_10_20_early_egg","db_band_0_2_early_egg",-3.64155707926376e-05
"detection","db_band_0_2_late_egg","db_band_0_2_early_egg",-1.45965245646201e-05
"detection","db_band_2_4_late_egg","db_band_0_2_early_egg",1.2354940143797e-05
"detection","db_band_4_6_late_egg","db_band_0_2_early_egg",4.95191638529159e-06
"detection","db_band_6_8_late_egg","db_band_0_2_early_egg",8.2493079804857e-06
"detection","db_band_8_10_late_egg","db_band_0_2_early_egg",-9.99849971342017e-07
"detection","db_band_10_20_late_egg","db_band_0_2_early_egg",4.07531692765795e-07
"detection","db_band_0_2_baseline","db_band_2_4_early_egg",-1.16713032372935e-06
"detection","db_band_2_4_baseline","db_band_2_4_early_egg",1.18271010329169e-05
"detection","db_band_4_6_baseline","db_band_2_4_early_egg",1.57035087414003e-06
"detection","db_band_6_8_baseline","db_band_2_4_early_egg",-2.0914045845122e-06
"detection","db_band_8_10_baseline","db_band_2_4_early_egg",3.31863932299018e-07
"detection","db_band_10_20_baseline","db_band_2_4_early_egg",-5.62724295233732e-07
"detection","db_band_0_2_early_pre","db_band_2_4_early_egg",8.27314932360239e-06
"detection","db_band_2_4_early_pre","db_band_2_4_early_egg",-1.24380233192929e-05
"detection","db_band_4_6_early_pre","db_band_2_4_early_egg",3.52984973912929e-06
"detection","db_band_6_8_early_pre","db_band_2_4_early_egg",-1.30424797905351e-06
"detection","db_band_8_10_early_pre","db_band_2_4_early_egg",1.07945446271872e-06
"detection","db_band_10_20_early_pre","db_band_2_4_early_egg",1.45227842629985e-06
"detection","db_band_0_2_immediate_pre","db_band_2_4_early_egg",1.66630607082491e-05
"detection","db_band_2_4_immediate_pre","db_band_2_4_early_egg",-2.38178989003516e-05
"detection","db_band_4_6_immediate_pre","db_band_2_4_early_egg",1.07915034718245e-05
"detection","db_band_6_8_immediate_pre","db_band_2_4_early_egg",-7.18912364132052e-07
"detection","db_band_8_10_immediate_pre","db_band_2_4_early_egg",2.30119735847746e-06
"detection","db_band_10_20_immediate_pre","db_band_2_4_early_egg",-1.58682992791481e-06
"detection","db_band_0_2_spawn_start","db_band_2_4_early_egg",1.24055322909579e-05
"detection","db_band_2_4_spawn_start","db_band_2_4_early_egg",-4.1376085679306e-05
"detection","db_band_4_6_spawn_start","db_band_2_4_early_egg",-1.86489037697378e-06
"detection","db_band_6_8_spawn_start","db_band_2_4_early_egg",2.67064172048237e-06
"detection","db_band_8_10_spawn_start","db_band_2_4_early_egg",4.83179447543402e-06
"detection","db_band_10_20_spawn_start","db_band_2_4_early_egg",-2.68318160135251e-06
"detection","db_band_0_2_early_egg","db_band_2_4_early_egg",-0.000210553362732119
"detection","db_band_2_4_early_egg","db_band_2_4_early_egg",0.000823135242200547
"detection","db_band_4_6_early_egg","db_band_2_4_early_egg",-0.000177221582830305
"detection","db_band_6_8_early_egg","db_band_2_4_early_egg",-6.12529377983056e-05
"detection","db_band_8_10_early_egg","db_band_2_4_early_egg",-1.75413293473989e-05
"detection","db_band_10_20_early_egg","db_band_2_4_early_egg",-2.17246340587119e-05
"detection","db_band_0_2_late_egg","db_band_2_4_early_egg",8.72952798446444e-06
"detection","db_band_2_4_late_egg","db_band_2_4_early_egg",-1.38493380990031e-05
"detection","db_band_4_6_late_egg","db_band_2_4_early_egg",8.47053057100249e-06
"detection","db_band_6_8_late_egg","db_band_2_4_early_egg",-3.08712806168081e-06
"detection","db_band_8_10_late_egg","db_band_2_4_early_egg",4.33237587781367e-06
"detection","db_band_10_20_late_egg","db_band_2_4_early_egg",5.73290036869123e-07
"detection","db_band_0_2_baseline","db_band_4_6_early_egg",8.95758703138536e-07
"detection","db_band_2_4_baseline","db_band_4_6_early_egg",2.61803756670967e-06
"detection","db_band_4_6_baseline","db_band_4_6_early_egg",8.70441673225986e-06
"detection","db_band_6_8_baseline","db_band_4_6_early_egg",-1.08362904356728e-06
"detection","db_band_8_10_baseline","db_band_4_6_early_egg",1.41881794423839e-06
"detection","db_band_10_20_baseline","db_band_4_6_early_egg",-3.38626971026455e-07
"detection","db_band_0_2_early_pre","db_band_4_6_early_egg",5.70256434154465e-06
"detection","db_band_2_4_early_pre","db_band_4_6_early_egg",8.77270651370031e-06
"detection","db_band_4_6_early_pre","db_band_4_6_early_egg",6.41832050081702e-06
"detection","db_band_6_8_early_pre","db_band_4_6_early_egg",2.60003270774617e-06
"detection","db_band_8_10_early_pre","db_band_4_6_early_egg",2.49238306000032e-06
"detection","db_band_10_20_early_pre","db_band_4_6_early_egg",-2.88230328596686e-06
"detection","db_band_0_2_immediate_pre","db_band_4_6_early_egg",7.70677607789599e-06
"detection","db_band_2_4_immediate_pre","db_band_4_6_early_egg",1.41712324075684e-05
"detection","db_band_4_6_immediate_pre","db_band_4_6_early_egg",-1.21617900433178e-05
"detection","db_band_6_8_immediate_pre","db_band_4_6_early_egg",1.29318034622711e-05
"detection","db_band_8_10_immediate_pre","db_band_4_6_early_egg",4.21099002552772e-06
"detection","db_band_10_20_immediate_pre","db_band_4_6_early_egg",-2.96027132487386e-06
"detection","db_band_0_2_spawn_start","db_band_4_6_early_egg",-6.6546937339481e-06
"detection","db_band_2_4_spawn_start","db_band_4_6_early_egg",1.53639343938257e-05
"detection","db_band_4_6_spawn_start","db_band_4_6_early_egg",-1.68232832429911e-05
"detection","db_band_6_8_spawn_start","db_band_4_6_early_egg",-3.72348562576434e-07
"detection","db_band_8_10_spawn_start","db_band_4_6_early_egg",9.65822430952453e-07
"detection","db_band_10_20_spawn_start","db_band_4_6_early_egg",8.00644664420422e-07
"detection","db_band_0_2_early_egg","db_band_4_6_early_egg",-0.000157580027912807
"detection","db_band_2_4_early_egg","db_band_4_6_early_egg",-0.000177221582830305
"detection","db_band_4_6_early_egg","db_band_4_6_early_egg",0.000660728588335751
"detection","db_band_6_8_early_egg","db_band_4_6_early_egg",-0.000145328840115909
"detection","db_band_8_10_early_egg","db_band_4_6_early_egg",-7.3652303108185e-05
"detection","db_band_10_20_early_egg","db_band_4_6_early_egg",-1.43042932620802e-05
"detection","db_band_0_2_late_egg","db_band_4_6_early_egg",6.58667087423245e-06
"detection","db_band_2_4_late_egg","db_band_4_6_early_egg",1.717690437886e-06
"detection","db_band_4_6_late_egg","db_band_4_6_early_egg",-4.52441411897577e-06
"detection","db_band_6_8_late_egg","db_band_4_6_early_egg",5.49622013066871e-06
"detection","db_band_8_10_late_egg","db_band_4_6_early_egg",2.55861649318932e-06
"detection","db_band_10_20_late_egg","db_band_4_6_early_egg",-3.51150313954576e-06
"detection","db_band_0_2_baseline","db_band_6_8_early_egg",-3.37061401238513e-06
"detection","db_band_2_4_baseline","db_band_6_8_early_egg",-8.72703452132216e-07
"detection","db_band_4_6_baseline","db_band_6_8_early_egg",-1.88551535770962e-06
"detection","db_band_6_8_baseline","db_band_6_8_early_egg",1.29690240570285e-05
"detection","db_band_8_10_baseline","db_band_6_8_early_egg",-1.74573565372289e-07
"detection","db_band_10_20_baseline","db_band_6_8_early_egg",-1.17186021915486e-06
"detection","db_band_0_2_early_pre","db_band_6_8_early_egg",4.4695419999105e-07
"detection","db_band_2_4_early_pre","db_band_6_8_early_egg",-4.75054559465121e-06
"detection","db_band_4_6_early_pre","db_band_6_8_early_egg",3.82851103092049e-06
"detection","db_band_6_8_early_pre","db_band_6_8_early_egg",3.2020140628969e-06
