"model_version_id","analysis_taxon_id","unit_label","region","outcome","band","band_label","contrast","contrast_type","period","minimum_day","maximum_day","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","n","status","bh_family_id","bh_family_size","p_value_bh_13","significant_nominal_0_05","significant_bh_0_05","timing_group","species"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_12_14","12–<14 km","within_band_12_14_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.00133234307700634,0.0159940563432601,-0.0326801174765006,0.0300154313224879,0.99866854409798,0.967848107771944,1.03047043535243,0.933611102053652,83359,"completed","bald_eagle__positive_numeric_count_given_detection__early_pre__13_bands",13,0.933611102053652,FALSE,FALSE,"pre_spawn","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_12_14","12–<14 km","within_band_12_14_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.0543649265963242,0.0158129089158696,-0.0853576585622409,-0.0233721946304075,0.947086426405691,0.918183829359298,0.976898819605441,0.000586007752148677,83359,"completed","bald_eagle__positive_numeric_count_given_detection__immediate_pre__13_bands",13,0.0076181007779328,TRUE,TRUE,"pre_spawn","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_12_14","12–<14 km","within_band_12_14_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.0264604758995303,0.017843214705254,-0.0614325340902435,0.00851158229118294,0.973886535064122,0.940416389646532,1.00854790879994,0.138089472857639,83359,"completed","bald_eagle__positive_numeric_count_given_detection__spawn_start__13_bands",13,0.299193857858218,FALSE,FALSE,"post_onset_period","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_12_14","12–<14 km","within_band_12_14_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.0213567974129564,0.0131344876797481,-0.0470999202206478,0.00438632539473505,0.978869644098209,0.953992069729756,1.00439595940078,0.103947704597386,83359,"completed","bald_eagle__positive_numeric_count_given_detection__early_egg__13_bands",13,0.229090536429057,FALSE,FALSE,"post_onset_period","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_12_14","12–<14 km","within_band_12_14_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.0227177783427094,0.0120931762013384,-0.0464199681560295,0.000984411470610704,0.977538327333738,0.954640959189062,1.00098489616261,0.0603043569930027,83359,"completed","bald_eagle__positive_numeric_count_given_detection__active_0_14__13_bands",13,0.111993805844148,FALSE,FALSE,"post_onset_composite","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_14_16","14–<16 km","within_band_14_16_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0108075633900578,0.0147866354702635,-0.0397888363642968,0.0181737095841811,0.989250628496985,0.960992344365787,1.01833985641948,0.464839759911387,83359,"completed","bald_eagle__positive_numeric_count_given_detection__early_pre__13_bands",13,0.839834645760988,FALSE,FALSE,"pre_spawn","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_14_16","14–<16 km","within_band_14_16_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.0200483384001023,0.0123933552849055,-0.0443388684061263,0.0042421916059217,0.980151293216253,0.956629730948907,1.00425120243812,0.105734093736488,83359,"completed","bald_eagle__positive_numeric_count_given_detection__early_egg__13_bands",13,0.229090536429057,FALSE,FALSE,"post_onset_period","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_14_16","14–<16 km","within_band_14_16_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.013318231496714,0.0113707311629149,-0.0356044550539145,0.00896799206048649,0.986770063734956,0.965021927547738,1.00900832497956,0.241489021908051,83359,"completed","bald_eagle__positive_numeric_count_given_detection__active_0_14__13_bands",13,0.348817476089407,FALSE,FALSE,"post_onset_composite","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_16_18","16–<18 km","within_band_16_18_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.00227126361722119,0.0159413143626218,-0.0335156656341909,0.0289731383997485,0.997731313750325,0.967039761821584,1.02939694285457,0.886703593634137,83359,"completed","bald_eagle__positive_numeric_count_given_detection__spawn_start__13_bands",13,0.886703593634137,FALSE,FALSE,"post_onset_period","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_16_18","16–<18 km","within_band_16_18_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.000413829200800829,0.0109311941644556,-0.0218385760711483,0.0210109176695466,0.999586256414692,0.978398159179337,1.02123320106328,0.969801188124601,83359,"completed","bald_eagle__positive_numeric_count_given_detection__late_egg__13_bands",13,0.969801188124601,FALSE,FALSE,"post_onset_period","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_16_18","16–<18 km","within_band_16_18_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.000313236441800884,0.0104760158899392,-0.020845850287551,0.0202193774039492,0.999686812611611,0.979369922526036,1.02042517369936,0.976146534322167,83359,"completed","bald_eagle__positive_numeric_count_given_detection__active_0_14__13_bands",13,0.976146534322167,FALSE,FALSE,"post_onset_composite","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_18_20","18–<20 km","within_band_18_20_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0081477670515569,0.0139078915006811,-0.0354067334937827,0.0191111993906689,0.99188533603598,0.965212752053252,1.01929498729719,0.557984592112216,83359,"completed","bald_eagle__positive_numeric_count_given_detection__early_pre__13_bands",13,0.839834645760988,FALSE,FALSE,"pre_spawn","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_18_20","18–<20 km","within_band_18_20_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.013950592794075,0.0166180095960588,-0.0465212930970913,0.0186201075089412,0.986146265790881,0.954544235150499,1.01879454269605,0.401196426469073,83359,"completed","bald_eagle__positive_numeric_count_given_detection__spawn_start__13_bands",13,0.545930528137683,FALSE,FALSE,"post_onset_period","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_18_20","18–<20 km","within_band_18_20_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.0101052177038124,0.0114666543033183,-0.0325794471614874,0.0123690117538626,0.989945668459113,0.967945546250337,1.01244582435168,0.378171734199588,83359,"completed","bald_eagle__positive_numeric_count_given_detection__early_egg__13_bands",13,0.546248060510516,FALSE,FALSE,"post_onset_period","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_18_20","18–<20 km","within_band_18_20_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.0345518103931969,0.011368368465568,-0.0568334031486911,-0.0122702176377028,0.966038287566371,0.944751448873346,0.98780475452785,0.00237133569098241,83359,"completed","bald_eagle__positive_numeric_count_given_detection__late_egg__13_bands",13,0.0154136819913857,TRUE,TRUE,"post_onset_period","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_18_20","18–<20 km","within_band_18_20_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.0111306510612158,0.010610953974632,-0.0319277386931067,0.00966643657067517,0.988931065441454,0.968576570159238,1.00971330747179,0.294188513644262,83359,"completed","bald_eagle__positive_numeric_count_given_detection__active_0_14__13_bands",13,0.382445067737541,FALSE,FALSE,"post_onset_composite","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_22_24","22–<24 km","within_band_22_24_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.00333274261404584,0.0135302922981375,-0.029851628218695,0.0231861429906034,0.996672804808199,0.970589530963292,1.02345703116986,0.805436759301484,83359,"completed","bald_eagle__positive_numeric_count_given_detection__early_pre__13_bands",13,0.933611102053652,FALSE,FALSE,"pre_spawn","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_22_24","22–<24 km","within_band_22_24_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.00455187512573183,0.0130170783234969,-0.0300648798237228,0.0209611295722591,0.995458468956906,0.970382573255807,1.02118235707104,0.726575222100236,83359,"completed","bald_eagle__positive_numeric_count_given_detection__immediate_pre__13_bands",13,0.787123157275256,FALSE,FALSE,"pre_spawn","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_22_24","22–<24 km","within_band_22_24_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.00939313973139197,0.0156497798202064,-0.0400661445449782,0.0212798650821942,0.990650838001569,0.96072589027378,1.02150789602802,0.548366912267805,83359,"completed","bald_eagle__positive_numeric_count_given_detection__spawn_start__13_bands",13,0.648069987225588,FALSE,FALSE,"post_onset_period","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_22_24","22–<24 km","within_band_22_24_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.00108473544297951,0.0110172746771859,-0.0226781970180489,0.0205087261320899,0.998915852669843,0.977577020361396,1.02072047514603,0.921568865126086,83359,"completed","bald_eagle__positive_numeric_count_given_detection__early_egg__13_bands",13,0.971962576651075,FALSE,FALSE,"post_onset_period","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_22_24","22–<24 km","within_band_22_24_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.0124175230947987,0.0107377409463133,-0.0334631086248939,0.00862806243529637,0.987659256213573,0.967090587874958,1.00866539144777,0.247502372150307,83359,"completed","bald_eagle__positive_numeric_count_given_detection__late_egg__13_bands",13,0.459647262564856,FALSE,FALSE,"post_onset_period","Bald Eagle"
"SOG_BALD_EAGLE_DISTANCE_BAND_v2","atx_fc0a9b777dcd","Bald Eagle","SoG","positive_numeric_count_given_detection","band_22_24","22–<24 km","within_band_22_24_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.0033003099198895,0.0103542051845118,-0.0235941791700706,0.0169935593302916,0.996705130116646,0.976681987238281,1.01713877124927,0.749922906418585,83359,"completed","bald_eagle__positive_numeric_count_given_detection__active_0_14__13_bands",13,0.812416481953467,FALSE,FALSE,"post_onset_composite","Bald Eagle"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_0_2","0–<2 km","within_band_0_2_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0258296821759457,0.0729152444567173,-0.168740935235045,0.117081570883154,0.974501050373748,0.844727714228458,1.12421112884513,0.723157117595513,217037,"completed","glaucous_winged_gull__detection__early_pre__13_bands",13,0.954541318766975,FALSE,FALSE,"pre_spawn","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_2_4","2–<4 km","within_band_2_4_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0904762106763378,0.0562685375393488,-0.200760517716201,0.0198080963635259,0.913496065096023,0.818108330547148,1.02000557846395,0.10784918272253,217037,"completed","glaucous_winged_gull__detection__early_pre__13_bands",13,0.701019687696445,FALSE,FALSE,"pre_spawn","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_2_4","2–<4 km","within_band_2_4_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.0691486214022293,0.0563838713550802,-0.179658978567126,0.0413617357626676,0.93318797806557,0.835555105030258,1.0422290488843,0.220051911261587,217037,"completed","glaucous_winged_gull__detection__immediate_pre__13_bands",13,0.572134969280126,FALSE,FALSE,"pre_spawn","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_2_4","2–<4 km","within_band_2_4_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.0100964455942168,0.0658528742757046,-0.139165707453042,0.118972816264608,0.989954352409099,0.870083837135208,1.12633929976271,0.878147331522842,217037,"completed","glaucous_winged_gull__detection__spawn_start__13_bands",13,0.918493097690197,FALSE,FALSE,"post_onset_period","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_2_4","2–<4 km","within_band_2_4_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.0977676625269026,0.0467237252312392,-0.189344481203677,-0.0061908438501284,0.906859576741873,0.827501398912475,0.993828279939178,0.0363971253997886,217037,"completed","glaucous_winged_gull__detection__early_egg__13_bands",13,0.0591453287746565,TRUE,FALSE,"post_onset_period","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_2_4","2–<4 km","within_band_2_4_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.111336889589659,0.0434048334576937,-0.196408799921697,-0.0262649792576198,0.894637304160788,0.821676264817921,0.974076945222996,0.0103151886054824,217037,"completed","glaucous_winged_gull__detection__late_egg__13_bands",13,0.0268194903742542,TRUE,TRUE,"post_onset_period","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_2_4","2–<4 km","within_band_2_4_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.0743886713448531,0.0430959902331906,-0.158855260079997,0.0100779173902904,0.928310815901115,0.853119830529308,1.0101288706234,0.0843265748458615,217037,"completed","glaucous_winged_gull__detection__active_0_14__13_bands",13,0.121805052555133,FALSE,FALSE,"post_onset_composite","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_4_6","4–<6 km","within_band_4_6_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.0283533048491103,0.059297591769792,-0.144574449087861,0.0878678393896408,0.972044877957748,0.865390482472698,1.09184381374763,0.632541510408858,217037,"completed","glaucous_winged_gull__detection__spawn_start__13_bands",13,0.918493097690197,FALSE,FALSE,"post_onset_period","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_4_6","4–<6 km","within_band_4_6_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.00657803448491099,0.0387260600038797,-0.0824797173556523,0.0693236483858304,0.993443553422661,0.920830114537115,1.07178303386956,0.865119712638311,217037,"completed","glaucous_winged_gull__detection__late_egg__13_bands",13,0.865119712638311,FALSE,FALSE,"post_onset_period","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_6_8","6–<8 km","within_band_6_8_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.00758992745446782,0.041433252709638,-0.0887976105277049,0.0736177556187693,0.992438803310821,0.915030747425306,1.07639528080166,0.854653297953907,217037,"completed","glaucous_winged_gull__detection__early_pre__13_bands",13,0.954541318766975,FALSE,FALSE,"pre_spawn","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_6_8","6–<8 km","within_band_6_8_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.0312361940449952,0.0418232236702377,-0.113208206156024,0.0507358180660338,0.969246615759139,0.892964720007931,1.05204492530478,0.455146612316239,217037,"completed","glaucous_winged_gull__detection__immediate_pre__13_bands",13,0.739613245013888,FALSE,FALSE,"pre_spawn","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_6_8","6–<8 km","within_band_6_8_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.171168674157036,0.0534378554943646,-0.275904946337047,-0.0664324019770256,0.842679423242055,0.758885062137928,0.935726166957414,0.00135940161130714,217037,"completed","glaucous_winged_gull__detection__spawn_start__13_bands",13,0.00589074031566427,TRUE,TRUE,"post_onset_period","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_6_8","6–<8 km","within_band_6_8_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.0858154215190877,0.0374669442089855,-0.159249282779471,-0.0123815602587046,0.917763615001263,0.852783748167096,0.987694775880211,0.0219963889802896,217037,"completed","glaucous_winged_gull__detection__early_egg__13_bands",13,0.0408504366776807,TRUE,TRUE,"post_onset_period","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_6_8","6–<8 km","within_band_6_8_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.120073774196054,0.0347709545194511,-0.188223592762259,-0.0519239556298499,0.886855007288506,0.828429455692666,0.949401060703567,0.000553817826140885,217037,"completed","glaucous_winged_gull__detection__late_egg__13_bands",13,0.0023998772466105,TRUE,TRUE,"post_onset_period","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_6_8","6–<8 km","within_band_6_8_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.108576288889207,0.0343467992645554,-0.175894778431963,-0.041257799346452,0.897110452646387,0.83870622867884,0.959581718518016,0.00157133343778189,217037,"completed","glaucous_winged_gull__detection__active_0_14__13_bands",13,0.00340455578186076,TRUE,TRUE,"post_onset_composite","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_8_10","8–<10 km","within_band_8_10_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0210099686658146,0.0427683417556421,-0.104834378185374,0.0628144408537444,0.979209203111497,0.900473648316345,1.06482923209475,0.623249295393057,217037,"completed","glaucous_winged_gull__detection__early_pre__13_bands",13,0.954541318766975,FALSE,FALSE,"pre_spawn","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_8_10","8–<10 km","within_band_8_10_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.114264341903365,0.0431457237820902,-0.198828406603175,-0.0297002772035551,0.892022125887306,0.819690534749214,0.970736441791359,0.00808892609498083,217037,"completed","glaucous_winged_gull__detection__immediate_pre__13_bands",13,0.0525780196173754,TRUE,FALSE,"pre_spawn","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_8_10","8–<10 km","within_band_8_10_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.154909153523473,0.0538072784262253,-0.260369481344994,-0.0494488257019523,0.856492983319072,0.770766749250721,0.951753862226066,0.00398985380713386,217037,"completed","glaucous_winged_gull__detection__spawn_start__13_bands",13,0.012967024873185,TRUE,TRUE,"post_onset_period","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_8_10","8–<10 km","within_band_8_10_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.110441269896037,0.0375184448318013,-0.18397607052232,-0.0369064692697535,0.89543891786597,0.831955711854114,0.963766272896963,0.00324363808466743,217037,"completed","glaucous_winged_gull__detection__early_egg__13_bands",13,0.0105418237751691,TRUE,TRUE,"post_onset_period","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_8_10","8–<10 km","within_band_8_10_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.0376423352159891,0.0343764615223195,-0.105018961715662,0.0297342912836841,0.963057330991702,0.900307451050518,1.03018076957448,0.273515236541666,217037,"completed","glaucous_winged_gull__detection__late_egg__13_bands",13,0.395077563893518,FALSE,FALSE,"post_onset_period","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_8_10","8–<10 km","within_band_8_10_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.122299372196687,0.034399938960708,-0.189722013630051,-0.0548767307633227,0.884883419352338,0.827189049266286,0.946601827646559,0.000377662063114615,217037,"completed","glaucous_winged_gull__detection__active_0_14__13_bands",13,0.0012274017051225,TRUE,TRUE,"post_onset_composite","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_10_12","10–<12 km","within_band_10_12_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0290024084158337,0.0408053479290561,-0.10897942073341,0.0509746039017424,0.971414124894628,0.896748871742443,1.05229616872696,0.477239057582276,217037,"completed","glaucous_winged_gull__detection__early_pre__13_bands",13,0.954541318766975,FALSE,FALSE,"pre_spawn","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_10_12","10–<12 km","within_band_10_12_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.0021830117961695,0.0413339648466199,-0.0831960942337892,0.0788300706414503,0.997819369241156,0.920170689361045,1.08202043940802,0.957880110985609,217037,"completed","glaucous_winged_gull__detection__immediate_pre__13_bands",13,0.957880110985609,FALSE,FALSE,"pre_spawn","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_10_12","10–<12 km","within_band_10_12_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.0509884978893162,0.0320359882779967,-0.113777881123337,0.0118008853447047,0.950289600805736,0.892456165229466,1.01187079050245,0.111474477126497,217037,"completed","glaucous_winged_gull__detection__late_egg__13_bands",13,0.241528033774077,FALSE,FALSE,"post_onset_period","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_12_14","12–<14 km","within_band_12_14_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0228687192444775,0.0543958844674198,-0.129482693707822,0.083745255218867,0.977390787952241,0.878549792724087,1.08735186131211,0.674184011000426,217037,"completed","glaucous_winged_gull__detection__early_pre__13_bands",13,0.954541318766975,FALSE,FALSE,"pre_spawn","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_12_14","12–<14 km","within_band_12_14_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.00674733517259317,0.0637193198487939,-0.131634907195617,0.118140236850431,0.993275376982489,0.876660999282924,1.12540192312274,0.915668428021516,217037,"completed","glaucous_winged_gull__detection__spawn_start__13_bands",13,0.918493097690197,FALSE,FALSE,"post_onset_period","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_12_14","12–<14 km","within_band_12_14_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.0326740142372761,0.0455176844223242,-0.121887036364691,0.0565390078901392,0.967854014798504,0.885248363727926,1.05816789089201,0.472861370461276,217037,"completed","glaucous_winged_gull__detection__early_egg__13_bands",13,0.614719781599659,FALSE,FALSE,"post_onset_period","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_12_14","12–<14 km","within_band_12_14_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.0257602331533606,0.0416962246710006,-0.107483331799812,0.0559628654930909,0.97456873086935,0.898091491894819,1.05755841109731,0.536702352351055,217037,"completed","glaucous_winged_gull__detection__active_0_14__13_bands",13,0.697713058056372,FALSE,FALSE,"post_onset_composite","Glaucous-winged Gull"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_14_16","14–<16 km","within_band_14_16_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.0464173435377128,0.046008529486834,-0.136592404313557,0.0437577172381309,0.954643464760497,0.872325709876887,1.04472920434564,0.313029495107938,217037,"completed","glaucous_winged_gull__detection__immediate_pre__13_bands",13,0.586136734976734,FALSE,FALSE,"pre_spawn","Glaucous-winged Gull"
