effort_frame,period_id,region,event_time_stratum,distance_stratum,independent_events,herring_source_events,unique_observer_clusters,unique_generalized_locations,suppressed_below_20
candidate_primary,start_2005,WCVI,early_egg,ring_1_2,163,44,53,51,false
candidate_primary,start_2005,WCVI,early_egg,ring_2_3,181,58,85,57,false
candidate_primary,start_2005,WCVI,early_egg,ring_3_4,157,62,73,61,false
candidate_primary,start_2005,WCVI,early_egg,ring_4_5,212,71,110,77,false
candidate_primary,start_2005,WCVI,early_egg,ring_5_10,442,155,189,130,false
candidate_primary,start_2005,WCVI,early_egg,ring_10_20,775,253,219,215,false
candidate_primary,start_2005,WCVI,late_egg,ring_0_0p5,31,13,17,8,false
candidate_primary,start_2005,WCVI,late_egg,ring_0p5_1,81,24,31,28,false
candidate_primary,start_2005,WCVI,late_egg,ring_1_2,159,46,54,56,false
candidate_primary,start_2005,WCVI,late_egg,ring_2_3,225,54,110,57,false
candidate_primary,start_2005,WCVI,late_egg,ring_3_4,156,49,50,57,false
candidate_primary,start_2005,WCVI,late_egg,ring_4_5,175,61,64,68,false
candidate_primary,start_2005,WCVI,late_egg,ring_5_10,542,142,148,132,false
candidate_primary,start_2005,WCVI,late_egg,ring_10_20,1029,267,248,215,false
candidate_primary,start_2005,WCVI,post,ring_0_0p5,129,17,74,17,false
candidate_primary,start_2005,WCVI,post,ring_0p5_1,279,32,85,43,false
candidate_primary,start_2005,WCVI,post,ring_1_2,538,71,185,89,false
candidate_primary,start_2005,WCVI,post,ring_2_3,587,67,258,100,false
candidate_primary,start_2005,WCVI,post,ring_3_4,623,83,222,121,false
candidate_primary,start_2005,WCVI,post,ring_4_5,624,91,239,127,false
candidate_primary,start_2005,WCVI,post,ring_5_10,1750,184,507,256,false
candidate_primary,start_2005,WCVI,post,ring_10_20,3160,311,720,440,false
candidate_primary,start_2010,A27,early_pre,ring_0_0p5,,,,,true
candidate_primary,start_2010,A27,early_pre,ring_0p5_1,,,,,true
candidate_primary,start_2010,A27,early_pre,ring_1_2,,,,,true
candidate_primary,start_2010,A27,early_pre,ring_2_3,,,,,true
candidate_primary,start_2010,A27,early_pre,ring_3_4,,,,,true
candidate_primary,start_2010,A27,early_pre,ring_4_5,,,,,true
candidate_primary,start_2010,A27,early_pre,ring_5_10,,,,,true
candidate_primary,start_2010,A27,early_pre,ring_10_20,,,,,true
candidate_primary,start_2010,A27,immediate_pre,ring_0_0p5,,,,,true
candidate_primary,start_2010,A27,immediate_pre,ring_0p5_1,,,,,true
candidate_primary,start_2010,A27,immediate_pre,ring_1_2,,,,,true
candidate_primary,start_2010,A27,immediate_pre,ring_2_3,,,,,true
candidate_primary,start_2010,A27,immediate_pre,ring_3_4,,,,,true
candidate_primary,start_2010,A27,immediate_pre,ring_4_5,,,,,true
candidate_primary,start_2010,A27,immediate_pre,ring_5_10,,,,,true
candidate_primary,start_2010,A27,immediate_pre,ring_10_20,,,,,true
candidate_primary,start_2010,A27,spawn_start,ring_0_0p5,,,,,true
candidate_primary,start_2010,A27,spawn_start,ring_0p5_1,,,,,true
candidate_primary,start_2010,A27,spawn_start,ring_1_2,,,,,true
candidate_primary,start_2010,A27,spawn_start,ring_2_3,,,,,true
candidate_primary,start_2010,A27,spawn_start,ring_3_4,,,,,true
candidate_primary,start_2010,A27,spawn_start,ring_4_5,,,,,true
candidate_primary,start_2010,A27,spawn_start,ring_5_10,,,,,true
candidate_primary,start_2010,A27,spawn_start,ring_10_20,,,,,true
candidate_primary,start_2010,A27,early_egg,ring_0_0p5,,,,,true
candidate_primary,start_2010,A27,early_egg,ring_0p5_1,,,,,true
candidate_primary,start_2010,A27,early_egg,ring_1_2,,,,,true
candidate_primary,start_2010,A27,early_egg,ring_2_3,,,,,true
candidate_primary,start_2010,A27,early_egg,ring_3_4,,,,,true
candidate_primary,start_2010,A27,early_egg,ring_4_5,,,,,true
candidate_primary,start_2010,A27,early_egg,ring_5_10,,,,,true
candidate_primary,start_2010,A27,early_egg,ring_10_20,,,,,true
candidate_primary,start_2010,A27,late_egg,ring_0_0p5,,,,,true
candidate_primary,start_2010,A27,late_egg,ring_0p5_1,,,,,true
candidate_primary,start_2010,A27,late_egg,ring_1_2,,,,,true
candidate_primary,start_2010,A27,late_egg,ring_2_3,,,,,true
candidate_primary,start_2010,A27,late_egg,ring_3_4,,,,,true
candidate_primary,start_2010,A27,late_egg,ring_4_5,,,,,true
candidate_primary,start_2010,A27,late_egg,ring_5_10,,,,,true
candidate_primary,start_2010,A27,late_egg,ring_10_20,,,,,true
candidate_primary,start_2010,A27,post,ring_0_0p5,,,,,true
candidate_primary,start_2010,A27,post,ring_0p5_1,,,,,true
candidate_primary,start_2010,A27,post,ring_1_2,,,,,true
candidate_primary,start_2010,A27,post,ring_2_3,,,,,true
candidate_primary,start_2010,A27,post,ring_3_4,,,,,true
candidate_primary,start_2010,A27,post,ring_4_5,,,,,true
candidate_primary,start_2010,A27,post,ring_5_10,,,,,true
candidate_primary,start_2010,A27,post,ring_10_20,,,,,true
candidate_primary,start_2010,A2W,early_pre,ring_0_0p5,,,,,true
candidate_primary,start_2010,A2W,early_pre,ring_0p5_1,,,,,true
candidate_primary,start_2010,A2W,early_pre,ring_1_2,,,,,true
candidate_primary,start_2010,A2W,early_pre,ring_2_3,,,,,true
candidate_primary,start_2010,A2W,early_pre,ring_3_4,,,,,true
candidate_primary,start_2010,A2W,early_pre,ring_4_5,,,,,true
candidate_primary,start_2010,A2W,early_pre,ring_5_10,,,,,true
candidate_primary,start_2010,A2W,early_pre,ring_10_20,,,,,true
candidate_primary,start_2010,A2W,immediate_pre,ring_0_0p5,,,,,true
candidate_primary,start_2010,A2W,immediate_pre,ring_0p5_1,,,,,true
candidate_primary,start_2010,A2W,immediate_pre,ring_1_2,,,,,true
candidate_primary,start_2010,A2W,immediate_pre,ring_2_3,,,,,true
candidate_primary,start_2010,A2W,immediate_pre,ring_3_4,,,,,true
candidate_primary,start_2010,A2W,immediate_pre,ring_4_5,,,,,true
candidate_primary,start_2010,A2W,immediate_pre,ring_5_10,,,,,true
candidate_primary,start_2010,A2W,immediate_pre,ring_10_20,,,,,true
candidate_primary,start_2010,A2W,spawn_start,ring_0_0p5,,,,,true
candidate_primary,start_2010,A2W,spawn_start,ring_0p5_1,,,,,true
candidate_primary,start_2010,A2W,spawn_start,ring_1_2,,,,,true
candidate_primary,start_2010,A2W,spawn_start,ring_2_3,,,,,true
candidate_primary,start_2010,A2W,spawn_start,ring_3_4,,,,,true
candidate_primary,start_2010,A2W,spawn_start,ring_4_5,,,,,true
candidate_primary,start_2010,A2W,spawn_start,ring_5_10,,,,,true
candidate_primary,start_2010,A2W,spawn_start,ring_10_20,,,,,true
candidate_primary,start_2010,A2W,early_egg,ring_0_0p5,,,,,true
candidate_primary,start_2010,A2W,early_egg,ring_0p5_1,,,,,true
candidate_primary,start_2010,A2W,early_egg,ring_1_2,,,,,true
candidate_primary,start_2010,A2W,early_egg,ring_2_3,,,,,true
candidate_primary,start_2010,A2W,early_egg,ring_3_4,,,,,true
candidate_primary,start_2010,A2W,early_egg,ring_4_5,,,,,true
candidate_primary,start_2010,A2W,early_egg,ring_5_10,,,,,true
candidate_primary,start_2010,A2W,early_egg,ring_10_20,,,,,true
candidate_primary,start_2010,A2W,late_egg,ring_0_0p5,,,,,true
candidate_primary,start_2010,A2W,late_egg,ring_0p5_1,,,,,true
candidate_primary,start_2010,A2W,late_egg,ring_1_2,,,,,true
candidate_primary,start_2010,A2W,late_egg,ring_2_3,,,,,true
candidate_primary,start_2010,A2W,late_egg,ring_3_4,,,,,true
candidate_primary,start_2010,A2W,late_egg,ring_4_5,,,,,true
candidate_primary,start_2010,A2W,late_egg,ring_5_10,,,,,true
candidate_primary,start_2010,A2W,late_egg,ring_10_20,,,,,true
candidate_primary,start_2010,A2W,post,ring_0_0p5,,,,,true
candidate_primary,start_2010,A2W,post,ring_0p5_1,,,,,true
candidate_primary,start_2010,A2W,post,ring_1_2,,,,,true
candidate_primary,start_2010,A2W,post,ring_2_3,,,,,true
candidate_primary,start_2010,A2W,post,ring_3_4,,,,,true
candidate_primary,start_2010,A2W,post,ring_4_5,,,,,true
candidate_primary,start_2010,A2W,post,ring_5_10,,,,,true
candidate_primary,start_2010,A2W,post,ring_10_20,,,,,true
candidate_primary,start_2010,CC,early_pre,ring_0_0p5,,,,,true
candidate_primary,start_2010,CC,early_pre,ring_0p5_1,,,,,true
candidate_primary,start_2010,CC,early_pre,ring_1_2,,,,,true
candidate_primary,start_2010,CC,early_pre,ring_2_3,,,,,true
candidate_primary,start_2010,CC,early_pre,ring_3_4,,,,,true
candidate_primary,start_2010,CC,early_pre,ring_4_5,,,,,true
candidate_primary,start_2010,CC,early_pre,ring_5_10,,,,,true
candidate_primary,start_2010,CC,early_pre,ring_10_20,,,,,true
candidate_primary,start_2010,CC,immediate_pre,ring_0_0p5,,,,,true
candidate_primary,start_2010,CC,immediate_pre,ring_0p5_1,,,,,true
candidate_primary,start_2010,CC,immediate_pre,ring_1_2,,,,,true
candidate_primary,start_2010,CC,immediate_pre,ring_2_3,,,,,true
candidate_primary,start_2010,CC,immediate_pre,ring_3_4,,,,,true
candidate_primary,start_2010,CC,immediate_pre,ring_4_5,24,7,17,9,false
candidate_primary,start_2010,CC,immediate_pre,ring_5_10,132,46,85,38,false
candidate_primary,start_2010,CC,immediate_pre,ring_10_20,200,110,133,58,false
candidate_primary,start_2010,CC,spawn_start,ring_0_0p5,,,,,true
candidate_primary,start_2010,CC,spawn_start,ring_0p5_1,,,,,true
candidate_primary,start_2010,CC,spawn_start,ring_1_2,20,15,19,8,false
candidate_primary,start_2010,CC,spawn_start,ring_2_3,,,,,true
candidate_primary,start_2010,CC,spawn_start,ring_3_4,21,15,21,9,false
candidate_primary,start_2010,CC,spawn_start,ring_4_5,29,18,26,11,false
candidate_primary,start_2010,CC,spawn_start,ring_5_10,101,41,81,24,false
candidate_primary,start_2010,CC,spawn_start,ring_10_20,128,70,92,34,false
candidate_primary,start_2010,CC,early_egg,ring_0_0p5,23,9,23,5,false
candidate_primary,start_2010,CC,early_egg,ring_0p5_1,,,,,true
candidate_primary,start_2010,CC,early_egg,ring_1_2,55,16,54,10,false
candidate_primary,start_2010,CC,early_egg,ring_2_3,44,12,44,8,false
candidate_primary,start_2010,CC,early_egg,ring_3_4,50,17,50,10,false
candidate_primary,start_2010,CC,early_egg,ring_4_5,52,17,52,10,false
candidate_primary,start_2010,CC,early_egg,ring_5_10,203,42,170,29,false
candidate_primary,start_2010,CC,early_egg,ring_10_20,229,111,160,40,false
candidate_primary,start_2010,CC,late_egg,ring_0_0p5,22,8,20,4,false
candidate_primary,start_2010,CC,late_egg,ring_0p5_1,,,,,true
candidate_primary,start_2010,CC,late_egg,ring_1_2,38,9,34,8,false
candidate_primary,start_2010,CC,late_egg,ring_2_3,32,8,29,9,false
candidate_primary,start_2010,CC,late_egg,ring_3_4,32,13,29,8,false
candidate_primary,start_2010,CC,late_egg,ring_4_5,24,9,22,6,false
candidate_primary,start_2010,CC,late_egg,ring_5_10,107,37,80,31,false
candidate_primary,start_2010,CC,late_egg,ring_10_20,180,97,103,54,false
candidate_primary,start_2010,CC,post,ring_0_0p5,,,,,true
candidate_primary,start_2010,CC,post,ring_0p5_1,,,,,true
candidate_primary,start_2010,CC,post,ring_1_2,,,,,true
candidate_primary,start_2010,CC,post,ring_2_3,,,,,true
candidate_primary,start_2010,CC,post,ring_3_4,,,,,true
candidate_primary,start_2010,CC,post,ring_4_5,,,,,true
candidate_primary,start_2010,CC,post,ring_5_10,30,47,20,22,false
candidate_primary,start_2010,CC,post,ring_10_20,174,255,49,72,false
candidate_primary,start_2010,HG,early_pre,ring_0_0p5,,,,,true
candidate_primary,start_2010,HG,early_pre,ring_0p5_1,,,,,true
candidate_primary,start_2010,HG,early_pre,ring_1_2,,,,,true
candidate_primary,start_2010,HG,early_pre,ring_2_3,,,,,true
candidate_primary,start_2010,HG,early_pre,ring_3_4,,,,,true
candidate_primary,start_2010,HG,early_pre,ring_4_5,,,,,true
candidate_primary,start_2010,HG,early_pre,ring_5_10,,,,,true
candidate_primary,start_2010,HG,early_pre,ring_10_20,,,,,true
candidate_primary,start_2010,HG,immediate_pre,ring_0_0p5,,,,,true
candidate_primary,start_2010,HG,immediate_pre,ring_0p5_1,,,,,true
candidate_primary,start_2010,HG,immediate_pre,ring_1_2,,,,,true
candidate_primary,start_2010,HG,immediate_pre,ring_2_3,,,,,true
candidate_primary,start_2010,HG,immediate_pre,ring_3_4,,,,,true
candidate_primary,start_2010,HG,immediate_pre,ring_4_5,,,,,true
candidate_primary,start_2010,HG,immediate_pre,ring_5_10,,,,,true
candidate_primary,start_2010,HG,immediate_pre,ring_10_20,28,43,18,22,false
candidate_primary,start_2010,HG,spawn_start,ring_0_0p5,,,,,true
candidate_primary,start_2010,HG,spawn_start,ring_0p5_1,,,,,true
candidate_primary,start_2010,HG,spawn_start,ring_1_2,,,,,true
candidate_primary,start_2010,HG,spawn_start,ring_2_3,,,,,true
candidate_primary,start_2010,HG,spawn_start,ring_3_4,,,,,true
candidate_primary,start_2010,HG,spawn_start,ring_4_5,,,,,true
candidate_primary,start_2010,HG,spawn_start,ring_5_10,,,,,true
candidate_primary,start_2010,HG,spawn_start,ring_10_20,,,,,true
candidate_primary,start_2010,HG,early_egg,ring_0_0p5,,,,,true
candidate_primary,start_2010,HG,early_egg,ring_0p5_1,,,,,true
candidate_primary,start_2010,HG,early_egg,ring_1_2,,,,,true
candidate_primary,start_2010,HG,early_egg,ring_2_3,,,,,true
candidate_primary,start_2010,HG,early_egg,ring_3_4,,,,,true
candidate_primary,start_2010,HG,early_egg,ring_4_5,,,,,true
candidate_primary,start_2010,HG,early_egg,ring_5_10,,,,,true
candidate_primary,start_2010,HG,early_egg,ring_10_20,,,,,true
candidate_primary,start_2010,HG,late_egg,ring_0_0p5,,,,,true
candidate_primary,start_2010,HG,late_egg,ring_0p5_1,,,,,true
candidate_primary,start_2010,HG,late_egg,ring_1_2,,,,,true
candidate_primary,start_2010,HG,late_egg,ring_2_3,,,,,true
candidate_primary,start_2010,HG,late_egg,ring_3_4,,,,,true
candidate_primary,start_2010,HG,late_egg,ring_4_5,,,,,true
candidate_primary,start_2010,HG,late_egg,ring_5_10,,,,,true
candidate_primary,start_2010,HG,late_egg,ring_10_20,22,51,14,20,false
candidate_primary,start_2010,HG,post,ring_0_0p5,,,,,true
candidate_primary,start_2010,HG,post,ring_0p5_1,,,,,true
candidate_primary,start_2010,HG,post,ring_1_2,,,,,true
candidate_primary,start_2010,HG,post,ring_2_3,,,,,true
candidate_primary,start_2010,HG,post,ring_3_4,,,,,true
candidate_primary,start_2010,HG,post,ring_4_5,,,,,true
candidate_primary,start_2010,HG,post,ring_5_10,35,57,14,23,false
candidate_primary,start_2010,HG,post,ring_10_20,87,94,19,43,false
candidate_primary,start_2010,NA,early_pre,ring_0_0p5,,,,,true
candidate_primary,start_2010,NA,early_pre,ring_0p5_1,,,,,true
candidate_primary,start_2010,NA,early_pre,ring_1_2,,,,,true
candidate_primary,start_2010,NA,early_pre,ring_2_3,41,11,27,12,false
candidate_primary,start_2010,NA,early_pre,ring_3_4,79,8,62,9,false
candidate_primary,start_2010,NA,early_pre,ring_4_5,21,10,14,14,false
candidate_primary,start_2010,NA,early_pre,ring_5_10,360,26,139,103,false
candidate_primary,start_2010,NA,early_pre,ring_10_20,758,17,330,192,false
candidate_primary,start_2010,NA,immediate_pre,ring_0_0p5,,,,,true
candidate_primary,start_2010,NA,immediate_pre,ring_0p5_1,,,,,true
candidate_primary,start_2010,NA,immediate_pre,ring_1_2,,,,,true
candidate_primary,start_2010,NA,immediate_pre,ring_2_3,90,13,56,15,false
candidate_primary,start_2010,NA,immediate_pre,ring_3_4,104,11,77,19,false
candidate_primary,start_2010,NA,immediate_pre,ring_4_5,29,14,19,21,false
candidate_primary,start_2010,NA,immediate_pre,ring_5_10,569,30,223,135,false
candidate_primary,start_2010,NA,immediate_pre,ring_10_20,1200,24,490,255,false
candidate_primary,start_2010,NA,spawn_start,ring_0_0p5,,,,,true
candidate_primary,start_2010,NA,spawn_start,ring_0p5_1,,,,,true
candidate_primary,start_2010,NA,spawn_start,ring_1_2,,,,,true
candidate_primary,start_2010,NA,spawn_start,ring_2_3,,,,,true
candidate_primary,start_2010,NA,spawn_start,ring_3_4,,,,,true
candidate_primary,start_2010,NA,spawn_start,ring_4_5,,,,,true
candidate_primary,start_2010,NA,spawn_start,ring_5_10,92,15,46,51,false
candidate_primary,start_2010,NA,spawn_start,ring_10_20,188,13,102,82,false
candidate_primary,start_2010,NA,early_egg,ring_0_0p5,,,,,true
candidate_primary,start_2010,NA,early_egg,ring_0p5_1,,,,,true
candidate_primary,start_2010,NA,early_egg,ring_1_2,,,,,true
candidate_primary,start_2010,NA,early_egg,ring_2_3,37,12,21,16,false
candidate_primary,start_2010,NA,early_egg,ring_3_4,32,13,28,20,false
candidate_primary,start_2010,NA,early_egg,ring_4_5,23,10,9,9,false
candidate_primary,start_2010,NA,early_egg,ring_5_10,258,25,111,80,false
candidate_primary,start_2010,NA,early_egg,ring_10_20,556,35,261,169,false
candidate_primary,start_2010,NA,late_egg,ring_0_0p5,,,,,true
candidate_primary,start_2010,NA,late_egg,ring_0p5_1,,,,,true
candidate_primary,start_2010,NA,late_egg,ring_1_2,,,,,true
candidate_primary,start_2010,NA,late_egg,ring_2_3,38,11,21,12,false
candidate_primary,start_2010,NA,late_egg,ring_3_4,44,13,37,18,false
candidate_primary,start_2010,NA,late_egg,ring_4_5,22,6,11,7,false
candidate_primary,start_2010,NA,late_egg,ring_5_10,289,21,126,86,false
candidate_primary,start_2010,NA,late_egg,ring_10_20,686,39,312,182,false
candidate_primary,start_2010,NA,post,ring_0_0p5,,,,,true
candidate_primary,start_2010,NA,post,ring_0p5_1,,,,,true
candidate_primary,start_2010,NA,post,ring_1_2,39,13,18,17,false
candidate_primary,start_2010,NA,post,ring_2_3,42,13,24,13,false
candidate_primary,start_2010,NA,post,ring_3_4,60,11,45,21,false
candidate_primary,start_2010,NA,post,ring_4_5,58,17,26,20,false
candidate_primary,start_2010,NA,post,ring_5_10,551,30,209,116,false
candidate_primary,start_2010,NA,post,ring_10_20,1429,50,523,323,false
candidate_primary,start_2010,PRD,early_pre,ring_0_0p5,,,,,true
candidate_primary,start_2010,PRD,early_pre,ring_0p5_1,,,,,true
candidate_primary,start_2010,PRD,early_pre,ring_1_2,,,,,true
candidate_primary,start_2010,PRD,early_pre,ring_2_3,,,,,true
candidate_primary,start_2010,PRD,early_pre,ring_3_4,,,,,true
candidate_primary,start_2010,PRD,early_pre,ring_4_5,,,,,true
candidate_primary,start_2010,PRD,early_pre,ring_5_10,54,26,14,16,false
candidate_primary,start_2010,PRD,early_pre,ring_10_20,266,148,26,37,false
candidate_primary,start_2010,PRD,immediate_pre,ring_0_0p5,,,,,true
candidate_primary,start_2010,PRD,immediate_pre,ring_0p5_1,,,,,true
candidate_primary,start_2010,PRD,immediate_pre,ring_1_2,,,,,true
candidate_primary,start_2010,PRD,immediate_pre,ring_2_3,,,,,true
candidate_primary,start_2010,PRD,immediate_pre,ring_3_4,,,,,true
candidate_primary,start_2010,PRD,immediate_pre,ring_4_5,,,,,true
candidate_primary,start_2010,PRD,immediate_pre,ring_5_10,115,67,26,36,false
candidate_primary,start_2010,PRD,immediate_pre,ring_10_20,520,199,64,81,false
candidate_primary,start_2010,PRD,spawn_start,ring_0_0p5,,,,,true
candidate_primary,start_2010,PRD,spawn_start,ring_0p5_1,,,,,true
candidate_primary,start_2010,PRD,spawn_start,ring_1_2,,,,,true
candidate_primary,start_2010,PRD,spawn_start,ring_2_3,,,,,true
candidate_primary,start_2010,PRD,spawn_start,ring_3_4,,,,,true
candidate_primary,start_2010,PRD,spawn_start,ring_4_5,,,,,true
candidate_primary,start_2010,PRD,spawn_start,ring_5_10,26,17,19,12,false
candidate_primary,start_2010,PRD,spawn_start,ring_10_20,133,147,37,34,false
candidate_primary,start_2010,PRD,early_egg,ring_0_0p5,,,,,true
candidate_primary,start_2010,PRD,early_egg,ring_0p5_1,,,,,true
candidate_primary,start_2010,PRD,early_egg,ring_1_2,,,,,true
candidate_primary,start_2010,PRD,early_egg,ring_2_3,,,,,true
candidate_primary,start_2010,PRD,early_egg,ring_3_4,,,,,true
candidate_primary,start_2010,PRD,early_egg,ring_4_5,,,,,true
candidate_primary,start_2010,PRD,early_egg,ring_5_10,69,38,27,24,false
candidate_primary,start_2010,PRD,early_egg,ring_10_20,304,162,58,52,false
candidate_primary,start_2010,PRD,late_egg,ring_0_0p5,,,,,true
candidate_primary,start_2010,PRD,late_egg,ring_0p5_1,,,,,true
candidate_primary,start_2010,PRD,late_egg,ring_1_2,,,,,true
candidate_primary,start_2010,PRD,late_egg,ring_2_3,,,,,true
candidate_primary,start_2010,PRD,late_egg,ring_3_4,,,,,true
candidate_primary,start_2010,PRD,late_egg,ring_4_5,,,,,true
candidate_primary,start_2010,PRD,late_egg,ring_5_10,76,29,26,28,false
candidate_primary,start_2010,PRD,late_egg,ring_10_20,420,187,73,80,false
candidate_primary,start_2010,PRD,post,ring_0_0p5,,,,,true
candidate_primary,start_2010,PRD,post,ring_0p5_1,,,,,true
candidate_primary,start_2010,PRD,post,ring_1_2,,,,,true
candidate_primary,start_2010,PRD,post,ring_2_3,,,,,true
candidate_primary,start_2010,PRD,post,ring_3_4,,,,,true
candidate_primary,start_2010,PRD,post,ring_4_5,,,,,true
candidate_primary,start_2010,PRD,post,ring_5_10,121,57,30,44,false
candidate_primary,start_2010,PRD,post,ring_10_20,633,191,72,112,false
candidate_primary,start_2010,SoG,early_pre,ring_0_0p5,564,164,322,132,false
candidate_primary,start_2010,SoG,early_pre,ring_0p5_1,727,213,312,187,false
candidate_primary,start_2010,SoG,early_pre,ring_1_2,1882,383,616,446,false
candidate_primary,start_2010,SoG,early_pre,ring_2_3,1999,382,621,504,false
candidate_primary,start_2010,SoG,early_pre,ring_3_4,2548,400,777,581,false
candidate_primary,start_2010,SoG,early_pre,ring_4_5,2992,452,876,601,false
candidate_primary,start_2010,SoG,early_pre,ring_5_10,11443,748,2276,2634,false
candidate_primary,start_2010,SoG,early_pre,ring_10_20,18789,801,3835,4036,false
candidate_primary,start_2010,SoG,immediate_pre,ring_0_0p5,1104,241,502,171,false
candidate_primary,start_2010,SoG,immediate_pre,ring_0p5_1,1590,302,590,336,false
candidate_primary,start_2010,SoG,immediate_pre,ring_1_2,3762,489,1077,698,false
candidate_primary,start_2010,SoG,immediate_pre,ring_2_3,3936,493,1031,867,false
candidate_primary,start_2010,SoG,immediate_pre,ring_3_4,5137,510,1374,918,false
candidate_primary,start_2010,SoG,immediate_pre,ring_4_5,5773,562,1452,971,false
candidate_primary,start_2010,SoG,immediate_pre,ring_5_10,20635,799,3710,3793,false
candidate_primary,start_2010,SoG,immediate_pre,ring_10_20,33844,849,5918,5559,false
candidate_primary,start_2010,SoG,spawn_start,ring_0_0p5,251,104,170,62,false
candidate_primary,start_2010,SoG,spawn_start,ring_0p5_1,338,151,191,94,false
candidate_primary,start_2010,SoG,spawn_start,ring_1_2,796,279,353,222,false
candidate_primary,start_2010,SoG,spawn_start,ring_2_3,760,257,332,268,false
candidate_primary,start_2010,SoG,spawn_start,ring_3_4,953,274,406,273,false
candidate_primary,start_2010,SoG,spawn_start,ring_4_5,1137,330,515,325,false
candidate_primary,start_2010,SoG,spawn_start,ring_5_10,4172,604,1199,1300,false
candidate_primary,start_2010,SoG,spawn_start,ring_10_20,7201,705,1955,1896,false
candidate_primary,start_2010,SoG,early_egg,ring_0_0p5,534,173,299,121,false
candidate_primary,start_2010,SoG,early_egg,ring_0p5_1,711,203,367,165,false
candidate_primary,start_2010,SoG,early_egg,ring_1_2,1933,367,675,424,false
candidate_primary,start_2010,SoG,early_egg,ring_2_3,1803,360,645,508,false
candidate_primary,start_2010,SoG,early_egg,ring_3_4,2479,383,851,546,false
candidate_primary,start_2010,SoG,early_egg,ring_4_5,2655,439,910,589,false
candidate_primary,start_2010,SoG,early_egg,ring_5_10,9947,725,2318,2308,false
candidate_primary,start_2010,SoG,early_egg,ring_10_20,17250,811,3676,3311,false
candidate_primary,start_2010,SoG,late_egg,ring_0_0p5,543,164,298,114,false
candidate_primary,start_2010,SoG,late_egg,ring_0p5_1,767,231,367,190,false
candidate_primary,start_2010,SoG,late_egg,ring_1_2,2206,390,750,494,false
candidate_primary,start_2010,SoG,late_egg,ring_2_3,2298,402,739,555,false
candidate_primary,start_2010,SoG,late_egg,ring_3_4,3040,418,904,583,false
candidate_primary,start_2010,SoG,late_egg,ring_4_5,3608,463,1018,690,false
candidate_primary,start_2010,SoG,late_egg,ring_5_10,12609,739,2736,2682,false
candidate_primary,start_2010,SoG,late_egg,ring_10_20,21622,823,4302,3990,false
candidate_primary,start_2010,SoG,post,ring_0_0p5,1024,213,456,173,false
candidate_primary,start_2010,SoG,post,ring_0p5_1,1468,275,510,296,false
candidate_primary,start_2010,SoG,post,ring_1_2,4222,449,1103,733,false
candidate_primary,start_2010,SoG,post,ring_2_3,4597,490,1203,860,false
candidate_primary,start_2010,SoG,post,ring_3_4,6452,518,1577,993,false
candidate_primary,start_2010,SoG,post,ring_4_5,7227,547,1737,1166,false
candidate_primary,start_2010,SoG,post,ring_5_10,24085,804,4548,4236,false
candidate_primary,start_2010,SoG,post,ring_10_20,39623,837,7073,6265,false
candidate_primary,start_2010,WCVI,early_pre,ring_0_0p5,22,9,12,10,false
candidate_primary,start_2010,WCVI,early_pre,ring_0p5_1,45,18,19,25,false
candidate_primary,start_2010,WCVI,early_pre,ring_1_2,70,26,23,32,false
candidate_primary,start_2010,WCVI,early_pre,ring_2_3,81,37,37,34,false
candidate_primary,start_2010,WCVI,early_pre,ring_3_4,91,40,37,44,false
candidate_primary,start_2010,WCVI,early_pre,ring_4_5,76,33,41,38,false
candidate_primary,start_2010,WCVI,early_pre,ring_5_10,272,120,109,109,false
candidate_primary,start_2010,WCVI,early_pre,ring_10_20,538,219,189,174,false
candidate_primary,start_2010,WCVI,immediate_pre,ring_0_0p5,78,22,38,18,false
candidate_primary,start_2010,WCVI,immediate_pre,ring_0p5_1,164,44,72,43,false
candidate_primary,start_2010,WCVI,immediate_pre,ring_1_2,288,77,125,80,false
candidate_primary,start_2010,WCVI,immediate_pre,ring_2_3,414,81,213,84,false
candidate_primary,start_2010,WCVI,immediate_pre,ring_3_4,338,92,169,100,false
candidate_primary,start_2010,WCVI,immediate_pre,ring_4_5,400,95,246,99,false
candidate_primary,start_2010,WCVI,immediate_pre,ring_5_10,838,178,368,215,false
candidate_primary,start_2010,WCVI,immediate_pre,ring_10_20,1273,283,418,335,false
candidate_primary,start_2010,WCVI,spawn_start,ring_0_0p5,22,13,14,12,false
candidate_primary,start_2010,WCVI,spawn_start,ring_0p5_1,26,17,14,14,false
candidate_primary,start_2010,WCVI,spawn_start,ring_1_2,69,45,31,34,false
candidate_primary,start_2010,WCVI,spawn_start,ring_2_3,80,53,54,37,false
candidate_primary,start_2010,WCVI,spawn_start,ring_3_4,48,36,29,29,false
candidate_primary,start_2010,WCVI,spawn_start,ring_4_5,94,53,74,44,false
candidate_primary,start_2010,WCVI,spawn_start,ring_5_10,220,113,119,87,false
candidate_primary,start_2010,WCVI,spawn_start,ring_10_20,329,175,140,138,false
candidate_primary,start_2010,WCVI,early_egg,ring_0_0p5,43,19,25,16,false
candidate_primary,start_2010,WCVI,early_egg,ring_0p5_1,69,27,25,30,false
candidate_primary,start_2010,WCVI,early_egg,ring_1_2,163,44,53,51,false
candidate_primary,start_2010,WCVI,early_egg,ring_2_3,181,58,85,57,false
