"pooling_family_id_v2","component_evidence_id","stable_unit_id","region","contrast","canonical_model_id","unit_class","response_state","component_estimand_id","included_in_future_estimator","disposition_reason_code"
"pf2_6de08f6d05672dbaa33623b0","ce2_bc06ca2e17455456f7fe8d57","shoreline_scavenger","NA","distance_ring_0_0p5","M05","guild","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_6de08f6d05672dbaa33623b0","ce2_bd7d5b275703fc258273e89d","piscivore_active_spawn","NA","distance_ring_0_0p5","M05","guild","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_6de08f6d05672dbaa33623b0","ce2_e104eb0f87fb58cca85b7514","surface_vegetation_roe","NA","distance_ring_0_0p5","M05","guild","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_70a94f064d7cba8d1afdd1da","ce2_0a525e87790070b480600149","gull_roe","WCVI","distance_ring_0_0p5","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_70a94f064d7cba8d1afdd1da","ce2_57cc56ba3a639fba25ed731c","intertidal_roe_shorebird","WCVI","distance_ring_0_0p5","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_70a94f064d7cba8d1afdd1da","ce2_5954f3a22fcc27605d7308ae","shoreline_scavenger","WCVI","distance_ring_0_0p5","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_70a94f064d7cba8d1afdd1da","ce2_8462338599aec92665ff05df","surface_vegetation_roe","WCVI","distance_ring_0_0p5","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_70a94f064d7cba8d1afdd1da","ce2_a12e7deede0b9216e5de74a6","falsification","WCVI","distance_ring_0_0p5","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_70a94f064d7cba8d1afdd1da","ce2_c93139fabc2c76d168b8e88c","roe_diving_seaduck","WCVI","distance_ring_0_0p5","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_70a94f064d7cba8d1afdd1da","ce2_c9c86b7eee84ced6dd188c52","piscivore_active_spawn","WCVI","distance_ring_0_0p5","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_70a94f064d7cba8d1afdd1da","ce2_fe633da06fbb53db8f56ba48","alcid_piscivore","WCVI","distance_ring_0_0p5","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_71285c1018ad6c55259be692","ce2_024350bec29a8a53da8f3987","piscivore_active_spawn","SoG","active_near","M01","guild","positive_numeric_count_given_detection","E04",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_71285c1018ad6c55259be692","ce2_324ba890efbe16f538ff3ae3","intertidal_roe_shorebird","SoG","active_near","M01","guild","positive_numeric_count_given_detection","E04",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_71285c1018ad6c55259be692","ce2_54dbc971272e0b9cc2c1d51e","shoreline_scavenger","SoG","active_near","M01","guild","positive_numeric_count_given_detection","E04",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_71285c1018ad6c55259be692","ce2_834e29dfca3bdeb7986b9c5a","alcid_piscivore","SoG","active_near","M01","guild","positive_numeric_count_given_detection","E04",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_71285c1018ad6c55259be692","ce2_a25b8c6ab54b7932bf6b69fa","gull_roe","SoG","active_near","M01","guild","positive_numeric_count_given_detection","E04",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_71285c1018ad6c55259be692","ce2_aaca110fa027084b97b50bf4","falsification","SoG","active_near","M01","guild","positive_numeric_count_given_detection","E04",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_71285c1018ad6c55259be692","ce2_c5886b229f07a807e0bf4ec2","roe_diving_seaduck","SoG","active_near","M01","guild","positive_numeric_count_given_detection","E04",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_71285c1018ad6c55259be692","ce2_f905b155af37898034ce2018","surface_vegetation_roe","SoG","active_near","M01","guild","positive_numeric_count_given_detection","E04",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_7378f21200fbf212de0e3573","ce2_040e2b85f2dd9b56c105fedb","gull_roe","WCVI","distance_ring_5_10","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_7378f21200fbf212de0e3573","ce2_1ac2f26351dceb8b0b02f6e4","alcid_piscivore","WCVI","distance_ring_5_10","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_7378f21200fbf212de0e3573","ce2_5d3bbecc613a2e040b77410e","roe_diving_seaduck","WCVI","distance_ring_5_10","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_7378f21200fbf212de0e3573","ce2_649ebfe328b0ea372eaa9f66","shoreline_scavenger","WCVI","distance_ring_5_10","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_7378f21200fbf212de0e3573","ce2_7555ac1c7757a7c37109bf52","intertidal_roe_shorebird","WCVI","distance_ring_5_10","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_7378f21200fbf212de0e3573","ce2_917718876a3147930dc1a53e","surface_vegetation_roe","WCVI","distance_ring_5_10","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_7378f21200fbf212de0e3573","ce2_d4afefa2ef09cb0946cc4c27","falsification","WCVI","distance_ring_5_10","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_7378f21200fbf212de0e3573","ce2_ecc0d2774ab4ceb9191e1465","piscivore_active_spawn","WCVI","distance_ring_5_10","M05","guild","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_01cc19db2bbd15237a40b00e","atx_35707a9578d5","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_0b7f1964e3dce9601821df17","atx_a444854c6b66","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_10eb23e1f2a6592354fefcb9","atx_15dd5efcd8d6","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_14fb6a105eb0eb2a383e2a4d","atx_3083477933a8","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_1b9090a96a87fffa55288f5f","atx_7571c026ae99","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_1d547393b6119a7f6d29b290","atx_6b4cfd1ab927","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_2135ef595c20c89cc93a95c8","atx_87b306550dba","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_24e04d49755a05ac2ae13bf1","atx_b3d3ea90f9cb","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_2a161bbb99701f81eed75f17","atx_40f730f5ad72","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_2ba78aedf9656d50d0ac8b33","atx_v2_000006","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_3b814179a152b72420a7e8a2","atx_acf526bb8010","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_441e0cc754a83fad22caa851","atx_8608f2ed61cf","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_46d716d438df4adc9e513c2a","atx_1328b44be502","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_4779a08ffcfa7bd113498485","atx_4ae57d328ec6","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_4bf93501ca8916f48f068625","atx_04cf65098f13","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_4f8017aaa8cb61e87ed1be83","atx_e0e678a61ad7","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_50705aedc2a6d96ef4287f16","atx_08bb40b40c0a","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_51682311c28c3e12bb7e5e9f","atx_1930f23cc4f8","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_53d9c6cc90d7a1ce2cfb376d","atx_99238953638b","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_652d3ec4c595f0c41c5e19c8","atx_725074cbfcb6","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_652d7125334384bb927d3ed9","atx_a113baee5693","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_663a8848563075c0ef24ea7e","atx_fc0a9b777dcd","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_6802df71690d6317a615dd6f","atx_v2_000002","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_6c9e839cfd97933243a1d68c","atx_c34f23342a55","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_7488bcfd8b65434ea916b88e","atx_ebf17f77fb66","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_7afc55092aa23fdbb60b7acc","atx_35518e24dfdd","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_7d00830a52210b4fcfb00aa2","atx_d7dd9536145c","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_80a183f60e758bf81f205dc2","atx_c2d1fbbaf6d3","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_89132499588dfff283c49a71","atx_98ca0000b734","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_95e3035cd7f5d2f5089c81c0","atx_v2_000003","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_9778a14f8a8923bf7b39bd1e","atx_d002764a39e8","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_a03f67cef886e22d24c9159e","atx_v2_000007","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_baffebff6f98d5c10419d4fd","atx_815c98107028","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_bb6203a5dc396f8794a91445","atx_c9db024faf12","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_bb8e4c9c9bdb556a2eca2d0e","atx_136b0e66254b","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_bc9fe9367a5cb24de9bc6079","atx_fadb8da1a816","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_c9ca20d6ac3ae515c780adbe","atx_59441ff7abde","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_cc3f32cfd66f8a1f4a1ae5b0","atx_9ae1aa9b7fdf","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_d05717815c7c002cfc0b9a6e","atx_1812dd827ede","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_d4dbd89eb770c02db390880a","atx_04afbeb21fb0","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_d85a4226c36e697ac3f27f36","atx_6cbe5bbd310c","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_df524d200577352169e3d8f5","atx_aa5353f6d6d2","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_e42ef7b017e1bd7a48e55d3f","atx_7b80ddaff058","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_e4827703a0ae3f5ad3bc1f7d","atx_82312e6f2848","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_e489d5a7925c0bfa959be085","atx_7d980a7c8c37","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_e9b92d6221c9d61aeac6dad9","atx_86eda7ed9025","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74299afa9daaa3273107c723","ce2_fd1d86193b76d00508ed7553","atx_c12b832d2b03","CC","distance_ring_2_3","M05","species","detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74542ad14d7b350d085128fa","ce2_0f8508f16e749379d401c241","alcid_piscivore","NA","distance_ring_5_10","M05","guild","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74542ad14d7b350d085128fa","ce2_7fcefefe7203d688122bfbab","roe_diving_seaduck","NA","distance_ring_5_10","M05","guild","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74542ad14d7b350d085128fa","ce2_a2e8595ad7f03efd15e7f603","intertidal_roe_shorebird","NA","distance_ring_5_10","M05","guild","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74542ad14d7b350d085128fa","ce2_a36d66528d92d212696e966e","surface_vegetation_roe","NA","distance_ring_5_10","M05","guild","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74542ad14d7b350d085128fa","ce2_b6e696afa718d0e867a7c4b5","piscivore_active_spawn","NA","distance_ring_5_10","M05","guild","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74542ad14d7b350d085128fa","ce2_e7bd473b94a93fc2c405fdb3","gull_roe","NA","distance_ring_5_10","M05","guild","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74542ad14d7b350d085128fa","ce2_f677efa80f69e04b264a1942","shoreline_scavenger","NA","distance_ring_5_10","M05","guild","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_74542ad14d7b350d085128fa","ce2_ff20760a3b1e8bac5945921d","falsification","NA","distance_ring_5_10","M05","guild","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_04dde6e1fbfda2c93ecc1f43","atx_98ca0000b734","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_0d3bff0e7730a25ee64f70f2","atx_35707a9578d5","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_13b1479f647985f58418f415","atx_c9db024faf12","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_145249a9737efc868ff78268","atx_3083477933a8","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_1475dbe3a87ce79a9849ded8","atx_725074cbfcb6","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_169a820466a1ef02c2567196","atx_15dd5efcd8d6","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_21b5febd3c1de4a5aa7c389a","atx_99238953638b","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_227870da911da884eb75f371","atx_v2_000006","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_22ba19ffa49e2a2ab3e3388c","atx_c34f23342a55","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_2454ef4c79e4d92720b92a84","atx_e0e678a61ad7","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_2a14892ecc2170427322a1a5","atx_7571c026ae99","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_2b44a68200eae17f2ff4143c","atx_acf526bb8010","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_3234962b233bea378cc5b837","atx_7d980a7c8c37","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_3e43c8364d71d2391b5883dd","atx_40f730f5ad72","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_46a12220a65da1f2fde0bde6","atx_aa5353f6d6d2","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_4a59fea8ef6e885479169aae","atx_b3d3ea90f9cb","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_4e018d99607c922f7a169cb8","atx_04cf65098f13","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_5a6d05b978815f39f3ca9267","atx_1812dd827ede","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_5bafbcd606ded35ea00ce433","atx_815c98107028","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_5e43318b1a73e9e7dd75c65f","atx_08bb40b40c0a","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_73e7f871ca89c4a0f1f7da44","atx_82312e6f2848","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_77604a0fcd50c382e364fe73","atx_136b0e66254b","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_7db931f1e7c275b1b236244e","atx_v2_000007","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_87a1ff23633c09c859c84a10","atx_04afbeb21fb0","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_9190e434f014502bd9efef80","atx_59441ff7abde","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_92a7f2621d38ed24dccc9b38","atx_c12b832d2b03","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_96eede64c6550c50d9cd68c0","atx_86eda7ed9025","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_99d564d134e231f72f35eae1","atx_ebf17f77fb66","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_a273877c25d8cfd4468f8a0e","atx_fadb8da1a816","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_a9881e8365c074c1d29eb821","atx_5a9a3495d0ea","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_aacf3a3aabdfb85d10436391","atx_1930f23cc4f8","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_ad9686093067354676a3e894","atx_8608f2ed61cf","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_af869e930540c11d471b4354","atx_6cbe5bbd310c","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_b0003e4316a534f03740f9ea","atx_d7dd9536145c","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_b12a7d74852ee4a42755b952","atx_a444854c6b66","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_ba3098f2d92aed0380889771","atx_c2d1fbbaf6d3","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_c2ea04a0aecf5eef447b4d0e","atx_35518e24dfdd","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_c7c03ad35979e3da32bb17e2","atx_7b80ddaff058","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_c810b840a505122fa7698716","atx_6b4cfd1ab927","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_d60ffd0ca70b4030d887628e","atx_1328b44be502","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_da8ba800733c078beb436554","atx_d002764a39e8","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_dfc965bd79ef509dfea12402","atx_87b306550dba","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
"pf2_748f22e81726d183a50e8679","ce2_e0e656ba172e81d5db8debcc","atx_v2_000003","NA","distance_ring_2_3","M05","species","positive_numeric_count_given_detection","E06",TRUE,"INCLUDED_PRIMARY_REPRESENTATION"
