"v1_effect_row_id","pooling_family_id_v2","component_evidence_id","model_id","canonical_model_id","included_in_future_estimator","disposition_reason_code","numeric_input_reason_code"
"v1r_471c9a6185b6f592f6f799dc","pf2_e4fcecce0a2b139d4b58e038","ce2_1622f3dea3992c29f2a1bb1f","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4722b14eddb890ffe198ef28","pf2_76670464fe37ed823d25ed17","ce2_97802b0edab634b8859d9ac3","M11","M01",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_472698338e952618e5df6fc0","pf2_2528e021f2372b8b1771c83a","ce2_3ce585c519595e7798731532","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_472ca011b038bee040214310","pf2_53df337391e1b48cdb837da7","ce2_51c3ca34f8d8d13f2b08ccaa","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_47332ba48d12eca682ad4f43","pf2_9998fb16c88151e769fb6161","ce2_18453b1fa415eafb63aed7c6","M02","M02",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_47486e6830bc7c36132b40a2","pf2_e2b001e4dc833b785d92a998","ce2_44cb3dc2e04816bf72d9e176","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","NON_ESTIMABLE_MODEL_STATUS"
"v1r_47588ab6625a260d34716391","pf2_9998fb16c88151e769fb6161","ce2_9af8ada6f40eec791903bac1","M11","M02",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_475b33df62aad97570277066","pf2_3ad47b92ddd587d639f854a9","ce2_8cf9c5939ce252c16e29e34e","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_47763dc437406c2165e6afbd","pf2_36e1bff0b90bbf366a916df1","ce2_317509d6881b49a7c5ba16df","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4779ade806093b8a136d49c0","pf2_e20c8b5c667ee905987a7f27","ce2_0344a84d7b5ae5b1030ab822","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_477ba907951ae17ec8e05d08","pf2_2f626e359979c71cef767b41","ce2_229c9fdbadaced1ed2e31813","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_477efd48dc91f86af92e1c33","pf2_44f8789dfb92ad4f3b6199b1","ce2_e5017c4b9658b8114b90aaf9","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4782b41b4f46a22aa9a818a1","pf2_748f22e81726d183a50e8679","ce2_5bafbcd606ded35ea00ce433","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_47925098bcdcdcc397598a55","pf2_3d22832d8f9ad257a2846dea","ce2_06cb81d3183f217a7ff4e2f6","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4797dddbe5fe919811dedce7","pf2_09fa5f08ca9b9221d529eeb6","ce2_68c91d1c30bd9785a195ef71","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_479d273bf064f6fd7d389a63","pf2_ae9cf258bad87b79ded2ee81","ce2_815216ae1248a2cf19ad191c","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_47aed23d4b8959133ac980e8","pf2_440ab72a650d04c21f6d8931","ce2_b4014336436a2325ed28835b","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_47b364311bc03bde85998af2","pf2_c199531e3155b6467f2f7a29","ce2_f4e17066921aa58f0ba4e78e","M12","M01",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_47b6cc28f217cfe27731258f","pf2_5d7ef853a04596b1a965767c","ce2_bc3757a09d2a1b34df5b8df1","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_47c44f34cb80b61a9a76ee03","pf2_14b77668b36fcb5b883340d2","ce2_f7a1bff5438278a8182a3b3f","M12","M02",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_47d490ba5566d4705c68a139","pf2_c5cff4dfb217b3b0f29a4017","ce2_642c519671579ae61b8ab6db","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_47db915d8454b1901f3ced05","pf2_b44984f7fd9719c3da33c58d","ce2_97c054e45d4f8cc1f781df78","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_47e06fc843599f2755960065","pf2_ae9cf258bad87b79ded2ee81","ce2_5fd88d7e91037a8d3ce52e20","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_47ef48dac8380ccce328d992","pf2_4cbeb8a0bf99e42c46d46736","ce2_3dbd8cc39564b671ba4210fe","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_47f4a37baeec318c5fe1bd0f","pf2_023d2df03e5b28a02b7bc882","ce2_933dee0f8272a3eedb05006a","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_47f55f9e7a84663e2d8d1a42","pf2_09fa5f08ca9b9221d529eeb6","ce2_51f75f05b8b0f568cb2cdf80","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_47f7d8a926b6174e7182c8eb","pf2_914dbaa230dd2cd1590a66b1","ce2_0c6440b0abddf32fe771d996","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4800d25414a233dd1ceff438","pf2_39e1022bdf10cddcaee2ceef","ce2_70e67afb3d528ee4b6341902","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_480fad694e9b4eb5f1e6e892","pf2_e2b001e4dc833b785d92a998","ce2_5675dddf267ab516bda2a534","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_480fc607bbdd04a461ae6e14","pf2_78c4c72003949055f5650cdd","ce2_b3e2df6194de7b3990bb3cb1","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_48139a6ec97a9fe3ebc2daf4","pf2_6447af154a1cc27046b2990a","ce2_9936aa56981305d9a9ff9608","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4813ead2473281cbe3ec42a9","pf2_f3f7c212139e2f819dc5083c","ce2_9fba958e628052551480420a","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_48178c185012a7be837e97bc","pf2_3f38436741c7339c717c4fc5","ce2_962a35fb613651228ac77f18","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_481a4fcda398e81f561bff9f","pf2_36e1bff0b90bbf366a916df1","ce2_b7dd509e42d0859babf9388c","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_481e357644a5617d6d079be5","pf2_c3e780aee604874167e67553","ce2_12f0f9bfd524d47d03fce2a4","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_481faff25ccc170da2c72170","pf2_d29870af18b74b0f57d826e8","ce2_0747283921b3b8ff420784cf","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_483aa7b24f30a18fb89702d8","pf2_f895c6e22b514b1ae38f7025","ce2_61ae7185f4ebbea6eea6036e","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_484890454f5d74f8ab7ad109","pf2_13b175cee92773925d0b5d7e","ce2_5eab22de726952088f843b8d","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4855cd78cc64d4529442f4bf","pf2_83de5c75cd8e3eed9c391625","ce2_552c2c34fc2c2c7a4972bdef","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_485baed29ce4d86183ae747b","pf2_1b38716752eeaead99223fb8","ce2_e7c2e45052d5b74e8ff737ba","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_486703e22746ad7310565296","pf2_3f38436741c7339c717c4fc5","ce2_601576597256fca838a80eaf","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_487e30cc23d0bd183d118074","pf2_09fa5f08ca9b9221d529eeb6","ce2_3b5808975f90b063404083d9","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_489b9b66bf5d09d0ad47ad3c","pf2_0bdfe4f2895698685dec17c5","ce2_e87eca2cf4e5416c24c35201","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_489cc0e564b03a8c0541a12d","pf2_b44984f7fd9719c3da33c58d","ce2_02f827bb3950c824fdfc7b38","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_489eff48ac07cb83e2c5eaa4","pf2_0bdfe4f2895698685dec17c5","ce2_712f1ae98bcfbb29c527add7","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_48b6bcfa8e9c593ce436081c","pf2_58ffdfbc0d66c69125176cc1","ce2_c1faa513e94ffefd11fbc30f","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_48bb2f910b81566d197e1367","pf2_4b7dbeea1e40b275db2bc950","ce2_b05e54c0f253286689bd0850","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_48bc13478e4a3407d538601d","pf2_023d2df03e5b28a02b7bc882","ce2_169f8ed403e2ad89049743ad","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_48bebec18a05a199a0395402","pf2_014e32cc75613e964bccf940","ce2_608a4b91c8f5607a56d0962f","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_48c0c6d3767a4ab8cad5d013","pf2_74299afa9daaa3273107c723","ce2_50705aedc2a6d96ef4287f16","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_48cc520ba11dbe8ad9198785","pf2_83de5c75cd8e3eed9c391625","ce2_3c0dc0b71927996f956e0a9e","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_48d226a2f72454990a23d8ca","pf2_014e32cc75613e964bccf940","ce2_5d1bdfb3adf18dc3680691b8","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_48dd36c99fbe5c17178458cc","pf2_2528e021f2372b8b1771c83a","ce2_9f893381d39d33a3480de6b1","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_48ece2723bb87357bd16bcaa","pf2_e81b3ff44f74fef1346edebf","ce2_fb22eb4b6abba1a02d7e2701","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_48efd1504361ff3b5d96d390","pf2_83de5c75cd8e3eed9c391625","ce2_87592b691acbe15a795b170a","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_490560d64cdf264f9ce33e50","pf2_3d8f9f20afe8b329ff5656eb","ce2_4277137fbc39199ccce230db","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4913011b253ddb5b68ccecd2","pf2_bbb0130738c5de82071447de","ce2_decec66c85b89a218e676e6c","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_491c6b50ac6e79ae5d798ed8","pf2_36e1bff0b90bbf366a916df1","ce2_865d250e8cb0338d341b09d3","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_492bd5c5655b98e1e467bc9a","pf2_f3f7c212139e2f819dc5083c","ce2_95b5bdd3795dca4c08d8cfe7","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_493b7153cc908efb3bee3c0d","pf2_f0e7489a2029557912f1b0c1","ce2_7bbc51ba405f113220935f6c","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_494644ead57f21f56100434d","pf2_4b7dbeea1e40b275db2bc950","ce2_0b3caf54d3ace8d9e3a0b16c","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_495339a789d9f96c52f4a52e","pf2_83de5c75cd8e3eed9c391625","ce2_9c994bced4058a2ee9d743de","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_495560ae6c588361d2f60056","pf2_8f08065cb779fadd37dc476c","ce2_6717b89a65afe7418a75264f","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","NON_ESTIMABLE_MODEL_STATUS"
"v1r_495c86f8b0f0a6855d4db7a4","pf2_83de5c75cd8e3eed9c391625","ce2_8937f0a3d3db7821ece92bbc","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_496e7a98f6781950c8bcf3fc","pf2_09fa5f08ca9b9221d529eeb6","ce2_a53a3072a02ac19c9609cd63","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4971cab1ba554b80a5cb95f8","pf2_09fa5f08ca9b9221d529eeb6","ce2_55aa531deed44098ab711d31","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4985ca9bbeed6ddedad3c5b4","pf2_22b68febbb83c1b320fa3fa7","ce2_da1c3ce4573c8bc06e15876c","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_499e3b593658be29ec80c221","pf2_2cac3bf0cb6224729fa8d53e","ce2_000a96466a3efdc82ec39f95","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49a9a34486cdc345f4c11b7e","pf2_22ef33bc4f98e4ed0be3e6cb","ce2_1b25d6faaf4d008b8af86887","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49b6c4ac78e0080bf9c2e04c","pf2_14b77668b36fcb5b883340d2","ce2_ceec337e98f1474fc3271778","M12","M02",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_49b940a40a6aac98690cb895","pf2_8335a69e32697ca969360490","ce2_03781f52162326f28a4b20b9","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49be12164a833b325c8d640d","pf2_440ab72a650d04c21f6d8931","ce2_8a7f890672581d5108b149a8","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49c0632d2b5c9ec2214bc434","pf2_8f08065cb779fadd37dc476c","ce2_b9e4a9c4017bec6bd510ad08","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49c56aca05ecc3a39ec1ec18","pf2_09fa5f08ca9b9221d529eeb6","ce2_8fb7e18bfb9581ab9a2fce7b","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49c83dc5b0614eba9df2a137","pf2_04580414929984be28e94b19","ce2_e359a98c359280b96a8ac66c","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49c8710053ef4be2c8f3e466","pf2_c5cff4dfb217b3b0f29a4017","ce2_a9b0d40ea8809a9d9a930036","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49cb758030f160988c4bc2a7","pf2_8f08065cb779fadd37dc476c","ce2_56bbc7ca8114e5983d27250a","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49d658fbd3b548c5effa4c26","pf2_9998fb16c88151e769fb6161","ce2_d57da73d4526b654ee5c0854","M02","M02",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49de591f2c91dba0b7c13c56","pf2_78405cc1c62824e523c93fbf","ce2_cf1af566e4bbbc2298ca13da","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49e42ac97beb6898b998b264","pf2_13b175cee92773925d0b5d7e","ce2_d1201f353b29378a5ead2d95","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49e9ad5896745f6466b9eb7f","pf2_f0e7489a2029557912f1b0c1","ce2_a83843615002a89f2776ce2b","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49eeb91c6cce6ec68883c04b","pf2_014e32cc75613e964bccf940","ce2_b421af3a23f1aacb969317cb","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49ef1aaa0c008f174b67ad93","pf2_023d2df03e5b28a02b7bc882","ce2_c535eae80dee9770905cf8c7","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49f45fe84aa8b5ab3803ef87","pf2_53df337391e1b48cdb837da7","ce2_d65629a2e3001e8d241326d5","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_49f6329fbbaf966e21e960ab","pf2_d162e48dc2d36114ea9fb25d","ce2_03d944934cc9b1d573458ea2","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4a0409471186a74ef8508398","pf2_53df337391e1b48cdb837da7","ce2_91127b38d8ab19909c43e262","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4a0df2365be2e58fc5564104","pf2_bb54dfc1f89d5084aba89b7a","ce2_7b50dbe1a787ae948e244208","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4a109b009ce9bc7470b00a46","pf2_22b68febbb83c1b320fa3fa7","ce2_7cc4f9e616457964a84ed587","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4a52e5086ff821897feb78c4","pf2_19b881da356f16e13733bf10","ce2_70c5e40d80ad3fa2e3db067e","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4a6b04ae54b67153b108c410","pf2_e28aa8a93065ca93d76aa9b1","ce2_fa21b07e10c9bfebd8135f7a","M02","M02",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4a7f690cce95af1aa4ef8975","pf2_e2b001e4dc833b785d92a998","ce2_1fd1828b19d5f9b32d3ca0b8","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4a859c04e10bfd96ba90b5a8","pf2_8c7a25febcb10e30d1ead94b","ce2_d64db327bc6d9bfe0cede9c4","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4a88f6f239614380ca91bc3e","pf2_63bc518afd05de1d2ab6ae0e","ce2_88973b9bb0713dc1b5bb4f7c","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4a9118b859934019ecca746e","pf2_5dca0f621713321d3d73e263","ce2_8392b9d8a8fa3c2d6f96b96f","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4a9d538df8f887fa0b68b13a","pf2_440ab72a650d04c21f6d8931","ce2_9a90ce46c7a8d0c15c2ff424","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4aa64c0cf3c4e5dca772dec9","pf2_832d8d6844bd2ae0cb1181d4","ce2_3c1877c60c569a9b33212237","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4ac35de9dab9251a38069c21","pf2_91a7602799863c6b7e560c5a","ce2_465257caf832cbad0fac713c","M02","M02",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4ad3331801ed80f8f647343d","pf2_c415098f6f092326d86b4aa9","ce2_b81a21190b6cdaa44bf5f622","M12","M02",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_4ad5dfbe23695a0380c7ca78","pf2_09fa5f08ca9b9221d529eeb6","ce2_8c948c478b71b91fe309a6d2","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4aeb066e920347c343ef19f5","pf2_83de5c75cd8e3eed9c391625","ce2_9f0aaeefcb4e7a482eaae4a6","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4aec7a17bf789d65372a0755","pf2_61a0e68c3d7e80dd02817006","ce2_a26a5a87e9be56b050097134","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4af16e5af0c0f8e89bcf1c59","pf2_440ab72a650d04c21f6d8931","ce2_9e8fdbd917cea5d47001e616","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4af73cb4058e1eef8b34aea3","pf2_14b77668b36fcb5b883340d2","ce2_040ecce29be0894779380764","M12","M02",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_4afcd1aa04db9027f1679d2f","pf2_0bdfe4f2895698685dec17c5","ce2_e9605ccd274b2b5f6f322c2b","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4b069c3b63c53eca84408c84","pf2_8773114507ac8fc1c81abce4","ce2_8e2779e1022f2f932bcd85be","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4b06c8b9c855d71119caf719","pf2_09fa5f08ca9b9221d529eeb6","ce2_1941bb09a0675df0b1e26a90","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4b0a75ace436e9599c118679","pf2_0bdfe4f2895698685dec17c5","ce2_26d93e0634d9990d50c5df28","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4b13a4c12ce4bc15bd84818f","pf2_09fa5f08ca9b9221d529eeb6","ce2_578bae53932d913df40b70c8","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4b1edc38c87f0d80bbca030e","pf2_3ad47b92ddd587d639f854a9","ce2_e721995f5c29f03f8e5a107c","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4b3cd6933fbc93ca48b6cd3f","pf2_6447af154a1cc27046b2990a","ce2_e4ee907bfe48dd3a5a387b07","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4b3f0a1cf7235ecaa6c6b75c","pf2_8335a69e32697ca969360490","ce2_2bf020f2ab11023b12621492","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4b4745942f1e43ceb0860fbd","pf2_f69584767b00d3c8c91b5f59","ce2_083ae597410c368d56d1220c","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_4b4de43f9456928674a416e6","pf2_b57db657b0f4355edbd7a709","ce2_c20c3352010d74d54813c1b0","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
